time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr
0.001,9.59,-0.2,-0.85,-0.0,0.0,-0.0,6.0,33.0,-29.0,9.629672891640713,0.0
0.013,9.59,-0.18,-0.89,-0.0,0.0,-0.0,6.0,37.0,-27.0,9.632891570032333,0.0
0.025,9.59,-0.18,-0.89,-0.0,0.0,-0.0,6.0,37.0,-27.0,9.632891570032333,0.0
0.088,9.58,-0.19,-0.88,-0.0,-0.0,-0.0,6.0,37.0,-27.0,9.622208686159327,0.0
0.1,9.6,-0.18,-0.84,-0.0,0.0,-0.0,6.0,37.0,-27.0,9.63836085649422,0.0
0.111,9.6,-0.19,-0.84,-0.0,0.0,-0.0,6.0,37.0,-27.0,9.63855279593363,0.0
0.123,9.6,-0.19,-0.84,-0.0,0.0,-0.0,6.0,37.0,-27.0,9.63855279593363,0.0
0.135,9.59,-0.16,-0.83,-0.0,0.0,-0.0,6.0,35.0,-24.0,9.627180272540864,0.0
0.148,9.59,-0.16,-0.83,-0.0,0.0,-0.0,6.0,35.0,-24.0,9.627180272540864,0.0
0.16,9.58,-0.19,-0.82,-0.0,0.0,-0.0,6.0,35.0,-24.0,9.616906987176282,0.0
0.171,9.6,-0.18,-0.85,-0.0,0.0,-0.0,6.0,35.0,-24.0,9.63923752171301,0.0
0.183,9.6,-0.18,-0.85,-0.0,0.0,-0.0,6.0,35.0,-24.0,9.63923752171301,0.0
0.197,9.6,-0.2,-0.83,-0.0,0.0,-0.0,6.0,35.0,-24.0,9.637888772962677,0.0
0.209,9.6,-0.2,-0.83,-0.0,0.0,-0.0,6.0,35.0,-24.0,9.637888772962677,0.0
0.221,9.59,-0.19,-0.87,-0.0,0.0,-0.0,6.0,35.0,-24.0,9.631256408174377,0.0
0.233,9.57,-0.19,-0.85,-0.0,0.0,-0.0,6.0,35.0,-24.0,9.609552539010336,0.0
0.247,9.57,-0.19,-0.85,-0.0,0.0,-0.0,6.0,35.0,-24.0,9.609552539010336,0.0
0.259,9.6,-0.18,-0.85,-0.0,0.0,-0.0,6.0,37.0,-27.0,9.63923752171301,0.0
0.27,9.6,-0.17,-0.86,-0.0,0.0,-0.0,6.0,37.0,-27.0,9.639942945889254,0.0
0.281,9.6,-0.17,-0.86,-0.0,0.0,-0.0,6.0,37.0,-27.0,9.639942945889254,0.0
0.295,9.59,-0.19,-0.81,-0.0,0.0,-0.0,6.0,37.0,-27.0,9.626022023660656,0.0
0.306,9.59,-0.19,-0.81,-0.0,0.0,-0.0,6.0,37.0,-27.0,9.626022023660656,0.0
0.318,9.59,-0.16,-0.87,-0.0,0.0,-0.0,6.0,37.0,-27.0,9.630711292526632,0.0
0.329,9.59,-0.16,-0.87,-0.0,0.0,-0.0,6.0,37.0,-27.0,9.630711292526632,0.0
0.341,9.59,-0.19,-0.84,-0.0,0.0,-0.0,6.0,37.0,-27.0,9.628592835923637,0.0
0.354,9.6,-0.18,-0.84,-0.0,0.0,-0.0,6.0,37.0,-27.0,9.63836085649422,0.0
0.366,9.6,-0.18,-0.84,-0.0,0.0,-0.0,6.0,37.0,-27.0,9.63836085649422,0.0
0.377,9.59,-0.19,-0.83,-0.0,0.0,-0.0,6.0,37.0,-27.0,9.627725588112698,0.0
0.389,9.59,-0.19,-0.83,-0.0,0.0,-0.0,6.0,37.0,-27.0,9.627725588112698,0.0
0.402,9.59,-0.19,-0.85,-0.0,0.0,-0.01,6.0,36.0,-24.0,9.629470390421272,0.5729577951308232
0.413,9.59,-0.19,-0.84,-0.0,0.0,-0.0,6.0,36.0,-24.0,9.628592835923637,0.0
0.424,9.59,-0.19,-0.84,-0.0,0.0,-0.0,6.0,36.0,-24.0,9.628592835923637,0.0
0.436,9.58,-0.17,-0.84,0.0,0.0,-0.0,6.0,36.0,-24.0,9.618258678159991,0.0
0.449,9.58,-0.17,-0.84,0.0,0.0,-0.0,6.0,36.0,-24.0,9.618258678159991,0.0
0.461,9.58,-0.19,-0.82,-0.0,0.0,-0.0,6.0,36.0,-24.0,9.616906987176282,0.0
0.472,9.59,-0.18,-0.83,-0.0,0.0,-0.0,6.0,36.0,-24.0,9.627533432816527,0.0
0.484,9.59,-0.18,-0.83,-0.0,0.0,-0.0,6.0,36.0,-24.0,9.627533432816527,0.0
0.496,9.58,-0.2,-0.82,-0.0,0.0,-0.0,6.0,36.0,-24.0,9.61710975293513,0.0
0.509,9.58,-0.2,-0.82,-0.0,0.0,-0.0,6.0,36.0,-24.0,9.61710975293513,0.0
0.52,9.6,-0.16,-0.91,-0.0,-0.0,-0.0,6.0,36.0,-27.0,9.644361046746436,0.0
0.531,9.57,-0.21,-0.77,-0.0,0.0,-0.0,6.0,36.0,-27.0,9.603223417165717,0.0
