time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr
1.7,0.03,-0.32,9.86,-0.0,0.01,0.0,-10.0,57.0,95.0,9.865236945963336,0.5729577951308232
1.713,0.08,-0.28,9.8,0.0,0.01,-0.0,-10.0,57.0,95.0,9.804325575989408,0.5729577951308232
1.725,-3.41,7.65,7.37,-0.02,0.26,-0.01,-10.0,57.0,95.0,11.156500347331148,14.95189327261935
1.737,-3.41,7.65,7.37,-0.02,0.26,-0.01,-10.0,57.0,95.0,11.156500347331148,14.95189327261935
1.749,0.37,6.46,11.35,0.0,0.55,0.02,-10.0,57.0,95.0,13.064876578062266,31.533506678112374
1.761,0.37,6.46,11.35,0.0,0.55,0.02,-10.0,57.0,95.0,13.064876578062266,31.533506678112374
1.774,-0.17,2.11,11.98,0.08,0.62,-0.02,-10.0,57.0,95.0,12.165582600105925,35.836208562354834
1.785,-0.07,3.69,10.0,0.24,1.08,-0.18,-10.0,57.0,95.0,10.65931517500069,64.22240962588336
1.797,-0.07,3.69,10.0,0.24,1.08,-0.18,-10.0,57.0,95.0,10.65931517500069,64.22240962588336
1.808,-0.78,3.11,10.88,0.22,0.93,-0.19,-10.0,57.0,95.0,11.342614337091781,55.82737991972353
1.821,-0.78,3.11,10.88,0.22,0.93,-0.19,-10.0,57.0,95.0,11.342614337091781,55.82737991972353
1.832,-1.17,0.87,9.13,-0.01,0.46,-0.05,-16.0,60.0,87.0,9.245685480265918,26.5174870636815
1.844,-1.17,0.87,9.13,-0.01,0.46,-0.05,-16.0,60.0,87.0,9.245685480265918,26.5174870636815
1.855,-2.23,-2.19,8.4,-0.11,-0.13,0.05,-16.0,60.0,87.0,8.962644698971392,10.168992085028385
1.869,-2.77,-3.18,8.17,-0.06,-0.79,0.01,-16.0,60.0,87.0,9.194248202001075,45.39764120014798
1.881,-2.77,-3.18,8.17,-0.06,-0.79,0.01,-16.0,60.0,87.0,9.194248202001075,45.39764120014798
1.893,-0.59,-4.11,15.69,-0.07,-1.49,-0.02,-16.0,60.0,87.0,16.230104743962684,85.47255261963419
1.905,3.18,-1.36,15.17,-0.26,-1.26,0.01,-16.0,60.0,87.0,15.559270548454384,73.71586905934461
1.919,3.18,-1.36,15.17,-0.26,-1.26,0.01,-16.0,60.0,87.0,15.559270548454384,73.71586905934461
1.931,0.18,0.07,7.3,0.01,0.03,-0.04,-16.0,60.0,87.0,7.30255434762385,2.9215229778371645
1.942,0.18,0.07,7.3,0.01,0.03,-0.04,-16.0,60.0,87.0,7.30255434762385,2.9215229778371645
1.954,0.42,0.44,11.82,-0.03,-0.09,0.01,-10.0,60.0,98.0,11.835641089522781,5.465669015327115
1.966,1.2,-0.05,11.52,0.03,0.1,0.02,-10.0,60.0,98.0,11.58243929403474,6.090624906783598
1.978,1.2,-0.05,11.52,0.03,0.1,0.02,-10.0,60.0,98.0,11.58243929403474,6.090624906783598
1.99,-0.75,-0.49,10.1,0.01,0.08,-0.0,-10.0,60.0,98.0,10.139654826472151,4.619333423241533
2.001,-0.75,-0.49,10.1,0.01,0.08,-0.0,-10.0,60.0,98.0,10.139654826472151,4.619333423241533
2.013,0.71,-0.6,9.4,-0.02,-0.06,0.02,-10.0,60.0,98.0,9.445850941021671,3.800572054316517
2.026,-0.82,-9.63,6.44,0.06,0.64,-0.0,-10.0,60.0,98.0,11.613909763727287,36.83009073875399
2.038,-0.82,-9.63,6.44,0.06,0.64,-0.0,-10.0,60.0,98.0,11.613909763727287,36.83009073875399
2.05,0.85,-4.79,9.43,0.21,0.31,-0.21,-10.0,60.0,98.0,10.610914192471824,24.59717890952465
2.062,0.85,-4.79,9.43,0.21,0.31,-0.21,-10.0,60.0,98.0,10.610914192471824,24.59717890952465
2.076,-1.38,-5.46,10.64,0.14,0.88,-0.18,-12.0,58.0,93.0,12.038504890558462,52.08561382617762
2.088,-0.57,-4.01,10.36,0.1,0.27,-0.05,-12.0,58.0,93.0,11.123605530582248,16.74370515420655
2.099,-0.57,-4.01,10.36,0.1,0.27,-0.05,-12.0,58.0,93.0,11.123605530582248,16.74370515420655
2.111,-0.94,-1.87,9.84,-0.07,-0.27,0.05,-12.0,58.0,93.0,10.060124253705816,16.236050933214734
2.124,-0.94,-1.87,9.84,-0.07,-0.27,0.05,-12.0,58.0,93.0,10.060124253705816,16.236050933214734
2.135,-0.15,-1.27,9.54,-0.23,-0.92,0.15,-12.0,58.0,93.0,9.625331163134076,55.00991631915855
2.147,0.15,-0.33,9.6,-0.16,-0.72,0.17,-12.0,58.0,93.0,9.606841312314886,43.36726597240975
2.159,0.15,-0.33,9.6,-0.16,-0.72,0.17,-12.0,58.0,93.0,9.606841312314886,43.36726597240975
2.172,-0.8,0.13,8.9,-0.02,-0.03,-0.01,-12.0,58.0,93.0,8.936828296437165,2.1438117664609555
2.183,-0.8,0.13,8.9,-0.02,-0.03,-0.01,-12.0,58.0,93.0,8.936828296437165,2.1438117664609555
2.194,0.95,0.06,10.2,-0.04,-0.09,0.01,-10.0,58.0,93.0,10.24432037765317,5.671992791789768
2.206,-0.05,-0.15,10.48,0.02,0.02,-0.0,-10.0,58.0,93.0,10.4811926802249,1.620569369082791
2.219,-0.05,-0.15,10.48,0.02,0.02,-0.0,-10.0,58.0,93.0,10.4811926802249,1.620569369082791
2.23,0.17,0.0,10.35,0.01,-0.04,-0.01,-10.0,58.0,93.0,10.351396041114453,2.4308540536241865
2.242,0.17,0.0,10.35,0.01,-0.04,-0.01,-10.0,58.0,93.0,10.351396041114453,2.4308540536241865
2.253,-0.19,0.33,9.78,-0.01,-0.0,0.01,-10.0,58.0,93.0,9.787410280559408,0.8102846845413955
2.266,0.21,0.11,9.86,0.01,-0.02,0.01,-10.0,58.0,93.0,9.862849486836955,1.403454242220617
2.278,0.21,0.11,9.86,0.01,-0.02,0.01,-10.0,58.0,93.0,9.862849486836955,1.403454242220617
2.289,0.0,-0.14,10.09,-0.0,-0.01,-0.01,-10.0,58.0,93.0,10.090971211929999,0.8102846845413955
2.301,0.0,-0.14,10.09,-0.0,-0.01,-0.01,-10.0,58.0,93.0,10.090971211929999,0.8102846845413955
2.313,-0.05,-0.17,9.59,-0.0,0.0,-0.01,-10.0,58.0,93.0,9.591636982288268,0.5729577951308232
2.326,-0.1,0.03,9.84,-0.0,-0.0,-0.01,-10.0,60.0,95.0,9.840553846201951,0.5729577951308232
2.338,-0.1,0.03,9.84,-0.0,-0.0,-0.01,-10.0,60.0,95.0,9.840553846201951,0.5729577951308232
2.35,0.03,0.01,10.03,-0.0,-0.01,-0.01,-10.0,60.0,95.0,10.030049850324772,0.8102846845413955
2.362,0.03,0.01,10.03,-0.0,-0.01,-0.01,-10.0,60.0,95.0,10.030049850324772,0.8102846845413955
2.376,0.21,-0.06,9.78,-0.01,-0.0,-0.01,-10.0,60.0,95.0,9.782438346342898,0.8102846845413955
2.388,0.14,-0.03,9.97,-0.01,0.01,0.0,-10.0,60.0,95.0,9.971028031251342,0.8102846845413955
2.399,0.14,-0.03,9.97,-0.01,0.01,0.0,-10.0,60.0,95.0,9.971028031251342,0.8102846845413955
2.411,-0.09,0.3,10.0,-0.01,0.01,0.0,-10.0,60.0,95.0,10.004903797638436,0.8102846845413955
2.424,-0.09,0.3,10.0,-0.01,0.01,0.0,-10.0,60.0,95.0,10.004903797638436,0.8102846845413955
2.436,0.16,0.26,9.73,0.0,-0.01,0.0,-10.0,60.0,95.0,9.73478813328775,0.5729577951308232
2.447,-0.11,0.32,9.97,0.0,-0.01,0.0,-12.0,61.0,93.0,9.975740574012539,0.5729577951308232
2.459,-0.11,0.32,9.97,0.0,-0.01,0.0,-12.0,61.0,93.0,9.975740574012539,0.5729577951308232
2.472,0.18,0.31,9.75,0.0,-0.03,0.0,-12.0,61.0,93.0,9.75658751818483,1.7188733853924696
2.484,0.18,0.31,9.75,0.0,-0.03,0.0,-12.0,61.0,93.0,9.75658751818483,1.7188733853924696
2.495,0.05,0.25,9.82,0.0,-0.01,0.0,-12.0,61.0,93.0,9.823309014787228,0.5729577951308232
2.507,0.0,0.13,9.82,0.0,0.01,-0.0,-12.0,61.0,93.0,9.820860451101014,0.5729577951308232
2.519,0.0,0.13,9.82,0.0,0.01,-0.0,-12.0,61.0,93.0,9.820860451101014,0.5729577951308232
2.531,0.04,0.01,9.82,0.0,0.01,-0.0,-12.0,61.0,93.0,9.820086557663329,0.5729577951308232
2.543,0.04,0.01,9.82,0.0,0.01,-0.0,-12.0,61.0,93.0,9.820086557663329,0.5729577951308232
2.555,0.0,-0.1,9.86,0.0,0.01,0.0,-12.0,61.0,93.0,9.8605070863521,0.5729577951308232
2.566,-0.01,-0.09,9.87,0.0,0.01,-0.0,-14.0,60.0,93.0,9.870415391461496,0.5729577951308232
2.58,-0.01,-0.09,9.87,0.0,0.01,-0.0,-14.0,60.0,93.0,9.870415391461496,0.5729577951308232
2.592,0.04,-0.07,9.85,0.0,0.01,-0.0,-14.0,60.0,93.0,9.850329943712545,0.5729577951308232
2.603,0.04,-0.07,9.85,0.0,0.01,-0.0,-14.0,60.0,93.0,9.850329943712545,0.5729577951308232
2.615,-0.0,-0.12,9.86,-0.0,0.01,-0.0,-14.0,60.0,93.0,9.860730196085886,0.5729577951308232
2.629,0.02,-0.11,9.85,-0.0,0.0,-0.0,-14.0,60.0,93.0,9.850634497330615,0.0
2.64,0.02,-0.11,9.85,-0.0,0.0,-0.0,-14.0,60.0,93.0,9.850634497330615,0.0
2.652,0.02,-0.0,9.86,-0.0,0.0,-0.0,-14.0,60.0,93.0,9.860020283954794,0.0
2.664,0.02,-0.0,9.86,-0.0,0.0,-0.0,-14.0,60.0,93.0,9.860020283954794,0.0
2.677,0.04,0.1,9.82,-0.0,0.0,-0.0,-14.0,60.0,93.0,9.820590613603644,0.0
2.688,0.01,0.04,9.81,-0.0,0.0,-0.0,-10.0,58.0,93.0,9.81008664589666,0.0
2.7,0.01,0.04,9.81,-0.0,0.0,-0.0,-10.0,58.0,93.0,9.81008664589666,0.0
2.712,0.02,-0.11,9.84,-0.0,0.0,-0.0,-10.0,58.0,93.0,9.840635142103379,0.0
2.725,0.02,-0.11,9.84,-0.0,0.0,-0.0,-10.0,58.0,93.0,9.840635142103379,0.0
2.736,0.02,-0.22,9.83,0.0,0.0,-0.0,-10.0,58.0,93.0,9.832481884041282,0.0
2.747,0.02,-0.29,9.86,-0.0,0.0,-0.0,-10.0,58.0,93.0,9.864284059170235,0.0
2.759,0.02,-0.29,9.86,-0.0,0.0,-0.0,-10.0,58.0,93.0,9.864284059170235,0.0
2.771,0.02,-0.26,9.86,0.0,-0.0,-0.0,-10.0,58.0,93.0,9.863447673100922,0.0
2.784,0.02,-0.26,9.86,0.0,-0.0,-0.0,-10.0,58.0,93.0,9.863447673100922,0.0
2.796,0.02,-0.25,9.85,-0.0,-0.0,-0.0,-10.0,58.0,93.0,9.853192376077917,0.0
2.807,0.01,-0.25,9.84,0.0,-0.0,-0.0,-10.0,58.0,93.0,9.843180380344556,0.0
2.819,0.01,-0.25,9.84,0.0,-0.0,-0.0,-10.0,58.0,93.0,9.843180380344556,0.0
2.831,0.02,-0.26,9.85,0.0,-0.0,-0.0,-12.0,60.0,90.0,9.853451172051344,0.0
2.843,0.02,-0.26,9.85,0.0,-0.0,-0.0,-12.0,60.0,90.0,9.853451172051344,0.0
2.855,0.03,-0.26,9.86,0.0,-0.0,-0.0,-12.0,60.0,90.0,9.863473019175345,0.0
2.867,0.03,-0.31,9.83,0.0,-0.0,-0.0,-12.0,60.0,90.0,9.834932638305155,0.0
2.881,0.03,-0.31,9.83,0.0,-0.0,-0.0,-12.0,60.0,90.0,9.834932638305155,0.0
2.893,0.03,-0.34,9.84,-0.0,-0.0,-0.0,-12.0,60.0,90.0,9.845917935875761,0.0
2.905,0.03,-0.34,9.84,-0.0,-0.0,-0.0,-12.0,60.0,90.0,9.845917935875761,0.0
2.917,0.03,-0.33,9.85,-0.0,-0.0,-0.0,-12.0,60.0,90.0,9.855572028045861,0.0
2.93,0.02,-0.3,9.83,-0.0,-0.0,-0.0,-12.0,60.0,90.0,9.834597093933233,0.0
2.942,0.02,-0.3,9.83,-0.0,-0.0,-0.0,-12.0,60.0,90.0,9.834597093933233,0.0
2.953,0.01,-0.31,9.84,0.0,-0.0,-0.0,-12.0,60.0,93.0,9.844886997827857,0.0
2.965,0.01,-0.31,9.84,0.0,-0.0,-0.0,-12.0,60.0,93.0,9.844886997827857,0.0
2.969,0.02,-0.27,9.83,-0.0,-0.0,-0.0,-12.0,60.0,93.0,9.83372767570874,0.0
3.047,0.03,-0.18,9.83,-0.0,-0.0,-0.0,-12.0,60.0,93.0,9.831693648603988,0.0
3.125,0.04,-0.03,9.84,-0.0,-0.0,-0.0,-10.0,60.0,93.0,9.840127031700353,0.0
3.202,0.05,0.02,9.8,-0.0,0.01,-0.0,-10.0,61.0,95.0,9.800147958066756,0.5729577951308232
3.292,0.04,-0.25,9.85,0.0,-0.01,-0.01,-10.0,61.0,95.0,9.853253269859655,0.8102846845413955
3.303,0.04,-0.25,9.85,0.0,-0.01,-0.01,-10.0,61.0,95.0,9.853253269859655,0.8102846845413955
3.315,0.03,-0.28,9.87,0.0,-0.01,-0.0,-10.0,61.0,95.0,9.8740164067111,0.5729577951308232
3.327,0.09,-0.32,9.8,0.0,-0.01,-0.0,-10.0,57.0,93.0,9.805636134387203,0.5729577951308232
3.339,0.09,-0.32,9.8,0.0,-0.01,-0.0,-10.0,57.0,93.0,9.805636134387203,0.5729577951308232
3.352,0.04,-0.25,9.79,0.01,0.0,-0.0,-10.0,57.0,93.0,9.793273201539922,0.5729577951308232
3.363,0.04,-0.25,9.79,0.01,0.0,-0.0,-10.0,57.0,93.0,9.793273201539922,0.5729577951308232
3.374,-0.06,-0.26,9.91,0.0,0.01,0.0,-10.0,57.0,93.0,9.913591680112713,0.5729577951308232
3.386,0.02,-0.18,9.86,0.0,0.01,0.0,-10.0,57.0,93.0,9.861663145737639,0.5729577951308232
3.4,0.02,-0.18,9.86,0.0,0.01,0.0,-10.0,57.0,93.0,9.861663145737639,0.5729577951308232
3.412,0.01,-0.34,9.98,0.0,0.02,0.0,-10.0,57.0,93.0,9.985794910772002,1.1459155902616465
3.424,0.01,-0.34,9.98,0.0,0.02,0.0,-10.0,57.0,93.0,9.985794910772002,1.1459155902616465
3.435,0.07,-0.45,9.76,-0.0,-0.0,0.0,-10.0,57.0,93.0,9.770619222956137,0.0
3.448,-0.01,-0.47,9.79,0.0,0.0,0.01,-12.0,58.0,93.0,9.801280528584007,0.5729577951308232
3.459,-0.01,-0.47,9.79,0.0,0.0,0.01,-12.0,58.0,93.0,9.801280528584007,0.5729577951308232
3.471,0.03,-0.41,9.88,0.0,-0.0,0.01,-12.0,58.0,93.0,9.88854893298304,0.5729577951308232
3.483,0.03,-0.41,9.88,0.0,-0.0,0.01,-12.0,58.0,93.0,9.88854893298304,0.5729577951308232
3.496,-0.01,-0.34,9.85,0.0,-0.0,0.0,-12.0,58.0,93.0,9.855871346562921,0.0
3.508,0.96,-10.41,8.75,0.13,-0.03,-0.03,-12.0,58.0,93.0,13.63276200921882,7.835080008858851
3.519,0.96,-10.41,8.75,0.13,-0.03,-0.03,-12.0,58.0,93.0,13.63276200921882,7.835080008858851
3.531,-0.21,-1.92,10.6,0.07,0.27,-0.05,-12.0,58.0,93.0,10.77453015216905,16.236050933214734
3.542,-0.21,-1.92,10.6,0.07,0.27,-0.05,-12.0,58.0,93.0,10.77453015216905,16.236050933214734
3.555,0.28,-0.75,10.86,0.17,-0.02,-0.05,-12.0,58.0,93.0,10.889467388261007,10.21730110794301
3.567,0.14,-0.29,10.93,0.41,-0.07,-0.06,-12.0,60.0,90.0,10.934742795329024,24.077865383211897
3.579,0.14,-0.29,10.93,0.41,-0.07,-0.06,-12.0,60.0,90.0,10.934742795329024,24.077865383211897
3.59,0.06,-0.88,10.94,0.82,-0.0,-0.09,-12.0,60.0,90.0,10.975499988610997,47.26467730962512
3.603,0.06,-0.88,10.94,0.82,-0.0,-0.09,-12.0,60.0,90.0,10.975499988610997,47.26467730962512
3.615,0.02,0.86,10.39,1.24,-0.02,-0.12,-12.0,60.0,90.0,10.42555034518562,71.38787416472233
3.626,0.02,0.86,10.39,1.24,-0.02,-0.12,-12.0,60.0,90.0,10.42555034518562,71.38787416472233
3.638,-0.11,1.76,9.79,1.49,0.01,-0.12,-12.0,60.0,90.0,9.947552462792041,85.64904593593697
3.651,0.0,2.45,9.38,1.58,-0.07,-0.11,-12.0,60.0,90.0,9.694684110377192,90.83504544017974
3.663,0.0,2.45,9.38,1.58,-0.07,-0.11,-12.0,60.0,90.0,9.694684110377192,90.83504544017974
3.675,0.04,3.07,9.29,1.56,-0.03,-0.1,-12.0,60.0,90.0,9.784201551480836,89.5813603524958
3.686,0.04,3.07,9.29,1.56,-0.03,-0.1,-12.0,60.0,90.0,9.784201551480836,89.5813603524958
3.699,-0.08,3.04,9.43,1.53,0.03,-0.07,-12.0,60.0,90.0,9.908223856978605,87.77107531284186
3.711,-0.13,2.8,9.52,1.54,0.02,-0.04,-10.0,72.0,85.0,9.924076783257977,88.27269766121275
3.723,-0.13,2.8,9.52,1.54,0.02,-0.04,-10.0,72.0,85.0,9.924076783257977,88.27269766121275
3.735,-0.17,2.65,9.53,1.59,0.0,0.01,-10.0,72.0,85.0,9.893043010115745,91.10209116205671
