time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
0.001,-10.0,0.19,-0.75,-0.0,0.0,-0.0,-84.0,-9.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013000000000000001,-10.01,0.18,-0.77,-0.0,0.0,-0.0,-82.0,-9.0,35.0,10.029885343312754,91.44397191723465,0.0,0.0,0.0,0.0,-0.14158579881656805,0.002690130177514793,-0.010618934911242604,0.0,0.0,0.0
0.024,-10.01,0.18,-0.77,-0.0,0.0,-0.0,-82.0,-9.0,35.0,10.041185189010308,89.61026726887941,0.0,0.0,0.0,0.0,-0.28331318343195266,0.005238674556213018,-0.021521041420118344,-0.0020046538426525683,3.80884230103988e-05,-0.00015034903819894263
0.085,-10.02,0.19,-0.76,-0.0,0.0,-0.0,-82.0,-9.0,35.0,10.041185189010308,89.61026726887941,0.0,0.0,0.0,0.0,-0.42504056804733725,0.0077872189349112424,-0.03242314792899408,-0.006015966181800357,0.00011226061518854384,-0.00045505642228213305
0.097,-10.01,0.17,-0.76,-0.0,0.0,-0.0,-82.0,-9.0,35.0,10.05057709785861,89.61026726887941,0.0,0.0,0.0,0.0,-0.5669095384615385,0.010477349112426036,-0.043183668639053256,-0.012033937017443368,0.0002225165765344351,-0.0009141221522495712
0.109,-10.01,0.17,-0.76,-0.0,0.0,-0.0,-82.0,-9.0,35.0,10.040249000896342,89.61026726887941,0.0,0.0,0.0,0.0,-0.708636923076923,0.012884307692307693,-0.05394418934911243,-0.020060571003424253,0.00037086096089072515,-0.0015255415742586047
0.121,-10.0,0.19,-0.76,-0.0,0.0,-0.0,-82.0,-9.0,35.0,10.040249000896342,89.61026726887941,0.0,0.0,0.0,0.0,-0.8503643076923076,0.01529126627218935,-0.0647047100591716,-0.030093863485900357,0.0005532844605721089,-0.002289314688309233
0.134,-10.0,0.19,-0.73,-0.0,0.0,-0.0,-82.0,-10.0,35.0,10.030638065447283,89.61026726887941,0.0,0.0,0.0,0.0,-0.9919501065088757,0.017981396449704142,-0.07546523076923077,-0.04213381446487168,0.0007697870755785863,-0.003205441494401457
0.146,-10.0,0.19,-0.73,-0.0,0.0,-0.0,-82.0,-10.0,35.0,10.028409644604672,89.71621926942753,0.0,0.0,0.0,0.0,-1.1335359053254437,0.020671526627218936,-0.08580099408284024,-0.05617841928649557,0.0010243781135954625,-0.004273921992535276
0.157,-9.99,0.19,-0.75,0.0,0.0,-0.0,-82.0,-10.0,35.0,10.028409644604672,89.71621926942753,0.0,0.0,0.0,0.0,-1.2751217041420118,0.02336165680473373,-0.09613675739644971,-0.07222767795077203,0.0013170575746227376,-0.005488742221182733
