time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
0.002,-9.99,-0.22,-0.21,-0.0,0.0,-0.0,-85.0,15.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.014,-9.99,-0.22,-0.21,-0.0,0.0,-0.0,-85.0,15.0,-27.0,9.99462855738021,90.43782394551519,0.0,0.0,0.0,0.0,-0.14251221238938053,-0.0031384070796460174,-0.0029957522123893804,0.0,0.0,0.0
0.026000000000000002,-10.02,-0.19,-0.31,-0.01,0.0,-0.0,-85.0,15.0,-27.0,9.99462855738021,90.43782394551519,0.0,0.0,0.0,0.0,-0.28502442477876105,-0.006276814159292035,-0.005991504424778761,-0.002033006074085676,-4.477090453441929e-05,-4.2735863419218416e-05
0.089,-10.02,-0.17,-0.45,-0.0,0.02,-0.01,-85.0,17.0,-27.0,10.026594636266093,90.43782394551519,0.5729577951308232,-0.00817352182080431,0.0,0.0,-0.42796460176991147,-0.00898725663716814,-0.010413805309734512,-0.006099018222257028,-0.00013431271360325788,-0.00012820759025765525
0.1,-10.0,-0.18,-0.35,0.01,0.01,-0.01,-85.0,17.0,-27.0,10.031540260598069,90.79096871385391,1.2811725781509187,-0.00817352182080431,0.01634704364160862,-0.00817352182080431,-0.5709047787610619,-0.011412389380530972,-0.016833274336283184,-0.012204141567859659,-0.00026252030386091313,-0.00027676559166731925
0.112,-10.0,-0.18,-0.35,0.01,0.01,-0.01,-85.0,17.0,-27.0,10.007742003069424,90.79096871385391,0.9923920117592256,0.0,0.02452056546241293,-0.01634704364160862,-0.7135596460176991,-0.01398017699115044,-0.021826194690265484,-0.020348376110893567,-0.00042532359307698327,-0.0005169004432610228
0.123,-9.99,-0.21,-0.39,0.01,0.0,-0.01,-85.0,17.0,-27.0,10.007742003069424,90.79096871385391,0.9923920117592256,0.00817352182080431,0.03269408728321724,-0.02452056546241293,-0.8562145132743362,-0.01654796460176991,-0.026819115044247784,-0.030527651769128354,-0.0006247576223666691,-0.000828261733886757
0.136,-9.99,-0.21,-0.39,0.01,0.0,-0.01,-85.0,17.0,-27.0,9.999814998288718,90.79096871385391,0.8102846845413955,0.01634704364160862,0.03269408728321724,-0.03269408728321724,-0.9987267256637167,-0.01954371681415929,-0.03238265486725663,-0.04274196854256401,-0.0008608223917299709,-0.0012108494635445217
0.147,-9.95,-0.19,-0.57,0.0,-0.01,-0.0,-85.0,17.0,-27.0,9.999814998288718,90.79096871385391,0.8102846845413955,0.02452056546241293,0.03269408728321724,-0.04086760910402155,-1.1412389380530972,-0.022539469026548672,-0.03794619469026548,-0.05698929139008535,-0.001139623024512491,-0.0016728037966951207
0.159,-10.05,-0.16,0.46,0.0,-0.03,0.0,-85.0,17.0,-27.0,9.968124196658065,90.79096871385391,0.5729577951308232,0.02452056546241293,0.02452056546241293,-0.04086760910402155,-1.2831805309734512,-0.02524991150442478,-0.046077522123893794,-0.07326962031169236,-0.0014611595207142296,-0.002214124733338554
