time,ax,ay,az,gx,gy,gz,normAccel,normGyr
15.31,-0.67,0.18,10.2,0.02,0.11,0.44,10.223565914102574,26.011274262085287
15.32,-0.6,1.37,10.35,0.0,0.02,0.43,10.457504482427918,24.66381999320414
15.33,-0.6,1.37,10.35,0.0,0.02,0.43,10.457504482427918,24.66381999320414
15.34,-0.6,1.37,10.35,0.0,0.02,0.43,10.457504482427918,24.66381999320414
15.35,-1.8,1.92,11.31,0.04,0.09,0.44,11.612170339777142,25.833980160969926
15.36,-3.01,1.01,7.48,0.09,0.25,0.43,8.125921486206964,28.96130215352895
15.37,-3.01,1.01,7.48,0.09,0.25,0.43,8.125921486206964,28.96130215352895
15.38,-1.7200000000001143,0.2150000000000707,8.679999999999893,0.09,0.3099999999999946,0.3950000000000031,8.851385484770086,29.22786824987076
15.39,-0.43,-0.58,9.88,0.09,0.37,0.36,9.906346450634564,30.02430055327226
15.4,-0.31,0.78,10.06,-0.02,0.53,0.33,10.094954185136256,35.79037632904385
15.41,-0.31,0.78,10.06,-0.02,0.53,0.33,10.094954185136256,35.79037632904385
15.42,-0.85,0.18,9.97,-0.1,0.43,0.22,10.007786968156347,28.261400973020738
15.43,-0.85,0.18,9.97,-0.1,0.43,0.22,10.007786968156347,28.261400973020738
15.44,-0.85,0.18,9.97,-0.1,0.43,0.22,10.007786968156347,28.261400973020738
15.45,-0.65,-0.82,9.8,-0.06,0.17,0.15,9.855703932241472,13.437051359976486
15.46,-1.33,-0.7,8.12,-0.01,0.09,0.12,8.257923467797458,8.613444346500732
15.47,-1.33,-0.7,8.12,-0.01,0.09,0.12,8.257923467797458,8.613444346500732
15.48,-1.49,-0.685,9.01,0.015,0.125,0.1149999999999999,9.15802516921634,9.769728482746661
15.49,-1.65,-0.67,9.9,0.04,0.16,0.11,10.058896559762408,11.358445736783777
15.5,-0.98,1.25,8.38,0.1,0.17,0.07,8.529202776344341,11.99111830191473
15.51,-0.98,1.25,8.38,0.1,0.17,0.07,8.529202776344341,11.99111830191473
15.52,-1.89,0.73,11.7,0.11,0.27,0.05,11.874131547191144,16.948320141713975
15.53,-1.89,0.73,11.7,0.11,0.27,0.05,11.874131547191144,16.948320141713975
15.54,-1.89,0.73,11.7,0.11,0.27,0.05,11.874131547191144,16.948320141713975
15.55,-5.39,-0.82,7.78,0.09,0.39,0.05,9.50015263035284,23.110876079173433
15.56,-0.83,3.09,4.02,0.09,0.45,-0.0,5.137840013079426,26.293706800534483
15.57,-0.83,3.09,4.02,0.09,0.45,-0.0,5.137840013079426,26.293706800534483
15.58,-0.1999999999999999,5.245,7.005000000000001,0.16,0.615,-0.015,8.75328795367775,36.420020671633964
15.59,0.43,7.4,9.99,0.23,0.78,-0.03,12.439654336033618,46.624825629462435
15.6,-2.28,-4.05,10.58,0.44,1.3,-0.08,11.55583402442247,78.76867398605995
15.61,-2.28,-4.05,10.58,0.44,1.3,-0.08,11.55583402442247,78.76867398605995
15.62,1.16,-13.05,13.26,0.65,1.12,-0.46,18.640700094148823,78.7374103714186
15.63,1.16,-13.05,13.26,0.65,1.12,-0.46,18.640700094148823,78.7374103714186
15.64,1.16,-13.05,13.26,0.65,1.12,-0.46,18.640700094148823,78.7374103714186
15.65,1.72,-23.26,11.67,1.49,1.41,-1.01,26.080162959613578,131.0095280495522
15.66,-1.31,-18.45,17.15,2.66,0.74,-1.18,25.2238200913343,172.03624306862167
15.67,-1.31,-18.45,17.15,2.66,0.74,-1.18,25.2238200913343,172.03624306862167
15.68,-1.19,-10.835,15.825,3.66,0.27,-0.945,19.21572142803907,217.13153954654402
15.69,-1.07,-3.22,14.5,4.66,-0.2,-0.71,14.89171917543438,270.32255641983784
15.7,-5.93,6.85,12.74,6.71,0.64,0.65,15.633137880796676,387.99101091057315
15.71,-5.93,6.85,12.74,6.71,0.64,0.65,15.633137880796676,387.99101091057315
15.72,-1.47,11.14,12.35,7.65,-1.94,1.74,16.696796099851014,463.04668134299595
15.73,-1.47,11.14,12.35,7.65,-1.94,1.74,16.696796099851014,463.04668134299595
15.74,-1.47,11.14,12.35,7.65,-1.94,1.74,16.696796099851014,463.04668134299595
15.75,-1.5,9.84,68.55,6.96,-4.6,1.63,69.26888262416249,487.04277290842083
15.76,-0.16,4.24,8.32,3.63,-5.03,1.0,9.339464652751785,359.9971840507834
15.77,-0.16,4.24,8.32,3.63,-5.03,1.0,9.339464652751785,359.9971840507834
15.78,-0.8124999999999856,5.018749999999983,7.131250000000026,2.536250000000024,-6.629999999999964,1.1974999999999956,8.7580097268158,412.4638377137066
15.79,-1.464999999999971,5.797499999999966,5.942500000000053,1.4425000000000483,-8.22999999999993,1.3949999999999911,8.430334364661947,485.3589408083802
15.8,-2.1174999999999566,6.576249999999948,4.75375000000008,0.3487500000000727,-9.829999999999892,1.592499999999987,8.386239286772105,570.9103471893244
15.81,-2.7699999999999423,7.354999999999931,3.565000000000106,-0.7449999999999033,-11.429999999999858,1.7899999999999825,8.630072421480566,664.245727676984
15.82,-3.422500000000044,8.133750000000052,2.3762499999999216,-1.838750000000073,-13.030000000000104,1.9875000000000127,9.138816081692463,762.5120248563508
15.83,-4.075000000000029,8.912500000000035,1.1874999999999476,-2.932500000000049,-14.63000000000007,2.1850000000000085,9.871597515093528,864.0284882270981
15.84,-4.727500000000015,9.691250000000018,-0.0012500000000255,-4.026250000000024,-16.230000000000032,2.3825000000000043,10.782837491820068,967.7728597091185
15.85,-5.38,10.47,-1.19,-5.12,-17.83,2.58,11.831373546634389,1073.099169049727
15.86,-4.90750000000001,10.02250000000001,-0.9700000000000047,-4.058750000000024,-17.904999999999998,2.859999999999994,11.201560717150102,1064.5951724625731
15.87,-4.435000000000021,9.57500000000002,-0.7500000000000098,-2.997500000000047,-17.979999999999997,3.139999999999988,10.578863360493914,1059.7783461721172
15.88,-3.962500000000032,9.12750000000003,-0.5300000000000147,-1.9362500000000704,-18.054999999999996,3.4199999999999813,9.964615521935645,1058.699018592768
15.89,-3.490000000000042,8.68000000000004,-0.3100000000000196,-0.8750000000000941,-18.129999999999992,3.6999999999999753,9.360480756884286,1061.3685920040045
15.9,-3.0174999999999685,8.23249999999997,-0.0899999999999854,0.1862500000000713,-18.205000000000005,3.980000000000019,8.768549623512392,1067.7589481643922
15.91,-2.544999999999979,7.784999999999981,0.1300000000000096,1.2475000000000476,-18.28,4.260000000000012,8.191468122381945,1077.8039069547779
15.92,-2.0724999999999896,7.33749999999999,0.3500000000000047,2.308750000000024,-18.355,4.540000000000006,7.63260522364414,1091.4025652700884
15.93,-1.6,6.89,0.57,3.37,-18.43,4.82,7.096266624077762,1108.4241355539698
