time,ax,ay,az,gx,gy,gz,normAccel,normGyr
19.4,0.57,-2.93,9.04,-0.07,0.14,0.25,9.520052520863526,16.89982699470683
19.41,0.57,-2.93,9.04,-0.07,0.14,0.25,9.520052520863526,16.89982699470683
19.42,0.57,-2.93,9.04,-0.07,0.14,0.25,9.520052520863526,16.89982699470683
19.43,-0.42,1.37,9.04,-0.03,0.59,0.31,9.152862940086013,38.225346386791934
19.44,-3.01,4.78,5.12,-0.04,0.57,0.26,7.623837616318963,35.9687917859306
19.45,-3.01,4.78,5.12,-0.04,0.57,0.26,7.623837616318963,35.9687917859306
19.46,-1.6849999999997645,4.109999999999881,8.120000000000532,-0.0199999999999964,0.4099999999999715,0.2199999999999929,9.255578047858863,26.684090715582943
19.47,-0.36,3.44,11.12,0.0,0.25,0.18,11.645496983813098,17.650448227059687
19.48,-0.36,3.44,11.12,0.0,0.25,0.18,11.645496983813098,17.650448227059687
19.49,0.5,3.72,9.66,-0.05,-0.17,0.16,10.363590111539533,13.67917987127406
19.5,-0.25,6.31,10.85,-0.04,-0.32,0.15,12.553927672246642,20.378297359605035
19.51,-0.25,6.31,10.85,-0.04,-0.32,0.15,12.553927672246642,20.378297359605035
19.52,-0.25,6.31,10.85,-0.04,-0.32,0.15,12.553927672246642,20.378297359605035
19.53,-1.48,9.01,8.23,-0.03,-0.32,0.18,12.292412293768868,21.10632184196464
19.54,0.22,8.16,10.99,0.0,-0.21,0.22,13.68992695378613,17.425831038320275
19.55,0.22,8.16,10.99,0.0,-0.21,0.22,13.68992695378613,17.425831038320275
19.56,0.4150000000000347,5.944999999999607,10.639999999999937,0.0250000000000044,-0.1849999999999955,0.2350000000000026,12.195279824587626,17.195894334907596
19.57,0.61,3.73,10.29,0.05,-0.16,0.25,10.962166756622524,17.24593445746168
19.58,0.61,3.73,10.29,0.05,-0.16,0.25,10.962166756622524,17.24593445746168
19.59,-0.58,0.45,10.6,0.06,-0.12,0.28,10.625389404628896,17.789393810389722
19.6,0.7,0.01,11.79,0.04,-0.16,0.28,11.810766274886655,18.618924527513403
19.610000000000003,0.6474999999999906,-0.5537500000001001,11.45374999999994,0.0687500000000051,-0.1024999999999898,0.2850000000000009,11.485394393532976,17.794727291623197
19.62,0.595,-1.1175,11.1175,0.0975,-0.045,0.29,11.189353757031725,17.718320314283762
19.630000000000003,0.5424999999999907,-1.6812500000001,10.78124999999994,0.1262500000000051,0.0125000000000101,0.2950000000000009,10.925029033142156,18.399022166685985
19.64,0.49,-2.245,10.445,0.155,0.07,0.3,10.694772087333138,19.758738451003055
19.65,0.4374999999999907,-2.8087500000001,10.10874999999994,0.1837500000000051,0.1275000000000102,0.3050000000000009,10.50082422360261,21.670026770044167
19.66,0.385,-3.3725,9.7725,0.2125,0.1849999999999999,0.31,10.345227764529886,24.001478325469833
19.67,0.3324999999999907,-3.9362500000001,9.43624999999994,0.2412500000000051,0.2425000000000102,0.3150000000000009,10.229732859415229,26.643018784588303
19.68,0.28,-4.5,9.1,0.27,0.3,0.32,10.15570775475545,29.5114981771193
19.69,0.0287499999999665,-5.802500000000173,9.69875000000008,0.5162500000000328,0.6562500000000475,0.1712499999999802,11.302016827761475,48.83619765541326
19.7,-0.2224999999999776,-7.104999999999884,10.297499999999946,0.7624999999999782,1.0124999999999684,0.0225000000000132,12.512754992406638,72.63398307545249
19.71,-0.4737500000000111,-8.407500000000057,10.896250000000029,1.0087500000000111,1.368750000000016,-0.1262500000000065,13.770938943115011,97.6887527433929
19.72,-0.7249999999999552,-9.709999999999768,11.494999999999894,1.2549999999999564,1.7249999999999368,-0.2749999999999735,15.064685526090248,123.23621605234176
19.73,-0.9762499999999888,-11.012499999999942,12.093749999999972,1.501249999999989,2.081249999999984,-0.4237499999999933,16.38557320861855,149.02319651795233
19.74,-1.227499999999933,-12.314999999999651,12.69249999999984,1.7474999999999346,2.437499999999905,-0.5724999999999603,17.72753613732002,174.943810616841
19.75,-1.4787499999999665,-13.617499999999826,13.29124999999992,1.9937499999999675,2.793749999999952,-0.72124999999998,19.08612937122121,200.9463517087187
19.76,-1.73,-14.92,13.89,2.24,3.15,-0.87,20.458039984319125,227.00266799342765
19.770000000000003,-2.2787500000000973,-9.791249999999089,13.49999999999993,2.947500000000126,2.5862499999999,-0.4774999999999302,16.831853080542878,226.3324825954644
19.78,-2.8275,-4.6625,13.11,3.655,2.0225,-0.0849999999999999,14.198794403047042,239.3891189425852
19.790000000000003,-3.376250000000097,0.46625000000091,12.719999999999931,4.362500000000126,1.4587499999998998,0.3075000000000697,13.16870734449664,264.14481643027125
19.8,-3.925,5.595000000000001,12.33,5.07,0.895,0.7000000000000001,14.097466084371334,297.6951360275152
19.81,-4.4737500000000985,10.72375000000091,11.93999999999993,5.777500000000126,0.3312499999998999,1.09250000000007,16.660637836680163,337.4268515848997
