time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr
7.137,24.59,21.78,-6.23,6.6,-26.8,-8.86,-84.0,-28.0,-34.0,21.805150767651206,1428.6963132907626
7.147,24.59,21.78,-6.23,6.6,-26.8,-8.86,-84.0,-28.0,-34.0,33.43425488925991,1660.8855658329771
7.161,11.44,28.93,-37.81,1.99,-10.43,-9.97,-6.0,37.0,82.0,33.43425488925991,1660.8855658329771
7.173,-14.27,7.14,73.04,-2.26,2.84,-6.95,-6.0,37.0,82.0,48.963400617195695,834.5261575582616
7.185,-14.27,7.14,73.04,-2.26,2.84,-6.95,-6.0,37.0,82.0,74.76265177212484,449.2358159490592
7.197,5.03,-94.27,5.07,-5.03,4.67,-0.95,-6.0,37.0,82.0,74.76265177212484,449.2358159490592
7.21,5.03,-94.27,5.07,-5.03,4.67,-0.95,-6.0,37.0,82.0,94.54014332546784,397.0076615364858
7.221,-12.39,72.14,-39.36,-5.31,-4.69,-0.04,-6.0,37.0,82.0,94.54014332546784,397.0076615364858
7.233,-4.52,14.75,-21.85,-0.2,0.87,0.03,-6.0,37.0,82.0,83.10776919157439,405.92674877521864
7.244,-4.52,14.75,-21.85,-0.2,0.87,0.03,-6.0,37.0,82.0,26.74725032596809,51.17639012317466
7.256,-36.25,3.26,21.73,-0.19,8.76,0.04,-6.0,37.0,82.0,26.74725032596809,51.17639012317466
7.268,-36.25,3.26,21.73,-0.19,8.76,0.04,-6.0,37.0,82.0,42.38965675727984,502.0343039714086
7.28,3.84,-26.7,12.51,1.07,5.04,0.04,-50.0,31.0,82.0,42.38965675727984,502.0343039714086
7.292,-3.21,15.41,8.66,1.11,-0.2,0.04,-50.0,31.0,82.0,29.73441944952011,295.21563519018906
7.306,-3.21,15.41,8.66,1.11,-0.2,0.04,-50.0,31.0,82.0,17.96573961739399,64.66305319121547
7.318,-5.43,-2.05,5.38,1.05,0.49,0.04,-50.0,31.0,82.0,17.96573961739399,64.66305319121547
7.33,1.31,-6.57,8.82,-0.55,-0.04,0.04,-50.0,31.0,82.0,7.914025524346001,66.42852019792242
7.342,1.31,-6.57,8.82,-0.55,-0.04,0.04,-50.0,31.0,82.0,11.075802453998536,31.678918876732368
7.353,1.15,-13.34,9.68,-0.47,-0.31,0.04,-50.0,31.0,82.0,11.075802453998536,31.678918876732368
7.366,1.15,-13.34,9.68,-0.47,-0.31,0.04,-50.0,31.0,82.0,16.522121534476135,32.340409754883154
7.378,-1.4,-10.06,8.2,-0.21,-0.37,0.04,-50.0,31.0,82.0,16.522121534476135,32.340409754883154
7.389,-1.4,-10.06,8.2,-0.21,-0.37,0.04,-50.0,31.0,82.0,13.053872988504216,24.483472782923265
7.401,-1.88,-6.24,9.05,-0.31,-0.31,0.04,-50.0,31.0,82.0,13.053872988504216,24.483472782923265
7.415,-1.95,-0.93,9.55,-0.52,-0.46,0.04,-49.0,32.0,77.0,11.152331594783218,25.223161392503435
7.427,-1.95,-0.93,9.55,-0.52,-0.46,0.04,-49.0,32.0,77.0,9.791317582429855,39.844261203662434
7.438,-0.8,1.87,10.19,-0.04,-1.0,0.04,-49.0,32.0,77.0,9.791317582429855,39.844261203662434
7.45,-0.8,1.87,10.19,-0.04,-1.0,0.04,-49.0,32.0,77.0,10.391005726107554,57.38737953881307
7.463,-1.21,6.35,9.5,0.02,-1.61,0.04,-49.0,32.0,77.0,10.391005726107554,57.38737953881307
7.475,0.35,6.57,8.18,0.08,-1.45,0.04,-49.0,32.0,77.0,11.490717993232625,92.2817855948045
7.486,0.35,6.57,8.18,0.08,-1.45,0.04,-49.0,32.0,77.0,10.497609251634392,83.23678755033609
7.497,-0.91,3.73,9.79,0.03,-0.73,0.04,-49.0,32.0,77.0,10.497609251634392,83.23678755033609
