time,ax,ay,az,gx,gy,gz,normAccel,normGyr,ax_normalized,ay_normalized,az_normalized,gx_normalized,gy_normalized,gz_normalized,ax_normalized_1,ay_normalized_1,az_normalized_1,gx_normalized_1,gy_normalized_1,gz_normalized_1
6.363,-1.86,-1.69,5.7,-0.05,-0.04,-0.05,6.2294221240818155,4.654731131878351,-0.06066666019913843,-0.05512185792287309,0.18591395867477906,-8.208630749107442e-05,-6.566904599285953e-05,-8.208630749107442e-05,-0.02532334921715453,-0.017927230295958416,0.078039430449069,-0.0036049026676279743,-0.0014925373134328358,-0.0035816618911174783
6.373,-1.8270886075949373,-1.641898734177216,6.329113924050621,-0.0411392405063292,-0.015949367088608,-0.0436708860759494,6.789091787338525,3.5569401326929526,-0.059593206296063995,-0.053552963756841224,0.20643344289893262,-6.753936692303605e-05,-2.618449302246997e-05,-7.169563565676125e-05,-0.024875270355274842,-0.01741698031375004,0.08665270980354081,-0.002966059156909099,-0.0005951256376346268,-0.0031282869681912174
6.383,-1.7941772151898747,-1.593797468354432,6.958227848101243,-0.0322784810126585,0.0081012658227839,-0.0373417721518989,7.360448154544066,2.865899606277178,-0.058519752392989566,-0.05198406959080936,0.2269529271230862,-5.2992426354997846e-05,1.3300059947919424e-05,-6.130496382244825e-05,-0.024427191493395162,-0.016906730331541657,0.09526598915801264,-0.0023272156461902308,0.00030228603816357833,-0.002674912045264964
6.393000000000001,-1.761265822784809,-1.545696202531644,7.58734177215192,-0.023417721518987,0.032151898734178,-0.0310126582278478,7.940969035103463,2.889843291109643,-0.05744629848991504,-0.050415175424777366,0.24747241134724154,-3.8445485786958344e-05,5.278461291831243e-05,-5.0914291988134274e-05,-0.023979112631515438,-0.016396480349333237,0.1038792685124852,-0.0016883721354713052,0.0011996977139618658,-0.0022215371223386674
6.4030000000000005,-1.7283544303797465,-1.49759493670886,8.216455696202543,-0.0145569620253163,0.05620253164557,-0.0246835443037973,8.528783256662612,3.6145904594154175,-0.05637284458684061,-0.048846281258745496,0.26799189557139513,-2.3898545218920146e-05,9.226916588870199e-05,-4.052362015382127e-05,-0.023531033769635758,-0.015886230367124853,0.11249254786695703,-0.001049528624752437,0.0020971093897600747,-0.001768162199412414
6.413,-1.6954430379746837,-1.449493670886076,8.845569620253164,-0.0056962025316455,0.0802531645569619,-0.0183544303797468,9.122481071709675,4.72816987635132,-0.05529939068376617,-0.04727738709271363,0.2885113797955487,-9.351604650881782e-06,0.0001317537188590914,-3.0132948319508274e-05,-0.023082954907756074,-0.015375980384916475,0.12110582722142885,-0.00041068511403356166,0.0029945210655582797,-0.0013147872764861606
6.423,-1.662531645569621,-1.401392405063292,9.474683544303783,0.0031645569620251,0.1043037974683539,-0.0120253164556963,9.720984539139563,6.018485924066686,-0.05422593678069174,-0.04570849292668177,0.3090308640197022,5.195335917156253e-06,0.00017123827182948095,-1.974227648519527e-05,-0.02263487604587639,-0.014865730402708095,0.12971910657590063,0.00022815839668529923,0.0038919327413564886,-0.0008614123535599068
6.433000000000001,-1.6296202531645554,-1.3532911392405038,10.103797468354465,0.0120253164556966,0.128354430379748,-0.0056962025316452,10.323457868301544,7.393579072746636,-0.053152482877617216,-0.04413959876064977,0.32955034824385776,1.9742276485195763e-05,0.00021072282479987395,-9.351604650881289e-06,-0.02218679718399667,-0.01435548042049967,0.13833238593037328,0.000867001907404225,0.004789344417154776,-0.0004080374306336103
6.442,-1.6,-1.31,10.67,0.02,0.15,-0.0,10.868532559642079,8.670424754028428,-0.05218637436485026,-0.04272759401122115,0.34801788404559514,3.2834522996429765e-05,0.00024625892247322326,-0.0,-0.02178352620830497,-0.013896255436512147,0.14608433734939757,0.0014419610670511898,0.005597014925373134,-0.0
6.452,-1.8157303370786484,-1.0650561797752849,10.607078651685397,0.0233707865168538,0.1915730337078645,-0.0247191011235951,10.81394187362339,11.148035397864733,-0.05922273944775131,-0.03473838782334392,0.34596561089641575,3.836843136661434e-05,0.00031451045903883455,-4.0581994714687806e-05,-0.02472063086560447,-0.011297933380452794,0.14522287310631704,0.0016849882131834031,0.007148247526412854,-0.0017707092495411962
6.462,-2.0314606741572967,-0.8201123595505697,10.544157303370788,0.0267415730337077,0.233146067415729,-0.0494382022471902,10.769339347943436,13.740996838095509,-0.06625910453065235,-0.026749181635466694,0.3439133377472362,4.390233973679908e-05,0.0003827619956044459,-8.116398942937561e-05,-0.02765773552290397,-0.008699611324393442,0.14436140886323642,0.0019280153593156238,0.008699480127452574,-0.0035414184990823923
6.472,-2.247191011235964,-0.5751685393258327,10.481235955056176,0.0301123595505619,0.2747191011235972,-0.0741573033707875,10.734849483582538,16.394668890611786,-0.07329546961355403,-0.018759975447588752,0.34186106459805654,4.943624810698431e-05,0.00045101353217006333,-0.00012174598414406704,-0.030594840180203732,-0.006101289268333857,0.14349994462015575,0.002171042505447866,0.010250712728492433,-0.005312127748623746
6.482,-2.462921348314612,-0.3302247191011175,10.418314606741571,0.0334831460674158,0.3162921348314617,-0.0988764044943826,10.710569974475403,19.083742164909896,-0.08033183469645507,-0.010770769259711523,0.3398087914488771,5.497015647716905e-05,0.0005192650687356747,-0.00016232797885875485,-0.03353194483750323,-0.0035029672122745045,0.14263848037707516,0.002414069651580087,0.011801945329532153,-0.0070828369981649425
6.492,-2.6786516853932603,-0.0852808988764022,10.355393258426965,0.0368539325842696,0.3578651685393262,-0.1235955056179777,10.696570348483103,21.795117229702054,-0.08736819977935611,-0.0027815630718342893,0.3377565182996976,6.050406484735362e-05,0.000587516605301286,-0.00020290997357344265,-0.03646904949480272,-0.0009046451562151501,0.14177701613399457,0.0026570967977122997,0.013353177930571874,-0.008853546247706139
6.502,-2.894382022471909,0.1596629213483129,10.29247191011236,0.0402247191011235,0.3994382022471907,-0.1483146067415728,10.69289098237301,24.521397353166485,-0.09440456486225718,0.005207643116042937,0.33570424515051817,6.603797321753836e-05,0.0006557681418668973,-0.00024349196828813045,-0.03940615415210223,0.0016936768998442018,0.140915551890914,0.0029001239438445204,0.014904410531611591,-0.010624255497247334
6.5120000000000005,-3.110112359550576,0.4046067415730499,10.229550561797748,0.0435955056179777,0.4410112359550588,-0.1730337078651701,10.699542522964812,27.258110615063696,-0.10144092994515883,0.013196849303920876,0.33365197200133845,7.15718815877236e-05,0.0007240196784325146,-0.0002840739630028219,-0.042343258809401985,0.004291998955903786,0.14005408764783334,0.0031431510899767633,0.016455643132651448,-0.01239496474678869
6.522,-3.3258426966292243,0.649550561797765,10.166629213483144,0.0469662921348316,0.4825842696629234,-0.1977528089887652,10.716505733656966,30.00240212899517,-0.10847729502805988,0.021186055491798104,0.33159969885215906,7.710578995790832e-05,0.0007922712149981261,-0.0003246559577175097,-0.04528036346670149,0.006890321011963138,0.13919262340475277,0.0033861782361089836,0.018006875733691172,-0.014165673996329885
6.531,-3.52,0.87,10.11,0.05,0.52,-0.22,10.74054933418212,32.47715628343673,-0.11481002360267056,0.02837634106088733,0.3297526530178976,8.208630749107442e-05,0.0008536975979071739,-0.00036117975296072745,-0.04792375765827093,0.009228810862416463,0.13841730558598025,0.0036049026676279743,0.019402985074626865,-0.015759312320916905
6.543,-3.52,0.87,10.11,0.05,0.52,-0.22,10.74054933418212,32.47715628343673,-0.11481002360267056,0.02837634106088733,0.3297526530178976,8.208630749107442e-05,0.0008536975979071739,-0.00036117975296072745,-0.04792375765827093,0.009228810862416463,0.13841730558598025,0.0036049026676279743,0.019402985074626865,-0.015759312320916905
6.555,-1.13,5.2,10.16,0.03,0.16,-0.31,11.469197879538047,20.061706271188395,-0.03685662689517549,0.16960571668576335,0.33138347721679917,4.925178449464465e-05,0.0002626761839714381,-0.0005089351064446613,-0.015384615384615382,0.05516070860294898,0.13910186199342825,0.0021629416005767843,0.005970149253731343,-0.022206303724928364
6.566,-1.13,5.2,10.16,0.03,0.16,-0.31,11.469197879538047,20.061706271188395,-0.03685662689517549,0.16960571668576335,0.33138347721679917,4.925178449464465e-05,0.0002626761839714381,-0.0005089351064446613,-0.015384615384615382,0.05516070860294898,0.13910186199342825,0.0021629416005767843,0.005970149253731343,-0.022206303724928364
6.579,-0.54,9.24,5.8,0.04,0.4,-0.32,10.922875079391872,29.439104544858363,-0.017612901348136964,0.30137631195701026,0.18917560707258219,6.566904599285953e-05,0.0006566904599285953,-0.0005253523679428762,-0.007351940095302927,0.09801633605600935,0.07940854326396495,0.0028839221341023795,0.014925373134328358,-0.022922636103151862
6.591,-0.1,16.42,8.67,0.08,0.9,-0.35,18.568664464629652,55.517806891357175,-0.0032616483978031414,0.5355626669192758,0.2827849160895323,0.00013133809198571906,0.0014775535348393394,-0.0005746041524375209,-0.0013614703880190607,0.1741805452423889,0.11870208105147863,0.005767844268204759,0.033582089552238806,-0.025071633237822348
6.603,-0.1,16.42,8.67,0.08,0.9,-0.35,18.568664464629652,55.517806891357175,-0.0032616483978031414,0.5355626669192758,0.2827849160895323,0.00013133809198571906,0.0014775535348393394,-0.0005746041524375209,-0.0013614703880190607,0.1741805452423889,0.11870208105147863,0.005767844268204759,0.033582089552238806,-0.025071633237822348
