time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr,posAngX,posAngY,posAngZ
2.092,0.09,-0.79,9.61,-0.0,-0.01,-0.0,12.74,7.95,-111.11,9.642836719555092,0.5729577951308232,0.0,0.0,0.0
2.142,0.1,-0.79,9.64,-0.01,-0.02,-0.0,13.09,7.6,-108.12,9.67283309067204,1.2811725781509187,0.0,-0.028647889756541058,0.0
2.193,-1.38,1.1,9.08,-0.07,0.11,0.06,13.09,7.6,-108.12,9.249908107651665,8.223491400265578,-0.029220847551672074,-0.0870895848598852,0.0
2.245,-0.09,-1.24,9.96,-0.04,0.25,0.03,13.09,7.6,-108.12,10.037295452461287,14.607614889185824,-0.2377774849792919,0.24064227395494597,0.178762832080817
2.2960000000000003,-0.08,0.07,9.58,-0.04,0.16,0.02,12.4,7.95,-108.45,9.580589752202105,9.518689786957244,-0.3546608751859802,0.9711634627467478,0.2664253747358332
2.346,-0.19,-0.73,9.55,-0.06,0.14,0.01,12.4,7.95,-108.45,9.579744255459016,8.745821171009252,-0.46925243421214446,1.4295296988514048,0.32372115424891534
2.399,-0.21,-1.33,9.69,-0.03,0.21,0.02,13.78,7.95,-109.45,9.78310277979333,12.208169735489966,-0.651453013063746,1.8546643828384752,0.35408791739084894
2.449,-0.45,-0.68,9.66,-0.03,0.31,0.03,13.78,7.95,-109.45,9.694354026958166,17.92726252572181,-0.7373966823333692,2.4562700677258373,0.41138369690393106
2.5,-0.63,-0.95,9.59,-0.03,0.25,0.02,13.78,7.95,-109.45,9.657510031058731,14.472147219080838,-0.8250592249883855,3.3621163418276714,0.4990462395589473
2.553,-0.78,-0.48,9.62,-0.03,0.21,0.02,14.81,8.98,-110.78,9.66349833134978,12.208169735489966,-0.9161595144141863,4.121285420376012,0.5597797658428145
2.603,-0.71,-1.7,9.5,0.01,-0.03,-0.01,14.81,8.98,-110.78,9.676988167813372,1.9002860271582585,-1.0021031836838104,4.722891105263379,0.6170755453558971
2.653,-0.69,-1.28,9.55,0.02,-0.06,-0.01,14.98,9.85,-109.28,9.660072463496329,3.6687199450282586,-0.9734552939272693,4.636947435993756,0.5884276555993561
2.706,-0.74,-0.41,9.57,-0.03,0.04,0.01,14.98,9.85,-109.28,9.607320125820728,2.9215229778371645,-0.9127217676434021,4.454746857142155,0.5580608924574224
2.7560000000000002,-0.81,-0.07,9.68,-0.06,-0.25,-0.06,14.98,9.85,-109.28,9.714082560900952,15.126519844161729,-0.998665436913026,4.56933841616832,0.5867087822139637
2.807,-0.4,-0.57,9.97,0.03,-0.36,-0.06,14.81,10.37,-109.45,9.994288368863488,20.981523575197652,-1.1739905222230569,3.838817227376525,0.41138369690393284
2.859,-0.75,-2.15,9.29,0.1,0.24,0.04,14.81,10.37,-109.45,9.564993465758354,15.07216638114152,-1.0846091061826484,2.766240234891623,0.23262086482311584
2.91,-0.57,-1.27,9.51,0.07,-0.3,-0.01,14.46,9.68,-109.12,9.61134225797833,17.659745277073384,-0.7924006306659277,3.4675405761317526,0.34950425502980415
2.961,-0.33,-0.14,9.73,0.03,-0.22,-0.01,14.46,9.68,-109.12,9.736601049647666,12.734623421624221,-0.587854697804225,2.590915149581598,0.32028340747813233
3.013,-0.32,-0.19,9.65,0.01,0.02,0.01,13.6,9.16,-109.95,9.657173499528731,1.403454242220617,-0.49847328176381644,1.9354514319519356,0.2904896021313295
3.063,-0.54,-1.16,9.6,-0.03,0.09,0.0,13.6,9.16,-109.95,9.684895456327858,5.4355549072846,-0.46982539200727513,1.9927472114650182,0.31913749188787083
3.114,-0.41,-2.73,9.49,-0.0,-0.05,-0.01,13.6,9.16,-109.95,9.883374929648273,2.9215229778371645,-0.5574879346622906,2.2557348394300645,0.31913749188787083
3.166,-0.41,-0.27,9.61,0.04,0.02,0.0,13.09,8.29,-109.45,9.622530852119935,2.5623451563018373,-0.5574879346622906,2.1067658126960502,0.289343686541068
3.217,-0.55,-0.91,9.48,0.0,0.13,0.02,13.09,8.29,-109.45,9.539444428267299,7.536083190570761,-0.4406045444556023,2.165207507799394,0.289343686541068
3.2680000000000002,-0.5,1.95,9.64,-0.07,-0.27,-0.03,13.26,9.85,-108.95,9.84794902505085,16.073483124261656,-0.4406045444556023,2.5450785259711313,0.34778538164441214
3.321,-0.2,1.07,10.18,-0.11,-0.38,-0.07,13.26,9.85,-108.95,10.238032037457199,23.018361038351436,-0.6531718864491375,1.7251759211389244,0.25668509221861135
3.371,-0.13,-2.4,9.42,-0.04,0.15,0.01,13.26,9.85,-108.95,9.721795101728897,8.91313152995535,-0.9682986737710892,0.6365561103903641,0.05614986392282392
3.422,-0.34,-0.47,9.7,-0.03,0.23,0.02,13.43,9.68,-110.78,9.7173298801677,13.338969381876417,-1.0851820639777776,1.0748688236654451,0.085370711474496
3.475,-0.58,-1.99,9.35,-0.0,0.24,0.02,13.43,9.68,-110.78,9.577003706796818,13.798650959448214,-1.1762823534035785,1.7733043759299179,0.14610423775836318
3.525,-0.89,-0.14,9.33,0.04,0.13,0.02,14.12,10.02,-108.45,9.373398529882317,7.876867398605994,-1.1762823534035785,2.460853730086903,0.2034000172714453
