time,ax,ay,az,gx,gy,gz,mx,my,mz
4834.00,-0.36,-2.37,9.23,0.03,0.31,-0.01,10.85,-1.90,-128.91
4886.00,-0.11,0.09,9.74,0.00,0.11,-0.02,11.71,-2.76,-130.74
4937.00,-0.36,-1.28,9.56,0.02,0.12,-0.01,11.71,-2.76,-130.74
4988.00,-0.39,-0.82,9.62,0.00,0.06,-0.03,13.09,-3.46,-128.08
5041.00,-0.27,-1.17,9.52,0.02,-0.35,-0.04,13.09,-3.46,-128.08
5092.00,-0.12,-0.25,9.52,-0.01,-0.35,-0.06,11.02,-2.76,-129.41
5143.00,0.23,-0.58,9.69,-0.02,-0.62,-0.06,11.02,-2.76,-129.41
5195.00,0.59,-0.35,9.76,-0.01,-0.11,-0.05,11.02,-2.76,-129.41
5246.00,0.41,-0.89,9.61,0.03,0.17,-0.01,9.64,-3.46,-129.41
5297.00,0.25,-1.43,9.47,0.05,-0.15,-0.03,9.64,-3.46,-129.41
5350.00,0.55,-0.35,9.68,0.02,-0.20,-0.04,9.64,-3.46,-129.41
5401.00,0.54,-0.50,9.60,-0.02,-0.28,-0.06,10.16,-3.28,-130.24
5452.00,0.71,-0.59,9.69,0.02,-0.02,-0.05,10.16,-3.28,-130.24
5504.00,0.81,-1.57,9.80,0.05,0.01,-0.05,7.92,-3.80,-129.74
5556.00,0.39,-0.73,9.62,0.11,0.23,-0.02,7.92,-3.80,-129.74
5606.00,4.85,-2.90,13.08,0.33,1.18,-0.40,10.33,-5.87,-129.08
5659.00,-6.00,13.95,5.48,7.40,0.30,-3.90,10.33,-5.87,-129.08
5710.00,15.92,5.00,140.53,6.99,-7.60,-6.72,10.33,-5.87,-129.08
5761.00,0.04,11.90,4.96,1.05,-7.04,-8.08,14.64,-27.82,-115.61
5814.00,0.25,8.33,2.18,-2.25,-3.98,-6.91,14.64,-27.82,-115.61
5866.00,0.85,7.30,-0.13,-3.31,-3.75,-6.46,16.19,-5.87,-122.09
5916.00,-1.83,-9.61,-25.35,-5.93,-7.42,-3.82,16.19,-5.87,-122.09
5969.00,-8.75,-5.40,-41.69,-4.55,5.01,-2.45,16.19,-5.87,-122.09
6021.00,-33.47,-10.24,-11.04,-1.63,3.82,0.31,8.27,22.81,-120.10
6071.00,2.90,-24.99,10.50,0.08,-0.17,0.54,8.27,22.81,-120.10
6124.00,-4.88,-3.47,0.80,0.66,2.69,0.53,2.76,26.61,-115.77
6176.00,2.45,-4.21,10.84,0.09,-1.09,-0.17,2.76,26.61,-115.77
6226.00,0.32,1.51,8.50,0.32,1.37,0.12,4.48,24.53,-115.44
6279.00,0.24,2.20,11.52,0.07,-0.14,-0.03,4.48,24.53,-115.44
6330.00,1.28,3.60,7.87,-0.09,0.03,-0.08,4.48,24.53,-115.44
6381.00,-0.34,0.78,10.40,0.01,0.08,0.01,3.96,23.67,-114.61
6433.00,0.37,0.21,10.64,0.07,0.20,0.07,3.96,23.67,-114.61
6484.00,1.25,-0.75,7.45,-0.01,-0.05,0.00,4.30,24.02,-112.94
6536.00,0.45,-6.66,8.75,-0.04,-0.26,0.00,4.30,24.02,-112.94
6588.00,0.35,-4.49,9.60,-0.04,-0.30,-0.02,4.30,24.02,-112.94
6639.00,-0.04,-2.27,10.68,-0.09,-0.56,-0.10,2.76,24.53,-110.78
6692.00,0.95,-2.45,10.29,-0.10,-0.61,-0.12,2.76,24.53,-110.78
6743.00,2.09,-2.24,8.35,-0.08,-0.27,-0.10,0.00,26.26,-110.12
6794.00,1.27,-0.90,9.94,-0.06,-0.16,-0.10,0.00,26.26,-110.12
6847.00,2.01,-0.76,8.91,-0.09,-0.23,-0.11,0.00,26.26,-110.12
6898.00,2.27,-1.37,8.77,-0.07,-0.19,-0.09,-1.55,25.74,-109.62
6950.00,2.01,-1.45,9.06,-0.00,-0.00,-0.03,-1.55,25.74,-109.62
7002.00,2.31,-1.33,8.75,-0.03,-0.05,-0.06,-0.52,26.44,-108.95
7054.00,0.96,-1.05,10.47,0.04,0.02,0.01,-0.52,26.44,-108.95
7105.00,2.37,-1.25,9.03,-0.04,-0.20,-0.06,-2.24,24.71,-108.95
7158.00,1.86,-1.29,9.41,0.08,0.17,0.05,-2.24,24.71,-108.95
7210.00,1.71,-0.84,9.68,0.05,0.07,0.00,-2.24,24.71,-108.95
7261.00,2.61,-1.60,7.85,0.03,-0.22,-0.02,-1.03,26.61,-109.78
7314.00,1.00,0.33,11.84,0.05,-0.31,-0.02,-1.03,26.61,-109.78
7365.00,2.77,-1.02,8.82,-0.05,-0.44,-0.11,-0.86,27.13,-108.95
7417.00,1.78,-0.92,10.05,0.01,-0.02,-0.06,-0.86,27.13,-108.95
7470.00,1.86,-0.43,10.48,-0.06,-0.20,-0.12,-0.86,27.13,-108.95
7521.00,1.28,-1.00,10.48,0.11,0.45,0.07,-3.27,25.05,-109.28
7572.00,1.01,0.45,13.55,-0.02,0.03,-0.08,-3.27,25.05,-109.28
7625.00,4.73,-1.36,2.94,0.14,1.57,0.14,-0.69,25.92,-110.12
7676.00,-0.48,-1.10,10.57,0.07,0.74,0.03,-0.69,25.92,-110.12
7727.00,0.88,-1.12,9.38,0.03,0.19,0.00,-0.69,25.92,-110.12
7780.00,0.36,-1.26,9.50,0.05,0.14,-0.03,2.58,25.74,-111.28
7831.00,0.17,-1.01,9.86,0.00,0.03,-0.03,2.58,25.74,-111.28
7882.00,0.39,-0.75,9.73,-0.03,-0.07,-0.04,4.48,24.53,-110.12
7935.00,0.65,-0.70,9.55,-0.02,-0.05,-0.04,4.48,24.53,-110.12
7986.00,0.41,-0.89,9.67,0.02,0.06,-0.03,3.79,25.23,-111.11
8037.00,0.36,-0.92,9.73,0.01,0.03,-0.03,3.79,25.23,-111.11
8090.00,0.42,-0.85,9.64,-0.00,0.01,-0.03,3.79,25.23,-111.11
8142.00,0.46,-0.87,9.61,-0.00,0.00,-0.03,3.79,24.53,-110.45
8192.00,0.46,-0.90,9.57,-0.00,0.01,-0.03,3.79,24.53,-110.45
8245.00,0.45,-0.85,9.59,0.00,0.02,-0.03,3.10,26.26,-110.12
8297.00,0.43,-0.86,9.61,0.00,0.02,-0.03,3.10,26.26,-110.12
8348.00,0.43,-0.86,9.63,0.00,0.02,-0.03,3.10,26.26,-110.12
8401.00,0.43,-0.87,9.64,0.00,0.01,-0.03,3.27,25.74,-109.95
8452.00,0.44,-0.88,9.63,0.00,0.01,-0.03,3.27,25.74,-109.95
8503.00,0.44,-0.86,9.60,0.00,0.01,-0.03,3.27,25.05,-110.95
8556.00,0.43,-0.85,9.62,0.00,0.01,-0.03,3.27,25.05,-110.95
8607.00,0.42,-0.86,9.63,0.00,0.01,-0.03,4.48,25.92,-111.45
8658.00,0.42,-0.86,9.61,0.00,0.01,-0.03,4.48,25.92,-111.45
8710.00,0.42,-0.85,9.62,0.00,0.01,-0.03,4.48,25.92,-111.45
8761.00,0.43,-0.86,9.62,0.00,0.01,-0.03,2.24,24.36,-110.62
8813.00,0.40,-0.86,9.62,0.00,0.01,-0.03,2.24,24.36,-110.62
8865.00,0.43,-0.85,9.61,0.00,0.01,-0.03,4.65,25.05,-109.95
8916.00,0.42,-0.86,9.62,0.00,0.01,-0.03,4.65,25.05,-109.95
8969.00,0.41,-0.85,9.63,0.00,0.01,-0.03,4.65,25.05,-109.95
9020.00,0.41,-0.85,9.61,0.00,0.01,-0.03,4.65,25.05,-110.28
9071.00,0.41,-0.85,9.63,0.00,0.01,-0.03,4.65,25.05,-110.28
9124.00,0.41,-0.85,9.59,0.00,0.01,-0.03,4.13,26.61,-110.12
9176.00,0.40,-0.85,9.63,0.00,0.01,-0.03,4.13,26.61,-110.12
9227.00,0.40,-0.87,9.61,0.00,0.01,-0.03,4.13,26.61,-110.12
9280.00,0.41,-0.87,9.61,0.00,0.01,-0.03,3.79,24.88,-110.12
9332.00,0.40,-0.85,9.63,0.00,0.01,-0.03,3.79,24.88,-110.12
9383.00,0.40,-0.85,9.62,0.00,0.01,-0.03,4.30,24.36,-110.95
9436.00,0.41,-0.86,9.62,0.00,0.01,-0.03,4.30,24.36,-110.95
9488.00,0.38,-0.86,9.59,0.00,0.01,-0.03,4.82,25.57,-112.44
9539.00,0.39,-0.85,9.60,0.00,0.01,-0.03,4.82,25.57,-112.44
9593.00,0.39,-0.85,9.60,0.00,0.01,-0.03,4.82,25.57,-112.44
9645.00,0.41,-0.85,9.63,0.00,0.01,-0.03,3.44,25.23,-110.45
9696.00,0.38,-0.86,9.63,0.00,0.01,-0.03,3.44,25.23,-110.45
9749.00,0.38,-0.85,9.61,0.00,0.01,-0.03,2.93,25.40,-110.62
9800.00,0.39,-0.85,9.63,0.00,0.01,-0.03,2.93,25.40,-110.62
9851.00,0.38,-0.86,9.62,0.00,0.01,-0.03,2.93,25.40,-110.62
9904.00,0.39,-0.85,9.62,0.00,0.01,-0.03,4.30,24.36,-110.62
9956.00,0.39,-0.85,9.61,0.00,0.01,-0.03,4.30,24.36,-110.62
10007.00,0.68,-1.18,9.04,0.00,0.01,-0.03,3.79,26.26,-110.78
