time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr,posAngX,posAngY,posAngZ
3.0540000000000003,-0.01,-0.78,9.67,-0.02,-0.04,0.0,15.33,9.16,-114.61,9.701412268324649,2.5623451563018373,0.0,0.0,0.0
3.105,-3.33,-4.03,9.06,0.04,0.55,0.11,14.46,8.64,-114.11,10.46008604171113,32.218370037506766,-0.05844169510334364,-0.11688339020668728,0.0
3.157,0.35,-0.91,9.73,-0.01,-0.58,-0.02,14.46,8.64,-114.11,9.778726911004316,33.25623940434271,0.0607335262838677,1.521775903867469,0.3277318588148312
3.209,-3.71,-1.81,19.85,0.02,0.13,0.08,13.09,10.37,-113.78,20.27468125520103,8.820573138706937,0.030939720937064867,-0.2062648062470953,0.2681442481212255
3.261,0.01,-1.75,9.5,-0.07,0.3,0.02,13.09,10.37,-113.78,9.659844719248856,17.68760710656247,0.09052733163067053,0.18105466326134156,0.5064946908956482
3.313,-0.0,-0.9,9.64,-0.05,0.1,0.01,13.09,10.37,-113.78,9.681921296932753,6.431435299382865,-0.11802930579694931,1.0748688236654265,0.5660823015892539
3.365,0.11,-0.58,9.74,-0.02,-0.21,-0.02,13.6,9.16,-114.61,9.757873743803001,12.140758012394747,-0.2669983325309635,1.3728068771334547,0.5958761069360567
3.416,0.22,-0.76,9.65,-0.01,-0.16,-0.02,13.6,9.16,-114.61,9.682380905541777,9.256416462935672,-0.3254400276343071,0.7591690785483466,0.5374344118327131
3.468,0.17,-1.21,9.53,-0.01,-0.1,-0.01,12.05,9.68,-113.78,9.60801228142429,5.786590081396796,-0.35523383298110994,0.2824681929995012,0.47784680113910744
3.521,0.41,1.37,9.88,0.01,-0.03,-0.0,12.05,9.68,-113.78,9.982955474207026,1.811851635761533,-0.38560059612304354,-0.021199438419834737,0.44748003799717384
3.572,0.58,-4.85,9.64,0.09,0.08,-0.01,12.05,9.68,-113.78,10.806872813168479,6.923075379495117,-0.35637974857137145,-0.10886198107485096,0.44748003799717384
3.624,-0.06,-4.56,9.28,0.2,0.55,0.07,12.91,9.85,-114.27,10.34,33.770503786501024,-0.08823550045014594,0.12948846169957173,0.417686232650371
3.677,-0.44,-3.94,9.06,0.18,0.35,0.03,12.91,9.85,-114.27,9.889428699373893,22.61550860210377,0.519099762388526,1.7996604345059197,0.6302535746439062
