time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr,posAngX,posAngY,posAngZ
2.826,0.31,-0.68,9.6,0.01,0.05,-0.03,10.16,-1.9,-129.58,9.629044604736235,3.3896640283427946,0.0,0.0,0.0
2.8770000000000002,0.11,-1.02,9.47,0.02,0.37,0.0,10.33,-1.73,-130.74,9.5254081277392,21.230386521601826,0.029220847551672074,0.14610423775836037,-0.08766254265501622
2.9290000000000003,0.05,0.43,9.19,0.0,0.25,0.03,10.33,-1.73,-130.74,9.200190215424895,14.426708654115968,0.08880845824527775,1.2484750355900651,-0.08766254265501622
2.98,-0.28,-2.78,9.56,0.04,0.17,-0.0,11.88,-2.59,-129.58,9.959939758853967,10.006277713283707,0.08880845824527775,1.9789962243818606,-7.632783294297951e-16
3.031,0.32,-0.51,9.82,0.07,-0.2,-0.07,11.88,-2.59,-129.58,9.838439916978707,12.786076655119226,0.20569184845196603,2.475750632760286,-7.632783294297951e-16
3.083,0.2,1.3,9.85,0.01,0.28,-0.02,11.88,-2.59,-129.58,9.937429245031131,16.093893904705805,0.41424848587958585,1.8798745258242295,-0.2085566374276206
3.1350000000000002,-0.34,-2.04,9.43,-0.03,0.24,-0.0,11.71,-1.38,-129.74,9.654123471346324,13.858000269724597,0.44404229122638866,2.714101075534709,-0.2681442481212263
3.185,-0.22,-1.56,9.56,0.01,-0.2,-0.04,11.71,-1.38,-129.74,9.688942150720067,11.70012926405045,0.3580986219567655,3.4016504296916943,-0.2681442481212263
3.238,0.17,-0.95,9.64,0.01,-0.96,-0.13,11.19,-0.86,-129.58,9.688188685198075,55.50893657890612,0.3884653850986991,2.794315166853022,-0.38961130068896066
3.289,0.46,0.21,9.66,0.01,-0.02,-0.04,11.19,-0.86,-129.58,9.67322593553981,2.6256224662019982,0.4176862326503712,-0.010886198107496803,-0.7694823188606976
3.34,0.2,0.44,9.79,-0.02,-0.29,-0.06,7.23,-1.38,-130.74,9.80192328066283,17.006329393376888,0.446907080202043,-0.06932789321084044,-0.8863657090673849
3.3930000000000002,0.72,-0.78,9.64,-0.03,-0.16,-0.03,7.23,-1.38,-130.74,9.698267886586759,9.484139074809152,0.3861735539181753,-0.9499640243269221,-1.068566287918988
3.444,0.93,0.12,9.67,-0.04,-0.25,-0.04,7.23,-1.38,-130.74,9.715358974325138,14.686060642519886,0.2985110112631599,-1.4174975851536713,-1.1562288305740034
3.494,0.73,-3.35,9.57,0.15,0.13,0.03,5.68,-1.56,-130.58,10.165643117875032,11.502047465798134,0.18391945223699463,-2.1336948290672044,-1.2708203896001686
3.547,1.01,-0.09,9.82,0.11,0.11,0.0,5.68,-1.56,-130.58,9.872213530915952,8.91313152995535,0.6394208993659984,-1.7389269082220677,-1.1797201001743678
3.599,0.94,-1.1,9.53,0.1,0.12,-0.03,7.75,-2.59,-129.91,9.639216773161603,9.113451632356268,0.9671527581808297,-1.4111950494072365,-1.1797201001743678
3.65,0.71,-1.39,9.51,0.01,0.08,-0.02,7.75,-2.59,-129.91,9.637235080664993,4.759344893478622,1.259361233697548,-1.0605448787871747,-1.2673826428293833
3.7030000000000003,0.74,-0.8,9.48,-0.01,-0.05,-0.05,7.75,-2.59,-129.91,9.542431555950508,4.091737086502491,1.2897279968394817,-0.817610773651704,-1.328116169113251
3.754,0.88,-2.08,9.87,-0.05,0.08,-0.04,6.89,-4.84,-129.41,10.125102468617293,5.871070317678312,1.26050714928781,-0.9637150114100631,-1.47422040687161
3.805,0.89,-0.3,9.63,0.06,0.07,-0.04,6.89,-4.84,-129.41,9.675691189780707,5.758154577216438,1.1144029115294496,-0.7299482309966865,-1.5911037970782984
