time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr,posAngX,posAngY,posAngZ
2.742,0.14,-0.71,9.61,-0.01,-0.02,-0.0,13.26,7.78,-110.28,9.637209139579777,1.2811725781509187,0.0,0.0,0.0
2.793,0.12,-0.69,9.63,-0.01,-0.02,-0.0,11.71,9.68,-109.78,9.655433703361027,1.2811725781509187,-0.029220847551672074,-0.05844169510334415,0.0
2.843,0.15,-0.7,9.63,-0.01,-0.01,0.0,11.71,9.68,-109.78,9.656572891041625,0.8102846845413955,-0.05786873730821313,-0.11573747461642626,0.0
2.894,0.15,-0.71,9.63,0.0,-0.0,0.0,11.71,9.68,-109.78,9.657302936120416,0.0,-0.0870895848598852,-0.14495832216809834,0.0
2.944,0.14,-0.69,9.62,0.0,0.01,0.0,12.4,9.33,-111.78,9.645729625072432,0.5729577951308232,-0.0870895848598852,-0.14495832216809834,0.0
2.994,0.14,-0.69,9.63,0.01,0.01,0.0,12.4,9.33,-111.78,9.655702978033242,0.8102846845413955,-0.0870895848598852,-0.11631043241155703,0.0
3.0460000000000003,0.11,-0.69,9.59,0.0,0.01,0.0,12.91,7.78,-110.28,9.615419907627539,0.5729577951308232,-0.057295779513082366,-0.08651662706475419,0.0
3.097,0.11,-0.68,9.62,0.0,0.0,0.0,12.91,7.78,-110.28,9.644630630563308,0.0,-0.057295779513082366,-0.057295779513082366,0.0
3.148,0.11,-0.7,9.6,-0.0,-0.01,0.0,12.57,9.85,-110.28,9.62611551977224,0.5729577951308232,-0.057295779513082366,-0.057295779513082366,0.0
3.1990000000000003,0.12,-0.69,9.62,-0.0,-0.01,0.0,12.57,9.85,-110.28,9.645460071971682,0.5729577951308232,-0.057295779513082366,-0.08651662706475444,0.0
3.25,0.14,-0.7,9.64,-0.0,-0.0,0.0,12.57,9.85,-110.28,9.666395398492657,0.0,-0.057295779513082366,-0.11573747461642625,0.0
3.301,0.14,-0.69,9.63,0.0,0.0,0.0,11.54,8.81,-109.62,9.655702978033242,0.0,-0.057295779513082366,-0.11573747461642625,0.0
3.353,0.12,-0.69,9.62,0.0,0.0,0.0,11.54,8.81,-109.62,9.645460071971682,0.0,-0.057295779513082366,-0.11573747461642625,0.0
3.403,0.12,-0.69,9.6,0.0,0.0,0.0,12.74,8.29,-110.45,9.625512973343291,0.0,-0.057295779513082366,-0.11573747461642625,0.0
3.454,0.11,-0.68,9.65,0.0,0.0,0.0,12.74,8.29,-110.45,9.674554253297668,0.0,-0.057295779513082366,-0.11573747461642625,0.0
3.5060000000000002,0.11,-0.68,9.62,-0.0,-0.0,0.0,12.74,8.29,-110.45,9.644630630563308,0.0,-0.057295779513082366,-0.11573747461642625,0.0
3.557,0.13,-0.7,9.62,-0.0,-0.0,0.0,12.4,8.64,-109.78,9.646310175398673,0.0,-0.057295779513082366,-0.11573747461642625,0.0
3.608,0.13,-0.69,9.61,-0.0,-0.0,0.0,12.4,8.64,-109.78,9.635616223158744,0.0,-0.057295779513082366,-0.11573747461642625,0.0
3.66,0.11,-0.69,9.63,-0.0,0.0,0.0,12.57,9.16,-111.61,9.655314598706768,0.0,-0.057295779513082366,-0.11573747461642625,0.0
3.7110000000000003,0.13,-0.69,9.64,0.0,0.0,0.0,12.57,9.16,-111.61,9.66553671556836,0.0,-0.057295779513082366,-0.11573747461642625,0.0
3.762,0.13,-0.68,9.63,0.0,0.0,0.0,12.57,9.16,-111.61,9.654853701636291,0.0,-0.057295779513082366,-0.11573747461642625,0.0
3.814,0.13,-0.69,9.62,-0.0,0.0,0.0,12.74,8.29,-110.78,9.645589665748796,0.0,-0.057295779513082366,-0.11573747461642625,0.0
3.864,0.12,-0.68,9.62,0.0,-0.0,0.0,12.74,8.29,-110.78,9.644749867155705,0.0,-0.057295779513082366,-0.11573747461642625,0.0
3.916,0.13,-0.69,9.61,-0.0,0.0,0.0,11.88,8.81,-110.95,9.635616223158744,0.0,-0.057295779513082366,-0.11573747461642625,0.0
3.968,0.11,-0.69,9.61,0.0,-0.0,-0.0,11.88,8.81,-110.95,9.635367144016879,0.0,-0.057295779513082366,-0.11573747461642625,0.0
4.018,0.12,-0.69,9.63,-0.0,0.0,0.0,11.88,8.81,-110.95,9.655433703361027,0.0,-0.057295779513082366,-0.11573747461642625,0.0
4.069,0.12,-0.68,9.64,-0.0,0.0,0.0,12.57,8.81,-110.28,9.664698650242542,0.0,-0.057295779513082366,-0.11573747461642625,0.0
