time,ax,ay,az,gx,gy,gz,mx,my,mz
4377.00,0.12,-0.68,9.63,-0.00,0.00,0.00,12.05,9.68,-110.45
4429.00,0.13,-0.68,9.63,0.00,0.00,0.00,11.19,7.78,-109.95
4479.00,0.11,-0.69,9.65,-0.00,0.00,0.00,11.19,7.78,-109.95
4531.00,0.11,-0.68,9.61,-0.00,0.00,0.00,12.40,7.26,-110.12
4583.00,0.12,-0.68,9.62,-0.00,-0.00,0.00,12.40,7.26,-110.12
4633.00,0.12,-0.68,9.62,-0.00,0.00,0.00,12.40,7.26,-110.12
4684.00,0.13,-0.69,9.62,-0.00,0.00,0.00,11.36,9.33,-109.45
4736.00,0.11,-0.70,9.62,-0.00,-0.00,0.00,11.36,9.33,-109.45
4787.00,0.12,-0.68,9.61,0.00,0.00,0.00,12.23,9.85,-108.62
4838.00,0.11,-0.69,9.63,-0.00,0.00,0.00,12.23,9.85,-108.62
4891.00,0.12,-0.69,9.63,0.00,0.00,0.00,12.23,9.85,-108.62
4941.00,0.11,-0.68,9.62,0.00,-0.00,0.00,13.60,8.12,-110.28
4992.00,0.11,-0.68,9.63,-0.00,-0.00,0.00,13.60,8.12,-110.28
5043.00,0.12,-0.69,9.59,0.00,-0.00,0.00,13.26,8.47,-109.95
5093.00,0.12,-0.68,9.63,0.00,0.00,0.00,13.26,8.47,-109.95
5145.00,0.13,-0.69,9.63,-0.00,0.00,0.00,13.26,8.47,-109.95
5196.00,0.11,-0.68,9.61,0.00,0.00,0.00,12.05,8.98,-109.78
5246.00,-0.20,-2.08,7.85,-0.01,-0.03,0.00,12.05,8.98,-109.78
5298.00,0.30,-3.17,8.43,-0.04,0.30,0.03,13.09,8.98,-109.45
5348.00,0.15,2.40,9.90,-0.03,-0.20,-0.01,13.09,8.98,-109.45
5400.00,0.19,-1.30,9.65,-0.06,0.05,0.01,13.09,8.98,-109.45
5452.00,0.00,-1.15,9.60,-0.03,0.12,0.02,10.68,8.64,-111.78
5502.00,-0.06,-0.13,9.67,-0.03,0.05,0.00,10.68,8.64,-111.78
5554.00,-0.03,-0.61,9.71,-0.04,0.13,0.01,13.43,8.64,-110.78
5606.00,-0.21,-1.05,9.56,-0.02,0.10,0.01,13.43,8.64,-110.78
5656.00,-0.22,-0.47,9.70,-0.01,0.03,0.00,13.43,8.64,-110.78
5707.00,-0.20,-0.72,9.62,0.04,-0.18,-0.02,13.43,9.68,-108.79
5760.00,-1.36,0.07,8.29,0.00,-0.82,-0.09,13.43,9.68,-108.79
5810.00,1.40,-4.27,9.53,0.05,-1.12,-0.10,10.50,10.54,-110.95
5862.00,0.87,-0.58,9.95,0.05,0.58,0.05,10.50,10.54,-110.95
5914.00,0.91,-1.45,9.53,0.06,-0.02,-0.01,9.47,9.50,-109.95
5964.00,1.10,1.62,9.74,-0.01,0.10,-0.00,9.47,9.50,-109.95
6016.00,0.65,-3.47,9.42,-0.04,0.37,0.05,9.47,9.50,-109.95
6068.00,0.42,-1.61,9.59,0.01,0.33,0.04,10.33,8.98,-109.78
6118.00,0.47,-0.52,9.58,0.00,0.19,0.02,10.33,8.98,-109.78
6169.00,0.37,-0.23,9.70,-0.03,-0.03,-0.01,11.02,8.64,-109.78
6222.00,0.51,-1.23,9.76,-0.03,0.19,0.02,11.02,8.64,-109.78
6272.00,0.11,0.42,9.66,-0.04,0.45,0.05,11.02,8.64,-109.78
6324.00,-0.17,-0.05,9.70,-0.03,0.26,0.02,12.05,10.71,-110.45
6376.00,-0.20,-1.18,9.57,-0.00,0.02,-0.00,12.05,10.71,-110.45
6426.00,0.44,-4.01,9.30,0.21,-0.30,-0.02,12.23,9.85,-110.95
6478.00,0.24,0.79,9.67,0.14,-0.18,-0.00,12.23,9.85,-110.95
6530.00,0.11,-1.55,9.52,-0.00,0.07,-0.00,12.74,9.68,-109.12
6580.00,0.11,-0.18,9.70,-0.06,0.08,-0.00,12.74,9.68,-109.12
6632.00,-0.01,-0.19,9.69,-0.04,0.03,0.00,12.74,9.68,-109.12
6684.00,0.05,-0.46,9.63,0.00,-0.04,-0.00,12.57,9.50,-110.28
6734.00,-0.12,-1.37,9.50,0.01,-0.09,-0.00,12.57,9.50,-110.28
6785.00,0.14,-0.82,9.52,0.01,-0.49,-0.02,11.88,9.16,-110.62
6837.00,0.61,-1.70,9.53,-0.02,-0.60,-0.05,11.88,9.16,-110.62
6888.00,1.02,1.44,9.92,-0.11,-0.25,-0.03,11.88,9.16,-110.62
6939.00,0.94,-2.30,9.50,0.01,-0.08,-0.00,9.64,8.98,-110.78
6992.00,0.69,-2.30,9.60,0.04,0.29,0.04,9.64,8.98,-110.78
7042.00,0.56,-0.19,9.59,0.07,0.49,0.04,9.64,8.98,-110.78
7093.00,0.33,-0.94,9.71,0.02,0.33,0.02,10.85,8.81,-109.28
7146.00,-0.08,-2.71,9.26,0.04,0.18,0.00,10.85,8.81,-109.28
7196.00,0.05,0.81,9.77,-0.03,0.19,0.01,12.05,8.98,-110.12
7248.00,-0.11,-1.43,9.54,-0.01,-0.16,-0.01,12.05,8.98,-110.12
7299.00,0.03,-0.82,9.60,0.01,-0.48,-0.03,11.36,9.33,-110.12
7349.00,0.38,0.24,9.74,-0.04,-0.00,0.00,11.36,9.33,-110.12
7402.00,0.28,-0.63,9.70,-0.00,0.09,0.02,11.36,9.33,-110.12
7452.00,0.16,-0.55,9.77,-0.04,0.20,0.02,13.43,10.37,-110.12
7503.00,-0.03,-0.86,9.45,0.02,0.14,0.02,13.43,10.37,-110.12
7556.00,-0.02,-2.01,9.50,-0.05,0.08,-0.00,12.05,9.33,-110.12
7606.00,0.34,0.99,9.79,0.02,-0.25,-0.02,12.05,9.33,-110.12
7658.00,0.31,-1.47,9.60,-0.00,0.01,-0.00,12.05,9.33,-110.12
7710.00,0.26,-0.55,9.75,0.01,0.39,0.02,11.54,9.50,-110.62
7761.00,-0.12,-0.40,9.66,0.04,0.63,0.04,11.54,9.50,-110.62
7812.00,-0.49,-1.11,9.38,0.08,-0.02,0.00,13.78,8.98,-109.45
7864.00,-0.20,-0.10,9.70,-0.02,-0.19,-0.02,13.78,8.98,-109.45
7915.00,-0.22,-1.00,9.65,0.05,0.06,0.00,12.91,9.85,-109.95
7966.00,-0.37,-0.53,9.72,0.01,0.22,0.02,12.91,9.85,-109.95
8019.00,-0.50,-1.35,9.46,0.08,0.17,0.02,12.91,9.85,-109.95
8069.00,-0.51,-0.25,9.69,-0.01,0.02,-0.00,12.57,9.16,-109.95
8121.00,-0.58,-1.25,9.50,0.11,-0.12,-0.01,12.57,9.16,-109.95
8173.00,-0.79,-5.92,9.28,0.15,-0.67,-0.01,13.43,8.64,-109.45
8224.00,-1.54,-15.30,12.48,0.53,-0.26,0.45,13.43,8.64,-109.45
8275.00,1.00,16.24,6.85,6.46,-1.16,1.11,13.43,8.64,-109.45
8328.00,-5.74,2.20,6.38,5.14,-1.19,-1.85,8.95,-6.22,-108.12
8378.00,2.72,20.99,20.00,1.99,-4.24,-2.11,8.95,-6.22,-108.12
8430.00,-1.04,-0.02,3.09,-1.53,0.33,-1.60,6.72,-16.76,-102.96
8482.00,1.35,-0.82,-4.74,-3.79,2.51,-2.21,6.72,-16.76,-102.96
8532.00,0.22,10.08,-1.51,-6.50,-0.50,-3.30,6.72,-16.76,-102.96
8584.00,-13.15,-12.65,-79.07,-6.57,-2.76,-3.59,17.22,3.80,-111.78
8636.00,8.27,2.15,-7.53,-1.34,-0.35,-1.34,17.22,3.80,-111.78
8687.00,25.81,0.90,48.26,0.06,-1.14,0.59,12.57,18.49,-111.61
8738.00,-5.48,1.30,11.46,0.09,2.00,-0.07,12.57,18.49,-111.61
8791.00,-1.74,1.93,10.26,0.05,1.60,-0.07,18.25,15.20,-109.12
8841.00,-3.51,0.61,8.81,0.09,1.54,-0.08,18.25,15.20,-109.12
8893.00,2.68,0.47,19.54,-0.03,-1.89,-0.07,18.25,15.20,-109.12
8945.00,-5.31,-0.42,-7.34,-0.41,-1.72,-0.08,18.25,15.20,-109.12
8996.00,-2.22,-1.17,4.16,0.05,-0.37,-0.07,18.25,15.20,-109.12
9047.00,-0.31,-0.20,10.35,0.00,0.10,-0.07,13.09,15.20,-110.45
9100.00,-0.67,-1.02,9.04,0.00,0.00,-0.08,13.09,15.20,-110.45
9151.00,-0.16,-1.14,9.54,0.01,-0.31,-0.07,13.09,15.20,-110.45
9203.00,-0.42,-0.56,10.26,0.00,-0.18,-0.07,12.74,14.51,-110.45
9255.00,0.13,-1.05,9.71,-0.01,-0.03,-0.08,12.74,14.51,-110.45
9306.00,0.05,-0.78,9.50,0.03,0.08,-0.08,12.05,14.86,-110.12
9358.00,-0.41,-0.71,9.75,0.03,0.06,-0.08,12.05,14.86,-110.12
9410.00,-0.11,-0.70,9.73,-0.02,-0.05,-0.08,12.05,14.86,-110.12
9461.00,0.01,-0.73,9.58,-0.01,-0.03,-0.08,13.78,15.20,-110.45
9512.00,0.05,-0.82,9.54,0.00,0.00,0.00,13.78,15.20,-110.45
9563.00,-0.04,-0.78,9.62,0.01,0.01,0.00,11.71,14.51,-108.79
9614.00,-0.10,-0.77,9.66,0.01,0.02,0.00,11.71,14.51,-108.79
9665.00,-0.07,-0.74,9.63,-0.00,-0.01,0.00,11.71,14.51,-108.79
9716.00,-0.00,-0.78,9.59,-0.00,-0.01,-0.00,14.12,14.86,-109.45
9767.00,-0.02,-0.77,9.60,0.00,-0.00,-0.00,14.12,14.86,-109.45
9820.00,-0.04,-0.78,9.64,0.00,0.00,0.00,12.05,14.86,-111.78
9871.00,-0.03,-0.76,9.60,0.00,-0.00,-0.00,12.05,14.86,-111.78
9922.00,-0.04,-0.79,9.65,-0.00,-0.01,-0.00,12.05,14.86,-111.78
9975.00,-0.04,-0.79,9.62,0.00,-0.00,0.00,12.23,14.34,-111.28
10025.00,-0.05,-0.76,9.62,0.00,-0.00,-0.00,12.23,14.34,-111.28
