time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr,posAngX,posAngY,posAngZ
2.563,-0.13,-0.67,9.8,0.02,0.06,0.01,15.15,7.95,-115.77,9.823736559985718,3.6687199450282586,0.0,0.0,0.0
2.614,-0.16,-0.72,9.76,-0.01,-0.03,0.0,14.29,8.12,-115.27,9.787829177095398,1.811851635761533,0.05844169510334364,0.1753250853100309,0.02922084755167182
2.665,0.02,-0.76,9.56,-0.02,-0.06,-0.0,14.29,8.12,-115.27,9.590182480015697,3.623703271523066,0.029220847551671567,0.08766254265501469,0.02922084755167182
2.717,0.09,-0.77,9.53,-0.02,-0.05,-0.0,14.29,8.12,-115.27,9.561480010960645,3.08547215431189,-0.030366763141934105,-0.09110028942580231,0.02922084755167182
2.7680000000000002,0.08,-0.79,9.61,-0.01,-0.03,-0.0,15.67,8.12,-114.94,9.642748570817346,1.811851635761533,-0.08880845824527825,-0.23720452718416268,0.02922084755167182
2.819,-0.95,0.4,7.48,0.01,0.36,0.1,15.67,8.12,-114.94,7.550688710309809,21.41513593458236,-0.11802930579695006,-0.3248670698391781,0.02922084755167182
2.872,0.89,-3.19,11.23,-0.1,0.28,0.06,15.67,8.12,-114.94,11.708163818464449,17.378670380701756,-0.08766254265501647,0.7683364032704313,0.33288847897100776
2.922,-0.39,1.51,9.67,-0.04,0.09,0.02,14.29,8.47,-114.94,9.794952781917837,5.758154577216438,-0.3741414402204296,1.5704773164535881,0.5047758175102557
2.973,-0.34,-1.37,9.68,-0.06,0.37,0.03,14.29,8.47,-114.94,9.78237701174924,21.545041608028065,-0.49102483042711687,1.8334649444186346,0.5632175126135993
3.0260000000000002,-0.68,-1.8,9.47,-0.03,0.47,0.05,16.88,8.98,-115.44,9.66350350545805,27.13546506525426,-0.67322540927872,2.9570351806701867,0.6543178020394008
3.077,-0.96,-0.14,9.66,-0.0,0.31,0.02,16.88,8.98,-115.44,9.708594130974886,17.79861828278064,-0.7608879519337355,4.330415015598762,0.8004220397977599
3.128,-1.02,-0.75,9.49,0.0,0.26,0.01,17.56,8.98,-114.44,9.574079590226939,14.907917020690553,-0.7608879519337355,5.236261289700596,0.8588637349011041
3.18,-1.12,-1.21,9.52,-0.01,0.21,0.02,17.56,8.98,-114.44,9.661723448743501,12.100130710472666,-0.7608879519337355,6.010900228717469,0.888657540247907
3.231,-1.19,-0.49,9.6,0.0,0.15,0.01,17.56,8.98,-114.44,9.685876315543164,8.613444346500732,-0.7901087994854074,6.624538027302577,0.9470992353512506
3.283,-1.29,-1.25,9.4,-0.0,0.14,0.0,18.25,8.98,-114.77,9.57008881881459,8.021409131831525,-0.7901087994854074,7.07144510750462,0.9768930406980535
3.335,-1.34,-0.6,9.54,-0.0,0.07,0.0,18.25,8.98,-114.77,9.652315784307929,4.010704565915763,-0.7901087994854074,7.48855838235986,0.9768930406980535
3.386,-0.7,-0.79,10.02,0.04,0.04,-0.0,17.74,9.85,-113.94,10.075440437023088,3.241138738165582,-0.7901087994854074,7.693104315221564,0.9768930406980535
3.4370000000000003,-1.5,-0.57,9.49,0.07,0.05,0.01,17.74,9.85,-113.94,9.624707787772053,4.961960058796128,-0.6732254092787191,7.809987705428252,0.9768930406980535
3.49,-1.41,-0.76,9.48,0.01,-0.04,-0.0,17.74,9.85,-113.94,9.614369454103581,2.362365508345388,-0.46065806728518394,7.96182152113792,1.0072598038399871
3.54,-1.38,-0.49,9.49,-0.05,-0.03,-0.0,18.42,9.16,-114.61,9.602322635696012,3.3408893411844587,-0.4320101775286429,7.847229962111756,1.0072598038399871
3.591,-1.33,-0.91,9.54,-0.04,0.01,-0.0,18.42,9.16,-114.61,9.675153745548439,2.362365508345388,-0.5781144152870032,7.75956741945674,1.0072598038399871
3.644,-1.31,-1.28,9.54,-0.01,0.02,-0.0,19.63,9.68,-113.44,9.714221533401428,1.2811725781509187,-0.6995814678547376,7.789934182598674,1.0072598038399871
