time,ax,ay,az,gx,gy,gz,normAccel,normGyr,ax_normalized,ay_normalized,az_normalized,gx_normalized,gy_normalized,gz_normalized
43.77,0.4200000000000427,0.7399999999998366,11.14500000000021,-0.02,0.2899999999999822,0.11,11.17743373945936,17.807837976888173,0.016599289733415384,0.02924636762553196,0.44047400971166456,-4.3644388114177025e-05,0.000632843627655528,0.00024004413462797364
43.78,0.3,1.2,10.56,-0.02,0.34,0.11,10.632196386448099,20.50676701570739,0.011856635523866925,0.0474265420954677,0.4173535704401158,-4.3644388114177025e-05,0.0007419545979410095,0.00024004413462797364
43.79,0.3,1.2,10.56,-0.02,0.34,0.11,10.632196386448099,20.50676701570739,0.011856635523866925,0.0474265420954677,0.4173535704401158,-4.3644388114177025e-05,0.0007419545979410095,0.00024004413462797364
43.8,-0.94,2.45,9.4,0.01,0.49,0.1,9.759410842873663,28.659346621528872,-0.03715079130811636,0.0968291901115799,0.37150791308116365,2.1822194057088512e-05,0.001069287508797337,0.00021822194057088514
43.81,-0.91,2.02,12.61,0.02,0.56,0.07,12.803148050381983,32.35563235386917,-0.03596512775572967,0.0798346791940373,0.49837391318653973,4.3644388114177025e-05,0.0012220428671969568,0.0001527553583996196
43.82,-0.91,2.02,12.61,0.02,0.56,0.07,12.803148050381983,32.35563235386917,-0.03596512775572967,0.0798346791940373,0.49837391318653973,4.3644388114177025e-05,0.0012220428671969568,0.0001527553583996196
43.83,-1.4249999999998169,1.2000000000002915,11.220000000000493,0.0299999999999964,0.4950000000000231,0.0300000000000142,11.373610904194464,28.465394382332484,-0.056319018738360656,0.047426542095479224,0.4434381685926425,6.54665821712577e-05,0.0010801986058259318,6.546658217129652e-05
43.84,-1.94,0.38,9.83,0.04,0.43,-0.01,10.026809063705162,24.750185149048715,-0.07667290972100611,0.015018404996898107,0.38850242399870627,8.728877622835405e-05,0.0009383543444548061,-2.1822194057088512e-05
43.85,-1.94,0.38,9.83,0.04,0.43,-0.01,10.026809063705162,24.750185149048715,-0.07667290972100611,0.015018404996898107,0.38850242399870627,8.728877622835405e-05,0.0009383543444548061,-2.1822194057088512e-05
43.86,-1.15,1.6,11.24,0.05,0.24,-0.08,11.411402192544088,14.775202952101232,-0.04545043617482321,0.06323538946062361,0.44422861096088084,0.00010911097028544257,0.0005237326573701243,-0.0001745775524567081
