time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr,ax_normalized,ay_normalized,az_normalized,gx_normalized,gy_normalized,gz_normalized,ax_normalized_1,ay_normalized_1,az_normalized_1,gx_normalized_1,gy_normalized_1,gz_normalized_1,ax_filter,ay_filter,az_filter,gx_filter,gy_filter,gz_filter,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
8.483,0.03,1.09,9.18,-1.1459155902616465,-1.1459155902616465,1.7188733853924696,85.0,36.0,43.0,9.24453351987,2.362365508345388,0.0012651241614906913,0.04596617786749512,0.38712799341615156,-0.00012982756053912293,-0.00012982756053912293,0.0001947413408086844,0.000476341695776437,0.015681196950079124,0.16051757300227312,-0.001964636542239686,-0.004576659038901602,0.011538461538461537,0.03,1.09,9.18,-1.1459155902616465,-1.1459155902616465,1.7188733853924696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.494,0.03,1.09,9.18,-1.1459155902616465,-1.1459155902616465,1.7188733853924696,85.0,36.0,43.0,9.24453351987,2.362365508345388,0.0012651241614906913,0.04596617786749512,0.38712799341615156,-0.00012982756053912293,-0.00012982756053912293,0.0001947413408086844,0.000476341695776437,0.015681196950079124,0.16051757300227312,-0.001964636542239686,-0.004576659038901602,0.011538461538461537,0.03,1.09,9.18,-1.1459155902616465,-1.1459155902616465,1.7188733853924696,-0.01866429639480956,-0.01866429639480956,0.02799644459221434,0.0004886301369863014,0.01775356164383562,0.14952082191780824,0.0,0.0,0.0
8.506,-0.46,-0.11,10.67,-0.0,-1.7188733853924696,2.291831180523293,85.0,36.0,43.0,10.680477517414658,2.864788975654116,-0.0193985704761906,-0.004638788592132535,0.4499624934368559,-0.0,-0.0001947413408086844,0.00025965512107824587,-0.007303906001905367,-0.0015825061142281686,0.18657107885994056,-0.0,-0.006864988558352402,0.015384615384615384,-0.13333333333333333,0.6900000000000001,9.676666666666668,-0.7639437268410977,-1.336901521971921,1.909859317102744,-0.03732859278961912,-0.03732859278961912,0.05599288918442868,0.0009772602739726028,0.03550712328767124,0.2990416438356165,7.958647025708389e-06,0.0002891641752674049,0.0024353459898667673
8.518,-0.46,-0.11,10.67,-0.0,-1.7188733853924696,2.291831180523293,85.0,36.0,43.0,10.680477517414658,2.864788975654116,-0.0193985704761906,-0.004638788592132535,0.4499624934368559,-0.0,-0.0001947413408086844,0.00025965512107824587,-0.007303906001905367,-0.0015825061142281686,0.18657107885994056,-0.0,-0.006864988558352402,0.015384615384615384,-0.21500000000000002,0.49000000000000005,9.925,-0.5729577951308232,-1.432394487827058,2.0053522829578814,-0.03732859278961912,-0.06532503738183346,0.0933214819740478,-0.006515068493150686,0.0337154794520548,0.47283109589041106,2.3875941077125167e-05,0.0008674925258022146,0.007306037969600302
8.532,-0.05,-2.16,10.27,-0.5729577951308232,-4.010704565915763,2.864788975654116,85.0,36.0,43.0,10.494808240268137,4.961960058796128,-0.002108540269151152,-0.09108893962732978,0.43309417128364663,-6.491378026956147e-05,-0.0004543964618869303,0.00032456890134780733,-0.0007939028262940617,-0.03107466551575313,0.17957684909949292,-0.000982318271119843,-0.016018306636155607,0.019230769230769232,-0.18200000000000002,-0.039999999999999994,9.994,-0.5729577951308232,-1.9480565034447992,2.1772396214971286,-0.03732859278961912,-0.0933214819740478,0.1306500747636669,-0.014007397260273974,0.03192383561643836,0.6466205479452056,-8.22393525989867e-05,0.0014166391705760935,0.015007355408144123
8.544,0.4,-2.33,9.77,-0.5729577951308232,-1.7188733853924696,4.010704565915763,85.0,36.0,43.0,10.051955033723539,4.400972331777296,0.016868322153209218,-0.0982579765424437,0.41200876859213514,-6.491378026956147e-05,-0.0001947413408086844,0.0004543964618869303,0.0063512226103524935,-0.03352035678319666,0.17083406189893338,-0.000982318271119843,-0.006864988558352402,0.026923076923076925,-0.08500000000000002,-0.4216666666666667,9.956666666666665,-0.5729577951308232,-1.9098593171027443,2.4828171122335676,-0.0466607409870239,-0.15864651935588125,0.1773108157506908,-0.01482178082191781,-0.003257534246575343,0.8138949315068494,-0.0003103872340026272,0.0019366041095890416,0.025539298305498226
8.556,0.4,-2.33,9.77,-0.5729577951308232,-1.7188733853924696,4.010704565915763,85.0,36.0,43.0,10.051955033723539,4.400972331777296,0.016868322153209218,-0.0982579765424437,0.41200876859213514,-6.491378026956147e-05,-0.0001947413408086844,0.0004543964618869303,0.0063512226103524935,-0.03352035678319666,0.17083406189893338,-0.000982318271119843,-0.006864988558352402,0.026923076923076925,-0.01571428571428573,-0.6942857142857143,9.929999999999998,-0.5729577951308232,-1.8825756125727051,2.7010867484738807,-0.05599288918442868,-0.1866429639480956,0.24263585313252425,-0.008306712328767124,-0.04120780821917809,0.973025479452055,-0.0005517995271157817,0.0018835464627509856,0.038795751367986506
8.567,0.22,-2.52,10.22,0.0,1.1459155902616465,4.010704565915763,85.0,36.0,43.0,10.52839968846168,4.171195710472268,0.00927757718426507,-0.10627042956521808,0.43098563101449555,0.0,0.00012982756053912293,0.0004543964618869303,0.0034931724356938713,-0.036253776435045314,0.178702570379437,0.0,0.004576659038901602,0.026923076923076925,0.013749999999999988,-0.9225000000000001,9.966249999999999,-0.5013380707394703,-1.5040142122184113,2.864788975654116,-0.06532503738183346,-0.21463940854030994,0.3079608905143577,-0.001791643835616438,-0.07915808219178083,1.1321560273972604,-0.0006870965265528243,0.0012123672302495779,0.054644070478513815
8.579,0.22,-2.52,10.22,0.0,1.1459155902616465,4.010704565915763,85.0,36.0,43.0,10.52839968846168,4.171195710472268,0.00927757718426507,-0.10627042956521808,0.43098563101449555,0.0,0.00012982756053912293,0.0004543964618869303,0.0034931724356938713,-0.036253776435045314,0.178702570379437,0.0,0.004576659038901602,0.026923076923076925,0.03666666666666665,-1.1,9.994444444444444,-0.445633840657307,-1.2095775674984048,2.9921129301276324,-0.06532503738183346,-0.19597511214550037,0.3732859278961912,0.0017916438356164392,-0.12020301369863015,1.2986160273972605,-0.0007162782323137551,-7.693358791518133e-05,0.07308425563708015
8.592,-0.47,-3.6,9.98,0.0,-0.0,4.010704565915763,81.0,22.0,52.0,10.6198540479613,4.010704565915763,-0.01982027853002083,-0.15181489937888296,0.42086463772257,0.0,-0.0,0.0004543964618869303,-0.007462686567164179,-0.05179110919292188,0.1745060325231684,0.0,-0.0,0.026923076923076925,-0.014000000000000007,-1.35,9.992999999999999,-0.40107045659157625,-1.0886198107485643,3.093972093706445,-0.06532503738183346,-0.1773108157506908,0.4386109652780247,0.005374931506849316,-0.16124794520547947,1.4650760273972605,-0.0006870965265528243,-0.0020347607562394452,0.09423568654907115
