time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr
23.244,0.41,-1.41,9.81,-0.04,0.02,0.03,36.0,-1.0,56.0,11.017477025163247,3.2913919479513156
23.256,0.41,-1.41,9.81,-0.04,0.02,0.03,36.0,-1.0,56.0,9.919289289056954,3.0854721543118906
23.268,-0.16,0.24,9.29,-0.05,0.11,0.03,36.0,-8.0,39.0,9.919289289056954,3.0854721543118906
23.281,0.15,0.93,8.82,0.01,0.18,0.03,36.0,-8.0,39.0,9.294476854562607,7.1332670232637465
23.292,0.15,0.93,8.82,0.01,0.18,0.03,36.0,-8.0,39.0,8.87016347087245,10.471185801540924
23.303,0.66,-0.48,9.71,0.02,0.15,0.03,36.0,-8.0,39.0,8.87016347087245,10.471185801540924
23.314,0.66,-0.48,9.71,0.02,0.15,0.03,36.0,-8.0,39.0,9.744234192587944,8.839162354560498
23.328,-0.51,-1.58,10.38,0.04,0.01,0.01,36.0,-8.0,39.0,9.744234192587944,8.839162354560498
23.339,0.57,-1.93,9.65,0.01,-0.22,0.0,36.0,-8.0,39.0,10.511940829361627,2.4308540536241865
23.351,0.57,-1.93,9.65,0.01,-0.22,0.0,36.0,-8.0,39.0,9.857601128063562,12.618086541768907
23.362,-0.28,0.95,10.62,-0.0,-0.38,0.02,36.0,-8.0,39.0,9.857601128063562,12.618086541768907
23.374,-0.28,0.95,10.62,-0.0,-0.38,0.02,36.0,-8.0,39.0,10.666081754796368,21.80253103384331
23.387,-0.3,3.4,9.89,0.01,-0.3,0.06,36.0,-8.0,39.0,10.666081754796368,21.80253103384331
23.399,0.11,7.0,10.61,0.02,-0.14,0.08,36.0,-12.0,47.0,10.46241367945275,17.53849922302648
23.41,0.11,7.0,10.61,0.02,-0.14,0.08,36.0,-12.0,47.0,12.711577400149833,9.309462263756702
23.422,-0.03,9.48,11.77,0.03,0.11,0.08,36.0,-12.0,47.0,12.711577400149833,9.309462263756702
23.435,-0.03,9.48,11.77,0.03,0.11,0.08,36.0,-12.0,47.0,15.113047343272633,7.980378637021419
23.447,-0.41,10.9,6.7,0.06,0.42,0.03,36.0,-12.0,47.0,15.113047343272633,7.980378637021419
23.459,0.18,8.07,9.33,0.09,0.67,-0.05,36.0,-12.0,47.0,12.801097609189611,24.36923611271236
23.47,0.18,8.07,9.33,0.09,0.67,-0.05,36.0,-12.0,47.0,12.337187686016616,38.838763083167265
23.483,0.67,-0.14,11.18,0.17,0.49,-0.18,36.0,-12.0,47.0,12.337187686016616,38.838763083167265
23.495,0.67,-0.14,11.18,0.17,0.49,-0.18,36.0,-12.0,47.0,11.200932996853432,31.45533077069036
23.507,0.17,-14.15,10.51,0.15,-0.02,-0.31,36.0,-12.0,47.0,11.200932996853432,31.45533077069036
23.518,-0.33,-22.91,8.01,0.16,-0.38,-0.34,42.0,-7.0,52.0,17.627010523625383,19.764967888954374
23.531,-0.33,-22.91,8.01,0.16,-0.38,-0.34,42.0,-7.0,52.0,24.27214658821918,30.619756588897864
23.543,0.4,-29.75,11.16,0.15,-0.71,-0.25,42.0,-7.0,52.0,24.27214658821918,30.619756588897864
23.554,0.4,-29.75,11.16,0.15,-0.71,-0.25,42.0,-7.0,52.0,31.776848490685794,43.97614376900183
23.566,1.57,-28.43,12.13,0.4,-0.69,-0.24,42.0,-7.0,52.0,31.776848490685794,43.97614376900183
23.579,-0.21,-16.82,16.26,1.45,0.19,-0.32,42.0,-7.0,52.0,30.949421642415228,47.72088395035392
23.591,-0.21,-16.82,16.26,1.45,0.19,-0.32,42.0,-7.0,52.0,23.395386297302295,85.77160969910916
23.602,0.56,0.55,15.71,3.6,-0.1,-0.47,42.0,-7.0,52.0,23.395386297302295,85.77160969910916
23.614,0.56,0.55,15.71,3.6,-0.1,-0.47,42.0,-7.0,52.0,15.72959630759798,208.09413802981075
23.627,1.8,17.73,6.83,6.32,0.86,-0.54,42.0,-7.0,52.0,15.72959630759798,208.09413802981075
23.639,2.05,15.4,8.78,8.06,0.58,-0.51,42.0,29.0,56.0,19.085119858151273,366.75386059705113
23.65,2.05,15.4,8.78,8.06,0.58,-0.51,42.0,29.0,56.0,17.845192629949388,463.91929533853727
23.662,0.1,11.4,0.05,8.34,-1.04,-0.5,42.0,29.0,56.0,17.845192629949388,463.91929533853727
23.674,0.1,11.4,0.05,8.34,-1.04,-0.5,42.0,29.0,56.0,11.400548232431632,482.3991607523302
23.687,-0.42,12.29,42.48,5.51,-0.98,-0.62,42.0,29.0,56.0,11.400548232431632,482.3991607523302
23.698,3.82,31.16,23.34,2.91,0.94,-0.51,42.0,29.0,56.0,44.22409863411576,322.615943571435
23.709,3.82,31.16,23.34,2.91,0.94,-0.51,42.0,29.0,56.0,39.118967266531975,177.633549970277
23.72,0.65,11.6,6.55,-0.91,3.2,-0.14,42.0,29.0,56.0,39.118967266531975,177.633549970277
23.734,0.65,11.6,6.55,-0.91,3.2,-0.14,42.0,29.0,56.0,13.33735356058315,190.78462193537825
23.745,0.31,22.46,7.09,-3.37,3.2,0.02,42.0,29.0,56.0,13.33735356058315,190.78462193537825
23.757,0.31,22.46,7.09,-3.37,3.2,0.02,42.0,29.0,56.0,23.55452822707345,266.2700763944545
