time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz,ax_normalized,ay_normalized,az_normalized,gx_normalized,gy_normalized,gz_normalized,ax_normalized_1,ay_normalized_1,az_normalized_1,gx_normalized_1,gy_normalized_1,gz_normalized_1,ax_filter,ay_filter,az_filter,gx_filter,gy_filter,gz_filter
5.503,-2.07,4.61,0.56,-6.302535746439056,21.772396214971284,11.459155902616464,90.0,57.0,44.0,5.084348532506402,115.26057435220424,25.398256786191205,-0.0524476750927446,1.5122412985074696,2.2028023538952732,-0.012662820512820527,0.18917948717948724,1.6274012820512822,0.002301977153188693,0.017903749506903363,0.12490495447074298,-0.11555562533234613,0.2573485182522298,0.031261425210683015,-0.0007087514402048552,0.002448414066162227,0.0012886389821906458,-0.15054545454545454,0.21704331450094166,0.015180265654648958,-0.012542759407069556,0.07293666026871401,0.07017543859649122,-0.2636363636363636,1.5463636363636362,9.748181818181815,-0.8854802288385453,10.99037225205488,14.167683661416719
5.514,-2.07,4.61,0.56,-6.302535746439056,21.772396214971284,11.459155902616464,90.0,57.0,44.0,5.084348532506402,115.26057435220424,25.398256786191205,-0.1486017460961097,1.8444099074281854,2.3776279375377554,-0.044243589743589766,0.2595115384615385,1.635944871794872,0.0021087879684418154,0.020789949375410927,0.14973325608152538,-0.11555562533234613,0.2573485182522298,0.031261425210683015,-0.0007087514402048552,0.002448414066162227,0.0012886389821906458,-0.15054545454545454,0.21704331450094166,0.015180265654648958,-0.012542759407069556,0.07293666026871401,0.07017543859649122,-0.4141666666666666,1.8016666666666665,8.982499999999996,-1.3369015219719211,11.888874248964582,13.94197301485003
5.526,0.4,6.2,18.27,-21.199438419840458,7.448451336700702,9.740282517223996,90.0,57.0,44.0,19.297484292000345,115.26057435220424,24.49017599257191,-0.24475581709947483,2.176578516348901,2.5524535211802375,-0.075824358974359,0.32984358974358985,1.6444884615384616,0.0014337896120973047,0.024749163872452348,0.17469190220249842,0.022329589436202155,0.34610863626113336,1.0199039974985333,-0.0023839821170526946,0.0008376153384239197,0.001095343134862049,0.02909090909090909,0.29190207156308856,0.4952561669829222,-0.042189281641961236,0.024952015355086374,0.05964912280701755,-0.35153846153846147,2.1399999999999997,9.696923076923074,-2.8647889756541165,11.547303255713514,13.61876605349418
5.538,0.4,6.2,18.27,-21.199438419840458,7.448451336700702,9.740282517223996,90.0,57.0,44.0,19.297484292000345,115.26057435220424,24.49017599257191,-0.5681831468380665,2.2902151457165143,2.701055267276347,-0.0697217948717949,0.42443333333333344,1.9232230769230771,0.00027698208415516054,0.02978139299802763,0.19978089283366213,0.022329589436202155,0.34610863626113336,1.0199039974985333,-0.0023839821170526946,0.0008376153384239197,0.001095343134862049,0.02909090909090909,0.29190207156308856,0.4952561669829222,-0.042189281641961236,0.024952015355086374,0.05964912280701755,-0.29785714285714276,2.4299999999999997,10.30928571428571,-4.174406793095998,11.254528118641172,13.341731515189167
5.549,-0.32,3.43,16.72,10.886198107485642,0.0,9.167324722093172,84.0,48.0,52.0,17.071195037255006,115.26057435220424,14.231976384034812,-0.8916104765766582,2.4038517750841275,2.8496570133724566,-0.0636192307692308,0.519023076923077,2.2019576923076927,-0.0007867222222222236,0.0362567220578567,0.22912237310979627,-0.01786367154896172,0.19147622941543346,0.9333768384332499,0.0012242070330811135,0.0,0.0010309111857525167,-0.023272727272727275,0.16148775894538608,0.4532393602602331,0.021664766248574687,0.0,0.056140350877192984,-0.2993333333333333,2.4966666666666666,10.736666666666663,-3.1703664663905555,10.504226244065093,13.063437728982768
5.562,-2.28,-3.41,10.09,14.32394487827058,-20.626480624709636,8.021409131831525,84.0,48.0,52.0,10.891951156702826,109.83624174196784,26.362285642513744,-0.7255261721163002,2.4038517750841275,2.9895174802864424,-0.06850128205128209,0.5713525641025642,2.457044871794872,-0.0017573233070348475,0.04417515105193954,0.26271634303090086,-0.12727865978635225,-0.19035974994362337,0.5632638935281993,0.0016107987277383072,-0.002319550167943162,0.0009020472875334521,-0.1658181818181818,-0.1605461393596987,0.27351585795608563,0.028506271379703536,-0.0690978886756238,0.04912280701754386,-0.423125,2.1274999999999995,10.696249999999997,-2.0769720073492346,8.558557064766672,12.748310941660815
5.574,-2.28,-3.41,10.09,14.32394487827058,-20.626480624709636,8.021409131831525,84.0,48.0,52.0,10.891951156702826,109.83624174196784,26.362285642513744,-0.5069941925631977,2.08916572452766,3.1118953888361798,-0.10328589743589747,0.5193282051282052,2.6109820512820514,-0.0028024069690992795,0.0528919401709402,0.30020202761341236,-0.12727865978635225,-0.19035974994362337,0.5632638935281993,0.0016107987277383072,-0.002319550167943162,0.0009020472875334521,-0.1658181818181818,-0.1605461393596987,0.27351585795608563,0.028506271379703536,-0.0690978886756238,0.04912280701754386,-0.5323529411764705,1.8017647058823525,10.660588235294115,-1.112212190548069,6.8417901418563005,12.470257894023797
5.585,3.04,-0.13,6.78,13.178029288008934,-23.49126960036375,7.448451336700702,84.0,48.0,52.0,7.431480337052639,109.83624174196784,27.946012786581807,-0.2884622130100951,1.7744796739711926,3.234273297385917,-0.13807051282051286,0.46730384615384624,2.7649192307692307,-0.004378178994082844,0.06081502432610128,0.34003624095989493,0.16970487971513637,-0.0072571165667656996,0.3784865409436265,0.0014819348295192426,-0.0026417099134908237,0.0008376153384239197,0.2210909090909091,-0.0061205273069679855,0.18378964489021415,0.026225769669327253,-0.07869481765834932,0.0456140350877193,-0.33388888888888885,1.694444444444444,10.444999999999999,-0.318309886183791,5.156620156177409,12.191268640839182
5.596,3.04,-0.13,6.78,13.178029288008934,-23.49126960036375,7.448451336700702,84.0,48.0,52.0,7.431480337052639,109.83624174196784,27.946012786581807,-0.08741279182124079,1.4160872275041045,3.3479099267535304,-0.09169102564102566,0.4653205128205129,2.868357692307692,-0.006484639381985541,0.06794440351742279,0.3822189830703486,0.16970487971513637,-0.0072571165667656996,0.3784865409436265,0.0014819348295192426,-0.0026417099134908237,0.0008376153384239197,0.2210909090909091,-0.0061205273069679855,0.18378964489021415,0.026225769669327253,-0.07869481765834932,0.0456140350877193,-0.15631578947368416,1.5984210526315785,10.252105263157892,0.39202375456319455,3.648836484780506,11.941646677463472
5.609,-0.02,4.97,7.68,10.313240312354818,-27.501974166279513,5.729577951308232,84.0,48.0,52.0,9.147879535717554,109.83624174196784,29.925734281437503,0.11363662936761354,1.0576947810370165,3.4615465561211436,-0.045311538461538466,0.46333717948717956,2.9717961538461535,-0.00788351528599606,0.07504352416173574,0.4259798247863249,-0.0011164794718101076,0.27744514874481174,0.4287281171750813,0.001159775083971581,-0.00309273355725755,0.0006443194910953229,-0.0014545454545454547,0.2339924670433145,0.20818650040661424,0.020524515393386546,-0.09213051823416507,0.03508771929824561,-0.14949999999999994,1.767,10.123499999999998,0.8880845824527757,2.0912959522275054,11.631043241155712
5.621,0.81,5.88,8.51,5.156620156177409,-18.90760723931717,6.875493541569878,84.0,48.0,52.0,10.375480711754998,109.83624174196784,20.769226138485354,0.27097965464584733,0.6381133802950597,3.5489593479423847,-0.04561666666666667,0.5391615384615386,3.0889653846153844,-0.008574806706114404,0.08211238625904015,0.4713187661078239,0.045217418608309363,0.3282449647121716,0.4750620152552008,0.0005798875419857905,-0.0021262543206145654,0.0007731833893143875,0.05890909090909091,0.2768361581920904,0.23068582271618324,0.010262257696693273,-0.0633397312859885,0.042105263157894736,-0.10550000000000001,1.9545,9.915000000000001,0.945380361965858,0.4010704565915758,11.11538122553797
