time,ax,ay,az,gx,gy,gz,mx,my,mz,thetaGyrx,thetaGyry,thetaGyrz,VelocityX,VelocityY,VelocityZ,posX,posY,posZ,normAccel,normGyr
263.71000000089407,-0.0126139322916666,-0.01015625,-0.4896321614583333,0.0011952718098958,0.0001073766637731,0.0002966986762152,0.5959999958674113,0.0539999989171822,-0.8366666793823242,0.00031517239323481034,3.153569256839279e-05,7.961308514664814e-05,-0.0033803505045693974,-0.0026231765136804134,-0.12915946923871954,-0.00040316705279008476,-0.00030812557000353745,-0.015298476635174679,0.021847971612400274,0.002070271503594334
287.8100000023842,-0.012451171875,-0.0099609375,-0.4894694010416666,0.0011924461082175,0.0001045509620949,0.0002797444661458,0.5946666598320007,0.0513333323101202,-0.8326666792233784,0.00034397844385508023,3.41234701654845e-05,8.676352324387658e-05,-0.003684346272817359,-0.0028679421386955473,-0.14095960433059498,-0.00048463349995524435,-0.00037134412398714424,-0.018411219844020284,0.021566062301272643,0.002065377244720486
314.29500000178814,-0.012353515625,-0.0099934895833333,-0.4895345052083333,0.0011867947048611,0.0001130280671296,0.0002769187644675,0.5966666618982951,0.0519999990860621,-0.8333333452542623,0.00037556037903051,3.689250239650561e-05,9.417255542958135e-05,-0.004014115559919313,-0.00313175756837711,-0.15392320141689178,-0.000582213410988616,-0.0004473015715287864,-0.022144534964632073,0.021396916714595995,0.0020555887269731355
341.6200000010431,-0.0123046875,-0.0100748697916666,-0.4897786458333333,0.0011811433015046,0.0001073766637731,0.0002769187644675,0.5953333298365275,0.0553333323448896,-0.8326666792233784,0.0004079895443399553,3.9980994330737715e-05,0.00010173936066844946,-0.004351675374363233,-0.0034048296712342464,-0.16729973177134475,-0.0006918991186604205,-0.0005328768470823577,-0.02635048644323396,0.02131234392125767,0.0020458002092256125
368.5150000005961,-0.012255859375,-0.0100423177083333,-0.4897298177083333,0.0012009232132523,0.0001102023654513,0.0002797444661458,0.5953333298365275,0.0573333324243625,-0.8306666771570842,0.0004397563934333936,4.2868889702867244e-05,0.00010918709083867909,-0.0046826099446702334,-0.003675793294276616,-0.18047232845081332,-0.0008089374278519746,-0.0006244497410886809,-0.030850012729149497,0.021227771127919348,0.002080060021341857
396.48000000044703,-0.012255859375,-0.0100260416666666,-0.48974609375,0.0011896204065393,0.0001102023654513,0.000293872974537,0.5933333277702332,0.0559999991208314,-0.8313333431879679,0.00047334021109181513,4.595069885269642e-05,0.00011701014483440469,-0.005025345052090281,-0.00395662670898866,-0.19416762280295385,-0.0009398866149539796,-0.0007272433005625785,-0.03589692139424959,0.021227771127919348,0.0020604829858468106
422.5150000005961,-0.0120930989583333,-0.009912109375,-0.4895182291666666,0.0011839690031828,0.0001102023654513,0.0002882215711805,0.5939999938011169,0.0566666658967733,-0.8300000071525574,0.0005043119783762431,4.881981743723744e-05,0.00012466112772651928,-0.005344426350920233,-0.00421765470378182,-0.2069181623538081,-0.0010707214733858992,-0.0008302540769316881,-0.040952075453953435,0.020945861816791544,0.0020506944680992872
444.1849999986589,-0.012060546875,-0.0099934895833333,-0.4896321614583333,0.0011754918981481,0.0001186794704861,0.000293872974537,0.5966666618982951,0.0559999993691841,-0.8320000052452088,0.0005299685866729208,5.1207902696353626e-05,0.00013090688917344236,-0.005606483805323889,-0.0044324501139188675,-0.21752602237890148,-0.0011865351923999875,-0.0009216506543544697,-0.04543599203175962,0.020889479954566047,0.002036011691478089
468.78999999910593,-0.01220703125,-0.0099283854166666,-0.489794921875,0.0011698404947916,0.0001130280671296,0.0002910472728587,0.5926666617393493,0.0586666661004225,-0.8300000031789144,0.0005588915648273802,5.412801106771717e-05,0.00013813763371205663,-0.005903233561188655,-0.0046783399251212505,-0.22957342171180264,-0.001324482726432488,-0.0010307110894094249,-0.05078821981248973,0.02114319833458102,0.0020262231737305657
490.80000000074506,-0.0122721354166666,-0.00986328125,-0.4899088541666667,0.0011641890914351,9.04224537037e-05,0.0002910472728587,0.5926666617393493,0.0606666661798954,-0.8300000031789144,0.0005846397541196609,5.661575882542493e-05,0.00014454358418815368,-0.006171910319021165,-0.004896863688158356,-0.24035380794307423,-0.0014544128971239266,-0.001133681351169012,-0.055841130824742805,0.021255962059032005,0.0020164346559830427
517.8850000016391,-0.012353515625,-0.0097819010416666,-0.4900716145833333,0.0011528862847222,8.75967520254e-05,0.0002769187644675,0.5933333277702332,0.0613333329558372,-0.831333339214325,0.0006161718156622215,5.906485098407049e-05,0.00015242659957379179,-0.006504301106792552,-0.005164010660823425,-0.2536229892586164,-0.0016215790881201329,-0.0012663129041671592,-0.06235111371309586,0.021396916714595995,0.001996857620488169
539.8249999992549,-0.0124348958333333,-0.0098307291666666,-0.4903645833333333,0.0011500605830439,0.0001017252604166,0.0002797444661458,0.5913333257039388,0.0593333330005407,-0.8333333373069763,0.0006414661407462778,6.098672372329892e-05,0.00015850219726554852,-0.006775337239575599,-0.005378625569654268,-0.26437516048140636,-0.001764283454387654,-0.0013796112980533131,-0.06791560209682522,0.02153787137015981,0.0019919633616143208
564.8000000007451,-0.012451171875,-0.0097005208333333,-0.490380859375,0.0011500605830439,0.0001130280671296,0.000293872974537,0.5913333257039388,0.0599999997764825,-0.8333333373069763,0.000670188903809513,6.352731210235509e-05,0.00016548881530795674,-0.007085898763031628,-0.005624148030606416,-0.27662201595088703,-0.0019334975019561506,-0.0015139424716634432,-0.0745183717302423,0.021566062301272643,0.0019919633616143208
586.484999999404,-0.0124837239583333,-0.0097330729166666,-0.4901041666666667,0.0011613633897569,0.0001073766637731,0.000282570167824,0.5899999896685283,0.0599999997764825,-0.831333339214325,0.0006951279675512776,6.597832573790888e-05,0.00017186145076039747,-0.007355902425124305,-0.005834503824864239,-0.2872559248857763,-0.0020871552166229885,-0.0016359021216996008,-0.08051692014576631,0.021622444163498133,0.0020115403971093676
612.890000000596,-0.01259765625,-0.0099283854166666,-0.4900553385416666,0.0011698404947916,0.0001130280671296,0.0002740930627893,0.5899999896685283,0.0586666664729515,-0.8300000031789144,0.000725793767859193,6.881360654496559e-05,0.00017932271604212706,-0.007685535156258977,-0.006091505615240423,-0.30019712540719384,-0.002281387820167165,-0.0017899621952020962,-0.08810191284271766,0.021819780681287614,0.0020262231737305657
640.5450000017881,-0.0124837239583333,-0.0099772135416666,-0.490283203125,0.0011726661964699,0.000129982277199,0.0002853958695023,0.5919999917348225,0.0599999997764825,-0.8280000011126201,0.0007581457067440492,7.193939774156942e-05,0.00018690275969389188,-0.008033923339867745,-0.006366075113950174,-0.3137496057951478,-0.0024939312949226688,-0.0019584227829988316,-0.09640386434621147,0.021622444163498133,0.002031117432604414
664.6200000010431,-0.0125813802083333,-0.0100911458333333,-0.4902018229166666,0.0011783175998263,0.0001441107855902,0.0002966986762152,0.5913333257039388,0.0619999998559554,-0.8306666652361552,0.0007863776454231884,7.50687210650385e-05,0.00019377366525194712,-0.008334468994155318,-0.006606276529958363,-0.3255531739100169,-0.002687347999323999,-0.002111686041362439,-0.10395738610549589,0.021791589750174784,0.0020409059503517643
687.6149999983609,-0.0126139322916666,-0.0101399739583333,-0.4901204427083333,0.0011754918981481,0.0001384593822337,0.000293872974537,0.5893333236376445,0.0619999998559554,-0.8306666652361552,0.0008134730586280337,7.838254857929861e-05,0.00020059625131071984,-0.008623777832012196,-0.006838322428368796,-0.33682536482667086,-0.002878999113822246,-0.002263597370151112,-0.11144348133868352,0.021847971612400274,0.002036011691478089
708.5300000011921,-0.0127115885416666,-0.0100748697916666,-0.4898274739583333,0.0011839690031828,0.0001441107855902,0.0002966986762152,0.5913333217302958,0.0593333332488934,-0.8286666631698608,0.0008380584716811293,8.127842655910846e-05,0.0002067426045739932,-0.008887598225928117,-0.0070503999837360455,-0.3470762338873033,-0.003059365427203197,-0.002406620883759806,-0.11848818384498697,0.02201711719907692,0.0020506944680992872
729.5650000013411,-0.012646484375,-0.01015625,-0.48984375,0.0011726661964699,0.0001356336805555,0.0002910472728587,0.5913333217302958,0.0586666664729515,-0.831333331267039,0.000862963259663256,8.430979693401979e-05,0.00021298366122822414,-0.009154986490903967,-0.0072623248698052536,-0.35737975480208983,-0.003246316055886919,-0.0025549260474187446,-0.1257889324248581,0.021904353474625937,0.002031117432604414
755.0850000008941,-0.0126627604166666,-0.0101399739583333,-0.4898274739583333,0.0011924461082175,0.000141285083912,0.000293872974537,0.5919999877611796,0.0613333330800135,-0.8286666631698608,0.0008928897009966436,8.777116846173551e-05,0.00022041118763144806,-0.009477724772148314,-0.007521512369800714,-0.36988056730187086,-0.0034799513111306957,-0.002740260578092928,-0.13490926376724768,0.021932544405738597,0.002065377244720486
777.0000000037253,-0.0128255208333333,-0.0101236979166666,-0.489990234375,0.0011839690031828,0.0001271565755208,0.000293872974537,0.5899999856948852,0.0619999996076027,-0.8279999971389771,0.0009190221574616062,9.0867431076067e-05,0.00022685141386925844,-0.009755229166715413,-0.007743729899126296,-0.38061513639505457,-0.0036876556495391596,-0.002905094521698406,-0.1430151964007154,0.0222144537168664,0.0020506944680992872
803.6550000011921,-0.0128255208333333,-0.0101888020833333,-0.4899739583333333,0.0011896204065393,0.0001158537688078,0.0002882215711805,0.5879999836285908,0.0599999995281298,-0.8253333330154419,0.0009505808512384444,9.425678959625181e-05,0.00023468459800479773,-0.010097093424495423,-0.0080135770670694,-0.39367582609107893,-0.003947681282953247,-0.0031115036421400007,-0.1531604928603614,0.0222144537168664,0.0020604829858468106
830.535000000149,-0.01279296875,-0.0102376302083333,-0.4894205729166667,0.0012009232132523,0.0001215051721643,0.000282570167824,0.5893333156903585,0.0599999995281298,-0.8280000011126201,0.00098255784776498,9.737093890168463e-05,0.00024243199383782894,-0.010441843424482044,-0.00828745206705877,-0.40684632609056787,-0.0042190911541931525,-0.0033269085936944672,-0.16374249906527896,0.022158071854640908,0.002080060021341857
853.9899999983609,-0.01279296875,-0.0104166666666666,-0.4893717447916667,0.001198097511574,0.0001356336805555,0.0002740930627893,0.5886666496594747,0.0599999995281298,-0.8259999990463257,0.0010107255017296653,0.00010022084271458102,0.0002490596771236356,-0.010741902506490418,-0.008527575683576922,-0.41832568562745315,-0.004464004591695708,-0.0035212907819125116,-0.17328507964300574,0.022158071854640908,0.0020751657624680088
880.144999999553,-0.0127278645833333,-0.0104329427083333,-0.4892903645833333,0.001209400318287,0.0001469364872685,0.0002740930627893,0.5886666496594747,0.059333332752188,-0.8259999990463257,0.0010420617421463116,0.0001037683416296718,0.0002562285811812165,-0.011076502604161919,-0.008800023600256003,-0.43112520361306256,-0.0047449590517657705,-0.0037443295239266315,-0.18422638795109045,0.022045308130189754,0.0020947427979630556
906.1150000020862,-0.0127604166666666,-0.0104166666666666,-0.489208984375,0.0012178774233217,0.0001469364872685,0.0002740930627893,0.5886666496594747,0.0613333327074845,-0.8273333350817362,0.0010734698684152885,0.00010758428220440697,0.0002633467780225489,-0.011407045247423326,-0.009070967122417848,-0.4438320743825312,-0.005032615824423914,-0.003972866136847572,-0.1954227094900138,0.022101689992415248,0.0021094255745842537
931.105000000447,-0.0129720052083333,-0.010400390625,-0.4893391927083333,0.0012291802300347,0.0001469364872685,0.0002740930627893,0.5886666496594747,0.0606666659315427,-0.8293333371480306,0.0011039046252221015,0.00011125622502100593,0.00027019636366120423,-0.011725928059902408,-0.009331279622400771,-0.45605740690126056,-0.005317677885138325,-0.004199549605221925,-0.20651407302810576,0.022468172096881376,0.0021290026100793005
957.515000000596,-0.0130045572916666,-0.0101725260416666,-0.48935546875,0.0012235288266782,0.0001554135923032,0.0002769187644675,0.5879999836285908,0.0586666658520698,-0.8333333373069763,0.001136367275097501,0.00011513681764978892,0.0002774351614495105,-0.012068518717456423,-0.009605953938808571,-0.4689808549807606,-0.005627359645202095,-0.00444598870005092,-0.218558549144436,0.022524553959106866,0.002119214092331777
980.105000000447,-0.0127766927083333,-0.0101236979166666,-0.489306640625,0.0012291802300347,0.0001638906973379,0.0002853958695023,0.590666651725769,0.0599999991556008,-0.8333333373069763,0.0011640067912919794,0.00011864761069989505,0.00028369075633879006,-0.012362291666673233,-0.009835751302088304,-0.4800353950197502,-0.005899987483027638,-0.004662987199527174,-0.22915282665838152,0.022129880923528078,0.0021290026100793005
1013.6349999979138,-0.0128255208333333,-0.0100260416666666,-0.4891927083333333,0.0012263545283564,0.000141285083912,0.0002627902560763,0.590666651725769,0.0599999991556008,-0.8353333393732707,0.0012052212044019292,0.00012414286578121966,0.0002932600798424792,-0.012790694173151283,-0.01017519889320849,-0.4964418466786669,-0.006314495122579875,-0.004992779940661279,-0.2452484134521777,0.0222144537168664,0.002124108351205452
1049.8850000016391,-0.0128092447916666,-0.0100260416666666,-0.4893717447916667,0.0012291802300347,0.0001271565755208,0.0002514874493634,0.5913333177566529,0.057999999076128,-0.8353333393732707,0.0012496765560594172,0.00012926445007355598,0.00030278622662622406,-0.013255619303407394,-0.010538642903662503,-0.5141750823575726,-0.006778157786404258,-0.005361630900577992,-0.26324443039612877,0.022186262785753568,0.0021290026100793005
1075.355000000447,-0.0128255208333333,-0.010107421875,-0.4893229166666666,0.0012291802300347,0.000129982277199,0.0002627902560763,0.5899999856948852,0.0559999989966551,-0.8346666733423869,0.0012809837765169357,0.00013250312805191918,0.00030919161196121006,-0.013581870768235874,-0.01079400618490055,-0.5266393806968329,-0.007115778410046242,-0.005630050135321713,-0.2763404697431632,0.0222144537168664,0.0021290026100793005
1098.839999999851,-0.0127278645833333,-0.0102213541666666,-0.48935546875,0.0012263545283564,0.0001356336805555,0.0002656159577546,0.5919999877611796,0.0573333323001861,-0.8366666754086812,0.001309851074218568,0.00013555576183186022,0.0003153632411250053,-0.013883078124999062,-0.0110313789876289,-0.538131129394458,-0.007434748645030166,-0.005883547370567669,-0.2887085955985144,0.022045308130189754,0.002124108351205452
1126.355000000447,-0.01279296875,-0.0100911458333333,-0.4895670572916666,0.0012291802300347,0.000129982277199,0.0002740930627893,0.5919999877611796,0.057999999076128,-0.8366666754086812,0.0013435942190670254,0.00013928772255242564,0.00032267166420278144,-0.014233285319017065,-0.011312619547530824,-0.5515957451174058,-0.00781674153964779,-0.0061870757634188535,-0.30351527362412367,0.022158071854640908,0.0021290026100793005
1149.405000001192,-0.0126790364583333,-0.0101236979166666,-0.4896158854166667,0.0012263545283564,0.0001130280671296,0.0002684416594328,0.5919999877611796,0.056666665772597,-0.8386666774749756,0.001371926823370241,0.00014228381404195943,0.000328989509300279,-0.014528163248714096,-0.011545220458996676,-0.5628802657883435,-0.008144818766261738,-0.006447831643997867,-0.31622955554949084,0.02196073533685143,0.002124108351205452
1179.5400000028312,-0.0127604166666666,-0.0101725260416666,-0.4896484375,0.0012376573350694,0.0001186794704861,0.0002684416594328,0.5933333237965902,0.0539999991655349,-0.84066667954127,0.0014088830170842712,0.0001456899148450952,0.0003370789987077264,-0.014910246012406753,-0.011850298095732018,-0.5776348404961773,-0.008582624965785551,-0.006795746862548657,-0.3331919523599452,0.022101689992415248,0.002143685386700499
1207.484999999404,-0.0128255208333333,-0.01005859375,-0.4895345052083333,0.0012348316333912,0.0001271565755208,0.0002740930627893,0.5946666598320007,0.0539999991655349,-0.8446666797002157,0.0014434693513085438,0.0001490064126474225,0.000344580600879656,-0.015266835856113018,-0.012134569335931527,-0.5913180660804367,-0.008999291790551157,-0.007126903442793274,-0.34933395797563116,0.0222144537168664,0.002138791127826824
1235.320000000298,-0.0128255208333333,-0.0100423177083333,-0.489794921875,0.0012263545283564,0.0001271565755208,0.0002853958695023,0.5946666598320007,0.0533333323895931,-0.8426666776339213,0.0014778408898250919,0.00015254581592715765,0.0003522099812826412,-0.015623834228520317,-0.01241455029297177,-0.6049442590333484,-0.009424244166619713,-0.007464669180269777,-0.3657932963455088,0.0222144537168664,0.002124108351205452
1258.085000000894,-0.0128255208333333,-0.0098307291666666,-0.48984375,0.0012235288266782,0.0001243308738425,0.0002882215711805,0.5966666618982951,0.0506666656583547,-0.8426666776339213,0.0015057588506638562,0.00015544053536896445,0.00035870701825203117,-0.015915807210298793,-0.012643163655607963,-0.6160944404301247,-0.00977992075284129,-0.007747286417696678,-0.37956485240276355,0.0222144537168664,0.002119214092331777
1280.460000000894,-0.0349934895833333,-0.012060546875,-0.4908854166666667,0.0015710901331018,-0.0001017252604166,0.0003503870081018,0.5979999979337056,0.0506666656583547,-0.8433333436648051,0.0015331353081607809,0.0001582224386711904,0.0003651559759071949,-0.016202778238944626,-0.012863126220712128,-0.6270546943363747,-0.010136036939171726,-0.008030177204490906,-0.3933499655073876,0.060610501892465536,0.002721207933802468
1305.1850000023842,-0.0353841145833333,-0.0063802083333333,-0.49453125,0.0015993471498842,3.67341218171e-05,0.0002712673611111,0.5993333339691163,0.0506666656583547,-0.8433333436648051,0.001571980511704064,0.0001557072816072384,0.000373819294683034,-0.017067992268944687,-0.013161323242214475,-0.6391918362641895,-0.010536650631153775,-0.008348218000317181,-0.4088538928257889,0.06128708423917213,0.0027701505225399105
1329.219999998808,-0.0555501302083333,-0.0066731770833333,-0.491455078125,0.0016191270616319,-0.0001045509620949,0.0004605893735532,0.6013333360354106,0.0486666657030582,-0.8413333415985107,0.0016104208204458111,0.000156590186224981,0.00038033920570636914,-0.01791844946282856,-0.013314671549483324,-0.651077894856171,-0.01094687982527682,-0.008664550404396738,-0.42421686860811275,0.09621564788789998,0.0028044103346561555
1358.589999999851,-0.0648274739583333,-0.0040364583333333,-0.4880208333333333,0.0018480088975694,-4.52112268518e-05,0.000375818323206,0.6033333381017049,0.0499999990065892,-0.8400000055631002,0.0016579745822476288,0.00015351952446814474,0.00039386671560810705,-0.019549956787105253,-0.013510662760427783,-0.6655119305012148,-0.011473144686018786,-0.009055602307818952,-0.44333902638071765,0.11228447862218155,0.00320084530342955
1389.949999999255,-0.065087890625,-0.005615234375,-0.47978515625,0.0017830177589699,3.67341218171e-05,0.0004492865668402,0.5993333379427592,0.0499999990065892,-0.8373333414395651,0.0017159281412743037,0.00015210170039409924,0.0004056523782236232,-0.021582946370399946,-0.01363724609375871,-0.6808162638342573,-0.012086231330850754,-0.009479296691977914,-0.46420948052083905,0.11273553351998603,0.003088277349333465
1412.5000000037253,-0.0669596354166666,-0.0057942708333333,-0.4909830729166666,0.001667163990162,8.75967520254e-05,0.0004634150752314,0.5960000038146973,0.0486666657030582,-0.8333333412806193,0.0017561351917470456,0.00015293005484123907,0.0004157837903078782,-0.02305067830428466,-0.013763869628940061,-0.6916354191098396,-0.012572926771599756,-0.009786816591453137,-0.47956188727334503,0.11597749059795498,0.002887612735509844
1441.02499999851,-0.0702962239583333,-0.0059407552083333,-0.4891927083333333,0.0015371817129629,0.0001610649956597,0.0004973234953703,0.5953333377838135,0.0486666657030582,-0.8293333411216736,0.0018036910445577222,0.00015542875219230678,0.00042900270532643706,-0.02496070190419587,-0.013929151204430676,-0.7056407112622269,-0.013230447370109262,-0.010179430972546871,-0.4992907875998462,0.12175663147607386,0.002662476827317501
1466.60000000149,-0.0747721354166666,-0.005908203125,-0.492333984375,0.0015287046079282,0.0001610649956597,0.0005425347222222,0.596666669845581,0.0479999990512927,-0.8273333430290222,0.0018430044668713288,0.00015954798945678355,0.0004417217537220144,-0.026758527832139712,-0.014081086018901503,-0.7181518147793097,-0.01386881732138345,-0.010535669014641692,-0.5173375487924803,0.12950913753208682,0.002647794050696303
1491.75,-0.077197265625,-0.0058756510416666,-0.4888509114583333,0.0015202275028935,0.0001045509620949,0.0006216543692129,0.5960000038146973,0.0466666657477617,-0.8213333408037822,0.0018814513877584455,0.00016359877409738503,0.0004553665019850944,-0.028639047037757475,-0.01422967732748645,-0.7305340144856074,-0.014541794296321896,-0.010889808327996086,-0.5353990669331099,0.13370958626789037,0.0026331112740751042
1520.9500000029802,-0.079052734375,-0.00595703125,-0.4881184895833333,0.0014185022424768,0.0001130280671296,0.0006668655960648,0.596666669845581,0.0419999990612268,-0.8140000065167745,0.0019258420308474664,0.0001666516621908677,0.00047351880956796375,-0.03089320719423754,-0.014401246337920627,-0.7448084611016477,-0.015378054469909766,-0.011305314906001097,-0.5567306601582668,0.1369233524147467,0.002456917954620205
1552.495000001043,-0.084130859375,-0.0054850260416666,-0.4795084635416666,0.0010991979528356,-3.95598234953e-05,0.0007035997178819,0.5946666717529296,0.0379999991506338,-0.8100000063578288,0.001970588684083649,0.000170217132568252,0.000494555084794536,-0.03338692569994378,-0.014589160888690337,-0.7602061588546084,-0.016352580690792144,-0.011759602221702907,-0.5802256430622754,0.14571892292193242,0.0019038667018869578
1585.910000000149,-0.0838053385416666,-0.0045084635416666,-0.4731770833333333,0.0010087754991319,-0.0001469364872685,0.000751636646412,0.5933333357175191,0.0319999991605679,-0.8046666701634725,0.002007318383676668,0.0001688952410661919,0.0005180658693669306,-0.036198158365884185,-0.014772443033867723,-0.7762289341634245,-0.017468204813025915,-0.01224709903278545,-0.6056279318597225,0.1451551042996768,0.0017472504179271047
1620.9650000035765,-0.0822916666666666,-0.0054036458333333,-0.47109375,0.0012998227719907,-0.0001073766637731,0.000833581995081,0.5933333357175191,0.025999999170502,-0.8026666680971781,0.002042681008802194,0.000163744382504491,0.0005444144920094795,-0.03913595450874955,-0.014930487223336298,-0.7928161568212964,-0.018737131254666053,-0.012764947023388316,-0.6328386371494819,0.14253334770618875,0.0022513590819229086
1651.629999998957,-0.0859700520833333,-0.0032552083333333,-0.494384765625,0.0013563368055555,-0.0001554135923032,0.0009240044487847,0.594000001748403,0.0173333325733741,-0.8006666700045267,0.0020825400740992843,0.00016045167711038495,0.0005699762838847876,-0.04165942846670273,-0.015096190022790501,-0.80726224666287,-0.019937235299496064,-0.013222790414022951,-0.6571503445947444,0.1489044981376759,0.0023492442593977952
1676.9899999983609,-0.0857747395833333,-0.0021809895833333,-0.4849283854166666,0.0014524106626157,-0.0001582392939814,0.0010116012008101,0.594000001748403,0.0119999992350737,-0.8013333360354106,0.0021169367754873634,0.00015651038840966842,0.0005934090367054168,-0.04383962898748482,-0.015178742106121893,-0.8197998443188254,-0.020993718405386816,-0.01360562979299192,-0.6776225151696337,0.1485662069643226,0.0025156490611051717
1705.679999999702,-0.06259765625,0.0006022135416666,-0.4794596354166666,0.0008533619068287,-4.23855251736e-05,0.0010257297092013,0.5926666657129923,0.0033333326379458,-0.7993333339691162,0.0021586064373997557,0.00015197050306512983,0.0006224318751580153,-0.04630050626624569,-0.01524131469727065,-0.8337124396970799,-0.022251477361096547,-0.014041107904036914,-0.7011425727042402,0.10842232105973147,0.0014780661798711669
1734.640000000596,-0.0616048177083333,-0.004443359375,-0.4784342447916667,0.0008505362051504,-8.75967520254e-05,0.0011698404947916,0.5946666638056437,-0.0060000004867712,-0.8013333320617676,0.0021833197982222777,0.00015074301825606447,0.000652137007537402,-0.04811333439130166,-0.015223874593103447,-0.8475975907391752,-0.02359234002260842,-0.014482496377683498,-0.725286884958613,0.10670267426185216,0.0014731719209973185
1771.605000000447,-0.0403645833333333,-0.0043131510416666,-0.49775390625,0.0013111255787037,-0.0002995243778935,0.0012263545283564,0.5953333298365275,-0.0126666671286026,-0.8,0.0022147598690455354,0.0001475050043174586,0.0006953801614271992,-0.050390556477881016,-0.01538812337239966,-0.8652829125978279,-0.025370849428375714,-0.0150452469020153,-0.7566183299001603,0.06991350915968118,0.0022709361174179554
1803.9749999977648,-0.0312337239583333,-0.0047688802083333,-0.50224609375,0.0009833441840277,-0.0001073766637731,0.0013196026837384,0.5953333298365275,-0.0193333336462577,-0.8020000020662944,0.0022572010040246573,0.0001378094002058494,0.0007350772575068066,-0.05169715804027275,-0.015527740071606838,-0.8813952065418053,-0.027001991741429567,-0.015543360455538602,-0.7846275377786311,0.05409839680541458,0.0017032020880633364
