time,ax,ay,az,gx,gy,gz,normAccel,normGyr,ax_normalized,ay_normalized,az_normalized,gx_normalized,gy_normalized,gz_normalized
33.13,-1.5,-1.42,9.06,0.03,0.03,0.24,9.292470069900682,13.964193395635052,-0.07514268003157286,-0.07113507042988897,0.4538617873907001,0.00020506882964689248,0.00020506882964689248,0.0016405506371751399
33.14,-1.5,-1.42,9.06,0.03,0.03,0.24,9.292470069900682,13.964193395635052,-0.07514268003157286,-0.07113507042988897,0.4538617873907001,0.00020506882964689248,0.00020506882964689248,0.0016405506371751399
33.15,-1.5,-1.42,9.06,0.03,0.03,0.24,9.292470069900682,13.964193395635052,-0.07514268003157286,-0.07113507042988897,0.4538617873907001,0.00020506882964689248,0.00020506882964689248,0.0016405506371751399
33.16,-0.54,0.53,11.15,0.04,-0.16,0.25,11.175643158225839,17.16006205105487,-0.027051364811366232,0.026550413611155746,0.5585605882346916,0.0002734251061958567,-0.0010937004247834267,0.0017089069137241042
33.17,-0.54,0.53,11.15,0.04,-0.16,0.25,11.175643158225839,17.16006205105487,-0.027051364811366232,0.026550413611155746,0.5585605882346916,0.0002734251061958567,-0.0010937004247834267,0.0017089069137241042
33.18,-1.12,-0.5,10.02,0.04,-0.27,0.27,10.094790735820133,21.9974011190352,-0.05610653442357441,-0.025047560010524286,0.5019531026109066,0.0002734251061958567,-0.0018456194668220326,0.0018456194668220326
33.19,0.38,-3.46,9.8,0.01,-0.18,0.28,10.399807690529668,19.080440881077735,0.019036145607998458,-0.17332911527282807,0.49093217620627605,6.835627654896417e-05,-0.0012304129778813548,0.0019139757433709968
33.2,0.38,-3.46,9.8,0.01,-0.18,0.28,10.399807690529668,19.080440881077735,0.019036145607998458,-0.17332911527282807,0.49093217620627605,6.835627654896417e-05,-0.0012304129778813548,0.0019139757433709968
33.21,0.22,-4.855,9.255,-0.0049999999999999,-0.035,0.285,10.453442016866981,16.454466072079597,0.011020926404630687,-0.24321180770219084,0.4636303357948046,-3.41781382744814e-05,-0.0002392469679213746,0.0019481538816454786
33.22,0.06,-6.25,8.71,-0.02,0.11,0.29,10.720550359006761,17.80783797688912,0.003005707201262914,-0.3130945001315536,0.4363284953833331,-0.00013671255309792834,0.0007519190420386059,0.0019823320199199605
33.23,0.06,-6.25,8.71,-0.02,0.11,0.29,10.720550359006761,17.80783797688912,0.003005707201262914,-0.3130945001315536,0.4363284953833331,-0.00013671255309792834,0.0007519190420386059,0.0019823320199199605
33.24,0.23,-5.85,7.53,-0.03,0.28,0.25,9.53814971574676,21.575493978856322,0.011521877604841172,-0.29305645212313414,0.37721625375849577,-0.00020506882964689248,0.0019139757433709968,0.0017089069137241042
33.25,-0.8,-4.46,10.38,-0.01,0.33,0.23,11.325899522775222,23.05398768254424,-0.04007609601683886,-0.22342423529387664,0.5199873458184843,-6.835627654896417e-05,0.0022557571261158176,0.001572194360626176
33.26,-0.8,-4.46,10.38,-0.01,0.33,0.23,11.325899522775222,23.05398768254424,-0.04007609601683886,-0.22342423529387664,0.5199873458184843,-6.835627654896417e-05,0.0022557571261158176,0.001572194360626176
33.27,-1.0,-0.04,10.47,0.05,0.11,0.21,10.517723137637729,13.88166894669691,-0.05009512002104857,-0.002003804800841943,0.5244959066203786,0.00034178138274482085,0.0007519190420386059,0.0014354818075282473
33.28,-1.0,-0.04,10.47,0.05,0.11,0.21,10.517723137637729,13.88166894669691,-0.05009512002104857,-0.002003804800841943,0.5244959066203786,0.00034178138274482085,0.0007519190420386059,0.0014354818075282473
33.29,-1.0,-0.04,10.47,0.05,0.11,0.21,10.517723137637729,13.88166894669691,-0.05009512002104857,-0.002003804800841943,0.5244959066203786,0.00034178138274482085,0.0007519190420386059,0.0014354818075282473
33.3,-0.15,4.07,10.88,0.08,-0.12,0.21,11.617306056052756,14.596373937240788,-0.007514268003157285,0.2038871384856677,0.5450349058290085,0.0005468502123917134,-0.0008202753185875699,0.0014354818075282473
33.31,-0.15,4.07,10.88,0.08,-0.12,0.21,11.617306056052756,14.596373937240788,-0.007514268003157285,0.2038871384856677,0.5450349058290085,0.0005468502123917134,-0.0008202753185875699,0.0014354818075282473
33.32,0.74,8.65,11.19,0.1,-0.04,0.27,14.162845759239207,16.655243515961942,0.03707038881557594,0.4333227881820702,0.5605643930355335,0.0006835627654896417,-0.0002734251061958567,0.0018456194668220326
33.33,9.22,14.74,21.5,0.07,-0.23,0.44,27.650063291066804,28.727991861474628,0.4618770065940679,0.738402069110256,1.0770450804525444,0.0004784939358427492,-0.001572194360626176,0.0030076761681544235
33.34,9.22,14.74,21.5,0.07,-0.23,0.44,27.650063291066804,28.727991861474628,0.4618770065940679,0.738402069110256,1.0770450804525444,0.0004784939358427492,-0.001572194360626176,0.0030076761681544235
33.35,11.52,17.23,47.43,-0.65,-1.08,0.9,51.76087518580032,88.74189626688836,0.5770957826424795,0.863138917962667,2.376011542598334,-0.004443157975682671,-0.00738247786728813,0.006152064889406775
33.36,11.52,17.23,47.43,-0.65,-1.08,0.9,51.76087518580032,88.74189626688836,0.5770957826424795,0.863138917962667,2.376011542598334,-0.004443157975682671,-0.00738247786728813,0.006152064889406775
33.37,11.52,17.23,47.43,-0.65,-1.08,0.9,51.76087518580032,88.74189626688836,0.5770957826424795,0.863138917962667,2.376011542598334,-0.004443157975682671,-0.00738247786728813,0.006152064889406775
33.38,5.27,11.45,64.86,-2.74,0.85,1.68,66.07340614801086,190.48154026966708,0.26400128251092597,0.5735891242410062,3.2491694845652104,-0.018729619774416183,0.005810283506661954,0.011483854460225979
33.39,5.27,11.45,64.86,-2.74,0.85,1.68,66.07340614801086,190.48154026966708,0.26400128251092597,0.5735891242410062,3.2491694845652104,-0.018729619774416183,0.005810283506661954,0.011483854460225979
