time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr,ax_normalized,ay_normalized,az_normalized,gx_normalized,gy_normalized,gz_normalized,ax_normalized_1,ay_normalized_1,az_normalized_1,gx_normalized_1,gz_normalized_1,gy_normalized_1
12.574,-0.11,-4.95,6.62,-0.15,0.1,-0.08,26.0,-2.0,87.0,8.266740591067316,11.300494104925537,-0.005431235137179203,-0.24440558117306416,0.32686160552842114,-0.00032589962442251407,0.00021726641628167607,-0.00017381313302534084,-0.003944065973467192,-0.07733166692704264,0.07430688068245594,-0.015608740894901146,-0.030651340996168584,0.004701457451810062
12.587,1.73,-1.91,9.8,-0.15,-0.05,-0.1,26.0,-2.0,87.0,10.133163375767708,10.719058832304777,0.08541851624836383,-0.09430599192738434,0.4838736758577836,-0.00032589962442251407,-0.00010863320814083804,-0.00021726641628167607,0.06202940121907494,-0.029839087642555846,0.11000112246043327,-0.015608740894901146,-0.03831417624521073,-0.002350728725905031
12.599,1.73,-1.91,9.8,-0.15,-0.05,-0.1,26.0,-2.0,87.0,10.133163375767708,10.719058832304777,0.08541851624836383,-0.09430599192738434,0.4838736758577836,-0.00032589962442251407,-0.00010863320814083804,-0.00021726641628167607,0.06202940121907494,-0.029839087642555846,0.11000112246043327,-0.015608740894901146,-0.03831417624521073,-0.002350728725905031
12.61,-0.71,-3.19,10.45,-0.02,0.09,-0.07,26.0,-2.0,87.0,10.94909585308303,6.632465988616705,-0.03505615406724758,-0.1575058189781969,0.5159673380320243,-4.345328325633521e-05,0.00019553977465350844,-0.00015208649139717326,-0.025457153101470058,-0.049835963130760816,0.11729711527668649,-0.002081165452653486,-0.026819923371647514,0.0042313117066290545
12.621,-0.71,-3.19,10.45,-0.02,0.09,-0.07,26.0,-2.0,87.0,10.94909585308303,6.632465988616705,-0.03505615406724758,-0.1575058189781969,0.5159673380320243,-4.345328325633521e-05,0.00019553977465350844,-0.00015208649139717326,-0.025457153101470058,-0.049835963130760816,0.11729711527668649,-0.002081165452653486,-0.026819923371647514,0.0042313117066290545
12.635,0.82,2.66,11.95,-0.11,-0.06,-0.08,28.0,-3.0,90.0,12.269902200099231,8.51762997172685,0.04048738920442679,0.13133714058996984,0.5900296353571952,-0.00023899305790984368,-0.00013035984976900563,-0.00017381313302534084,0.02940121907493725,0.041556006873925945,0.1341340217757324,-0.011446409989594173,-0.030651340996168584,-0.0028208744710860366
12.647,0.83,3.68,11.32,-0.07,0.02,-0.07,28.0,-3.0,90.0,11.93204508875155,5.786590081396797,0.04098113785326126,0.1816995027710861,0.5589234704806235,-0.00015208649139717326,4.345328325633521e-05,-0.00015208649139717326,0.02975977052707063,0.05749101702858928,0.1270625210461331,-0.007284079084287202,-0.026819923371647514,0.0009402914903620123
12.6579999999999,0.83,3.68,11.32,-0.07,0.02,-0.07,28.0,-3.0,90.0,11.93204508875155,5.786590081396797,0.04098113785326126,0.1816995027710861,0.5589234704806235,-0.00015208649139717326,4.345328325633521e-05,-0.00015208649139717326,0.02975977052707063,0.05749101702858928,0.1270625210461331,-0.007284079084287202,-0.026819923371647514,0.0009402914903620123
12.669,0.24,6.14,7.71,-0.11,0.17,-0.06,28.0,-3.0,90.0,9.859071964439655,12.10013071047267,0.011849967572027352,0.3031616703843664,0.3806802082513787,-0.00023899305790984368,0.00036935290767884933,-0.00013035984976900563,0.008605234851201148,0.09592251210748319,0.08654169940509597,-0.011446409989594173,-0.022988505747126436,0.007992477668077105
12.683,0.24,6.14,7.71,-0.11,0.17,-0.06,28.0,-3.0,90.0,9.859071964439655,12.10013071047267,0.011849967572027352,0.3031616703843664,0.3806802082513787,-0.00023899305790984368,0.00036935290767884933,-0.00013035984976900563,0.008605234851201148,0.09592251210748319,0.08654169940509597,-0.011446409989594173,-0.022988505747126436,0.007992477668077105
12.694,-0.57,8.54,8.4,-0.15,0.44,-0.09,28.0,-3.0,90.0,11.99235172933149,27.129415468686993,-0.02814367298356496,0.4216613461046399,0.41474886502095737,-0.00032589962442251407,0.0009559722316393747,-0.00019553977465350844,-0.02043743277160272,0.1334166536478675,0.09428667639465708,-0.015608740894901146,-0.034482758620689655,0.020686412787964268
12.706,2.23,15.64,11.8,-0.13,0.79,-0.11,28.0,-3.0,90.0,19.71858260626255,46.303356543480405,0.11010594869008748,0.7722228867771158,0.5826234056246782,-0.00028244634116617886,0.001716404688625241,-0.00023899305790984368,0.07995697382574399,0.24433682237150445,0.13245033112582782,-0.01352757544224766,-0.0421455938697318,0.03714151386929949
12.718,2.23,15.64,11.8,-0.13,0.79,-0.11,28.0,-3.0,90.0,19.71858260626255,46.303356543480405,0.11010594869008748,0.7722228867771158,0.5826234056246782,-0.00028244634116617886,0.001716404688625241,-0.00023899305790984368,0.07995697382574399,0.24433682237150445,0.13245033112582782,-0.01352757544224766,-0.0421455938697318,0.03714151386929949
12.731,1.88,12.89,5.37,-0.12,0.57,-0.21,28.0,-3.0,90.0,14.089833214058995,35.47714693425195,0.09282474598088092,0.6364420083476358,0.26514302442411203,-0.00026071969953801125,0.0012384185728055535,-0.0004562594741915197,0.06740767300107565,0.20137478518981408,0.06027612526658435,-0.012486992715920915,-0.08045977011494253,0.026798307475317345
12.743,1.88,12.89,5.37,-0.12,0.57,-0.21,28.0,-3.0,90.0,14.089833214058995,35.47714693425195,0.09282474598088092,0.6364420083476358,0.26514302442411203,-0.00026071969953801125,0.0012384185728055535,-0.0004562594741915197,0.06740767300107565,0.20137478518981408,0.06027612526658435,-0.012486992715920915,-0.08045977011494253,0.026798307475317345
