time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr
7.72,0.73,-0.64,9.77,-0.01,-0.02,0.04,-23.0,-100.0,78.0,9.718220001625811,2.362365508345388
7.73,0.73,-0.64,9.77,-0.01,-0.02,0.04,-23.0,-100.0,78.0,9.818115908869684,2.6256224662019982
7.75,0.24,-0.31,9.67,-0.0,-0.0,0.04,-18.0,-100.0,81.0,9.818115908869684,2.6256224662019982
7.76,0.41,-0.44,9.77,0.0,-0.02,0.04,-18.0,-100.0,81.0,9.677943996531495,2.291831180523293
7.77,0.41,-0.44,9.77,0.0,-0.02,0.04,-18.0,-100.0,81.0,9.788493244621462,2.5623451563018373
7.78,0.58,-0.51,9.69,-0.0,-0.02,0.04,-18.0,-100.0,81.0,9.788493244621462,2.5623451563018373
7.8,0.41,-0.56,9.92,-0.01,-0.0,0.04,-18.0,-100.0,81.0,9.7207304252304,2.5623451563018373
7.81,0.41,-0.56,9.92,-0.01,-0.0,0.04,-18.0,-100.0,81.0,9.94424959461497,2.362365508345388
7.82,0.54,-0.52,9.62,-0.01,-0.0,0.04,-18.0,-100.0,81.0,9.94424959461497,2.362365508345388
7.83,0.54,-0.52,9.62,-0.01,-0.0,0.04,-18.0,-100.0,81.0,9.649165767049501,2.362365508345388
7.84,0.49,-0.57,9.66,-0.0,-0.0,0.04,-18.0,-100.0,81.0,9.649165767049501,2.362365508345388
7.86,0.5,-0.65,9.72,0.0,-0.02,0.04,-15.0,-100.0,81.0,9.689200173388926,2.291831180523293
7.87,0.5,-0.65,9.72,0.0,-0.02,0.04,-15.0,-100.0,81.0,9.754532279919935,2.5623451563018373
7.88,0.65,-0.63,9.69,-0.0,-0.01,0.04,-15.0,-100.0,81.0,9.754532279919935,2.5623451563018373
7.89,0.65,-0.63,9.69,-0.0,-0.01,0.04,-15.0,-100.0,81.0,9.732188859655365,2.362365508345388
7.91,0.3,-0.57,10.04,-0.0,0.02,0.04,-15.0,-100.0,81.0,9.732188859655365,2.362365508345388
7.92,0.6,-0.29,9.59,-0.01,-0.0,0.04,-15.0,-100.0,81.0,10.060641132651536,2.5623451563018373
7.93,0.6,-0.29,9.59,-0.01,-0.0,0.04,-15.0,-100.0,81.0,9.613126442526385,2.362365508345388
7.94,0.55,-0.48,9.64,-0.01,0.0,0.04,-15.0,-100.0,81.0,9.613126442526385,2.362365508345388
7.96,0.31,-0.58,9.7,-0.0,0.0,0.04,-15.0,-100.0,81.0,9.667600529604025,2.362365508345388
7.97,0.31,-0.58,9.7,-0.0,0.0,0.04,-15.0,-100.0,81.0,9.722268253859282,2.291831180523293
7.98,0.68,-0.56,9.72,0.0,-0.02,0.04,-15.0,-100.0,81.0,9.722268253859282,2.291831180523293
7.99,0.68,-0.56,9.72,0.0,-0.02,0.04,-15.0,-100.0,81.0,9.75983606419698,2.5623451563018373
8.01,0.25,-0.49,9.98,0.0,0.01,0.04,-15.0,-100.0,81.0,9.75983606419698,2.5623451563018373
8.02,0.38,-0.43,9.63,-0.01,-0.0,0.04,-15.0,-100.0,81.0,9.995148823304234,2.362365508345388
8.03,0.38,-0.43,9.63,-0.01,-0.0,0.04,-15.0,-100.0,81.0,9.647082460516238,2.362365508345388
8.04,0.6,-0.66,9.45,-0.0,-0.01,0.04,-15.0,-100.0,81.0,9.647082460516238,2.362365508345388
8.06,0.46,-0.43,9.81,-0.0,-0.0,0.04,-15.0,-100.0,81.0,9.492001896333564,2.362365508345388
8.07,0.46,-0.43,9.81,-0.0,-0.0,0.04,-15.0,-100.0,81.0,9.83018819758808,2.291831180523293
8.08,0.51,-0.64,9.63,-0.0,0.01,0.04,-15.0,-100.0,81.0,9.83018819758808,2.291831180523293
8.09,0.51,-0.64,9.63,-0.0,0.01,0.04,-15.0,-100.0,81.0,9.6647089971711,2.362365508345388
8.11,0.58,-0.57,9.51,-0.01,-0.0,0.04,-20.0,-100.0,81.0,9.6647089971711,2.362365508345388
8.12,0.25,-0.53,9.85,-0.01,0.01,0.04,-20.0,-100.0,81.0,9.544705338563364,2.362365508345388
8.13,0.25,-0.53,9.85,-0.01,0.01,0.04,-20.0,-100.0,81.0,9.867416075143481,2.4308540536241865
8.14,0.45,-0.56,9.77,-0.01,-0.02,0.04,-20.0,-100.0,81.0,9.867416075143481,2.4308540536241865
8.16,0.55,-0.45,9.84,0.0,-0.02,0.04,-20.0,-100.0,81.0,9.796376881276055,2.6256224662019982
8.17,0.55,-0.45,9.84,0.0,-0.02,0.04,-20.0,-100.0,81.0,9.865627197497378,2.5623451563018373
8.18,0.57,-0.59,9.75,-0.0,-0.01,0.04,-20.0,-100.0,81.0,9.865627197497378,2.5623451563018373
8.19,0.57,-0.59,9.75,-0.0,-0.01,0.04,-20.0,-100.0,81.0,9.784451951949071,2.362365508345388
8.21,0.38,-0.5,9.82,-0.0,-0.0,0.04,-20.0,-100.0,81.0,9.784451951949071,2.362365508345388
8.22,0.69,-0.46,9.7,-0.0,-0.01,0.04,-20.0,-100.0,81.0,9.840060975420833,2.291831180523293
8.23,0.69,-0.46,9.7,-0.0,-0.01,0.04,-20.0,-100.0,81.0,9.735383916415417,2.362365508345388
8.24,0.32,-0.68,9.4,-0.01,0.02,0.04,-15.0,-100.0,81.0,9.735383916415417,2.362365508345388
8.26,0.78,-0.17,10.07,-0.0,-0.01,0.04,-15.0,-100.0,81.0,9.429994697771575,2.6256224662019982
8.27,0.78,-0.17,10.07,-0.0,-0.01,0.04,-15.0,-100.0,81.0,10.101593933632454,2.362365508345388
8.28,0.22,-0.26,9.7,-0.0,0.01,0.04,-15.0,-100.0,81.0,10.101593933632454,2.362365508345388
8.29,0.22,-0.26,9.7,-0.0,0.01,0.04,-15.0,-100.0,81.0,9.705977539640198,2.362365508345388
8.31,0.6,-0.51,9.68,-0.0,-0.03,0.04,-15.0,-100.0,81.0,9.705977539640198,2.362365508345388
8.32,0.59,-0.62,9.7,-0.01,-0.01,0.04,-15.0,-100.0,81.0,9.711977141653495,2.864788975654116
8.33,0.59,-0.62,9.7,-0.01,-0.01,0.04,-15.0,-100.0,81.0,9.73768452970212,2.4308540536241865
8.34,0.45,-0.57,9.87,-0.0,-0.01,0.04,-15.0,-100.0,81.0,9.73768452970212,2.4308540536241865
8.36,0.76,-0.5,9.69,-0.01,-0.0,0.04,-18.0,-100.0,84.0,9.896681261918056,2.362365508345388
8.37,0.76,-0.5,9.69,-0.01,-0.0,0.04,-18.0,-100.0,84.0,9.732610132949947,2.362365508345388
8.38,0.41,-0.53,9.55,0.0,0.02,0.04,-18.0,-100.0,84.0,9.732610132949947,2.362365508345388
8.39,0.41,-0.53,9.55,0.0,0.02,0.04,-18.0,-100.0,84.0,9.573478991463867,2.5623451563018373
8.41,0.44,-0.67,10.04,0.0,0.0,0.04,-18.0,-100.0,84.0,9.573478991463867,2.5623451563018373
8.42,0.53,-0.55,9.9,-0.0,-0.0,0.04,-18.0,-100.0,84.0,10.071946187306601,2.291831180523293
8.43,0.53,-0.55,9.9,-0.0,-0.0,0.04,-18.0,-100.0,84.0,9.929420929742076,2.291831180523293
8.44,0.64,-0.46,9.71,-0.01,-0.0,0.04,-18.0,-100.0,84.0,9.929420929742076,2.291831180523293
8.46,0.59,-0.63,9.65,-0.01,0.01,0.04,-18.0,-100.0,84.0,9.741935126041438,2.362365508345388
8.47,0.59,-0.63,9.65,-0.01,0.01,0.04,-18.0,-100.0,84.0,9.688524139413598,2.4308540536241865
8.48,0.32,-0.59,9.95,-0.0,0.02,-0.0,-15.0,-100.0,81.0,9.688524139413598,2.4308540536241865
8.49,0.32,-0.59,9.95,-0.0,0.02,-0.0,-15.0,-100.0,81.0,9.972612496231866,1.1459155902616465
8.51,0.68,-0.42,9.9,-0.01,-0.01,-0.01,-15.0,-100.0,81.0,9.972612496231866,1.1459155902616465
8.52,0.3,-0.5,9.71,0.0,0.0,-0.01,-15.0,-100.0,81.0,9.932210227336109,0.9923920117592256
8.53,0.3,-0.5,9.71,0.0,0.0,-0.01,-15.0,-100.0,81.0,9.727491968642278,0.5729577951308232
8.54,0.74,-0.56,9.68,-0.0,-0.01,-0.01,-15.0,-100.0,81.0,9.727491968642278,0.5729577951308232
8.56,0.51,-0.43,9.9,-0.0,0.01,-0.01,-15.0,-100.0,81.0,9.724381728418521,0.8102846845413955
8.57,0.51,-0.43,9.9,-0.0,0.01,-0.01,-15.0,-100.0,81.0,9.922449294403071,0.8102846845413955
8.58,0.43,-0.57,10.04,-0.01,0.0,-0.01,-15.0,-100.0,81.0,9.922449294403071,0.8102846845413955
8.59,0.43,-0.57,10.04,-0.01,0.0,-0.01,-15.0,-100.0,81.0,10.065356426873317,0.8102846845413955
8.61,0.54,-0.45,9.51,-0.02,-0.01,-0.01,-15.0,-100.0,81.0,10.065356426873317,0.8102846845413955
8.62,0.47,-0.69,9.91,-0.01,0.0,0.0,-18.0,-97.0,81.0,9.535942533383892,1.403454242220617
8.63,0.47,-0.69,9.91,-0.01,0.0,0.0,-18.0,-97.0,81.0,9.945104323233618,0.5729577951308232
8.64,0.7,-0.32,10.22,-0.01,0.02,-0.0,-18.0,-97.0,81.0,9.945104323233618,0.5729577951308232
8.66,0.45,-0.18,9.48,-0.01,0.04,0.0,-18.0,-97.0,81.0,10.248941408750467,1.2811725781509187
8.67,0.45,-0.18,9.48,-0.01,0.04,0.0,-18.0,-97.0,81.0,9.492381155431971,2.362365508345388
8.68,0.11,-0.04,9.63,-0.0,0.0,0.01,-18.0,-97.0,81.0,9.492381155431971,2.362365508345388
8.69,0.11,-0.04,9.63,-0.0,0.0,0.01,-18.0,-97.0,81.0,9.630711292526634,0.5729577951308232
8.71,0.32,-0.64,9.58,0.02,-0.02,-0.0,-18.0,-97.0,81.0,9.630711292526634,0.5729577951308232
8.72,0.93,-0.84,9.56,0.01,-0.04,-0.01,-18.0,-97.0,81.0,9.606685172316203,1.620569369082791
8.73,0.93,-0.84,9.56,0.01,-0.04,-0.01,-18.0,-97.0,81.0,9.641789253038048,2.4308540536241865
8.74,0.2,-1.18,9.98,-0.01,0.02,-0.01,-18.0,-100.0,86.0,9.641789253038048,2.4308540536241865
8.75,0.2,-1.18,9.98,-0.01,0.02,-0.01,-18.0,-100.0,86.0,10.05150734964662,1.403454242220617
8.77,0.54,-0.36,9.59,-0.02,-0.01,-0.01,-18.0,-100.0,86.0,10.05150734964662,1.403454242220617
8.78,0.59,-0.56,9.43,-0.0,0.02,-0.01,-18.0,-100.0,86.0,9.611935289003979,1.403454242220617
8.79,0.59,-0.56,9.43,-0.0,0.02,-0.01,-18.0,-100.0,86.0,9.465019809804943,1.2811725781509187
8.8,0.67,-0.6,10.19,-0.01,0.0,-0.01,-18.0,-100.0,86.0,9.465019809804943,1.2811725781509187
8.82,0.11,-0.39,10.32,-0.01,0.03,0.0,-18.0,-100.0,86.0,10.229613873455829,0.8102846845413955
8.83,0.11,-0.39,10.32,-0.01,0.03,0.0,-18.0,-100.0,86.0,10.327952362399818,1.811851635761533
8.84,0.68,-0.51,9.18,-0.01,-0.0,-0.01,-18.0,-100.0,86.0,10.327952362399818,1.811851635761533
8.85,0.68,-0.51,9.18,-0.01,-0.0,-0.01,-18.0,-100.0,86.0,9.219267866810249,0.8102846845413955
