time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr
6.6,-1.43,2.04,9.52,0.08,0.59,0.24,62.0,-18.0,92.0,9.923739214630743,21.090762442988904
6.61,5.74,0.89,15.16,-0.01,0.76,0.22,62.0,-18.0,92.0,9.840574170240272,36.78103447212761
6.63,5.74,0.89,15.16,-0.01,0.76,0.22,62.0,-18.0,92.0,16.23469433035313,45.336134106718376
6.64,-0.83,3.0,7.31,0.1,0.61,0.15,62.0,-18.0,92.0,16.23469433035313,45.336134106718376
6.65,-0.83,3.0,7.31,0.1,0.61,0.15,62.0,-18.0,92.0,7.945124291035352,36.44480002983624
6.66,-0.02,2.79,11.44,-0.02,0.48,0.11,62.0,-18.0,92.0,7.945124291035352,36.44480002983624
6.68,-3.03,-3.5,10.29,0.06,0.46,0.08,62.0,-18.0,92.0,11.775317405488481,28.238159685394734
6.69,-3.03,-3.5,10.29,0.06,0.46,0.08,62.0,-18.0,92.0,11.283394879201914,26.971649693012893
6.7,-1.47,3.29,13.26,0.01,0.46,-0.0,62.0,-18.0,92.0,11.283394879201914,26.971649693012893
6.71,1.4,1.72,7.85,0.01,0.69,-0.04,62.0,-18.0,92.0,13.740909722431043,26.362285642513744
6.73,1.4,1.72,7.85,0.01,0.69,-0.04,62.0,-18.0,92.0,8.15726056957849,39.60460672744537
6.74,5.73,-1.18,16.68,-0.05,0.68,-0.09,54.0,-15.0,92.0,8.15726056957849,39.60460672744537
6.75,5.73,-1.18,16.68,-0.05,0.68,-0.09,54.0,-15.0,92.0,17.676190200379718,39.40516975671537
6.76,0.57,-0.44,4.16,0.16,0.45,-0.22,54.0,-15.0,92.0,17.676190200379718,39.40516975671537
6.78,-3.5,-1.76,9.4,0.03,0.52,-0.27,54.0,-15.0,92.0,4.221859779765311,30.1279928932919
6.79,-3.5,-1.76,9.4,0.03,0.52,-0.27,54.0,-15.0,92.0,10.183692846899891,33.61460911083219
6.8,-0.24,-1.79,6.66,0.07,0.42,-0.33,54.0,-15.0,92.0,10.183692846899891,33.61460911083219
6.81,-0.24,-1.79,6.66,0.07,0.42,-0.33,54.0,-15.0,92.0,6.900528965231579,30.865359268497233
6.83,-3.06,-1.1,5.27,0.08,0.35,-0.4,54.0,-15.0,92.0,6.900528965231579,30.865359268497233
6.84,2.95,0.93,0.97,-0.01,0.13,-0.47,54.0,-15.0,92.0,6.192455086635671,30.796148371482964
6.85,2.95,0.93,0.97,-0.01,0.13,-0.47,54.0,-15.0,92.0,3.2416508140143656,27.946012786581807
6.86,3.77,0.12,17.59,-0.08,0.09,-0.47,45.0,-12.0,89.0,3.2416508140143656,27.946012786581807
6.88,5.35,-3.17,22.4,0.04,0.1,-0.5,45.0,-12.0,89.0,17.989869371399003,27.798788009421642
6.89,5.35,-3.17,22.4,0.04,0.1,-0.5,45.0,-12.0,89.0,23.247180474199446,29.304984920028065
6.9,1.47,1.49,0.34,0.18,0.15,-0.6,45.0,-12.0,89.0,23.247180474199446,29.304984920028065
6.91,1.47,1.49,0.34,0.18,0.15,-0.6,45.0,-12.0,89.0,2.120518804443856,36.90577671069764
6.92,3.48,0.98,16.22,0.05,0.13,-0.64,45.0,-12.0,89.0,2.120518804443856,36.90577671069764
7.0,6.08,5.71,8.18,-0.04,-0.45,-0.33,42.0,-6.0,92.0,16.618038392060598,37.52764213423271
7.08,4.63,-6.08,8.97,0.49,-0.11,-0.03,42.0,-6.0,92.0,11.682589610184893,32.05492766414668
7.16,-20.32,13.27,-7.85,8.23,4.21,5.72,48.0,7.0,89.0,11.784065512377298,28.824959448158335
7.24,-2.36,9.49,-0.12,2.39,0.28,7.5,77.0,31.0,64.0,25.507210745199092,622.8538781569702
7.25,-2.36,9.49,-0.12,2.39,0.28,7.5,77.0,31.0,64.0,9.779780161128368,451.294745546526
7.26,-3.04,9.15,-1.08,2.13,0.39,7.45,77.0,31.0,64.0,9.779780161128368,451.294745546526
7.27,-3.04,9.15,-1.08,2.13,0.39,7.45,77.0,31.0,64.0,9.702087404265127,444.51888420710753
7.28,0.48,9.74,-2.36,1.97,0.36,7.42,77.0,31.0,64.0,9.702087404265127,444.51888420710753
7.3,-1.34,9.29,1.27,1.8,1.08,7.6,77.0,31.0,64.0,10.033324473971726,440.34667524066606
7.31,-1.34,9.29,1.27,1.8,1.08,7.6,77.0,31.0,64.0,9.471673558563976,451.7524240968388
7.32,-1.48,9.73,1.79,1.59,1.15,7.61,77.0,31.0,64.0,9.471673558563976,451.7524240968388
7.34,-0.14,9.87,0.9,1.33,1.26,7.64,77.0,31.0,64.0,10.003369432346284,450.28322615201904
7.35,-0.14,9.87,0.9,1.33,1.26,7.64,77.0,31.0,64.0,9.911937247581825,450.14978956060827
7.36,-0.79,9.53,1.39,1.06,1.61,7.74,91.0,-66.0,64.0,9.911937247581825,450.14978956060827
7.37,-0.79,9.53,1.39,1.06,1.61,7.74,91.0,-66.0,64.0,9.663182705506504,457.0152877625673
7.39,-1.25,9.69,1.58,0.77,1.75,7.77,91.0,-66.0,64.0,9.663182705506504,457.0152877625673
7.4,-0.56,9.79,0.51,0.44,1.78,7.78,91.0,-66.0,64.0,9.897221832413376,458.4675668141171
7.41,-0.56,9.79,0.51,0.44,1.78,7.78,91.0,-66.0,64.0,9.819256591005246,457.97359184213923
7.42,-0.65,9.72,0.63,0.11,1.89,7.8,91.0,-66.0,64.0,9.819256591005246,457.97359184213923
7.43,-92.24,-34.54,-44.34,0.32,2.9,6.47,91.0,-66.0,64.0,9.762059208998888,459.8827816459609
7.45,-92.24,-34.54,-44.34,0.32,2.9,6.47,91.0,-66.0,64.0,108.01511375728862,406.65192623550496
7.46,-11.73,-4.3,-22.66,1.47,8.04,2.99,91.0,-66.0,64.0,108.01511375728862,406.65192623550496
7.47,-11.73,-4.3,-22.66,1.47,8.04,2.99,91.0,-66.0,64.0,25.8758284891518,498.6464561654875
7.49,-2.52,1.44,-2.95,2.06,12.24,2.61,8.0,-100.0,84.0,25.8758284891518,498.6464561654875
7.5,-14.41,69.39,34.12,4.64,5.63,0.64,8.0,-100.0,84.0,4.1384175719712,726.7158253315694
7.51,-14.41,69.39,34.12,4.64,5.63,0.64,8.0,-100.0,84.0,78.65617966822441,419.6152162039228
7.52,7.82,1.39,13.81,1.33,-0.56,-0.56,8.0,-100.0,84.0,78.65617966822441,419.6152162039228
7.53,3.94,61.96,2.76,0.49,-1.49,-0.25,8.0,-100.0,84.0,15.931120487900404,88.69009130259784
7.55,3.94,61.96,2.76,0.49,-1.49,-0.25,8.0,-100.0,84.0,62.14646248983123,91.0029426951383
7.56,50.19,50.49,41.12,4.59,3.07,-0.16,8.0,-100.0,84.0,62.14646248983123,91.0029426951383
7.57,50.19,50.49,41.12,4.59,3.07,-0.16,8.0,-100.0,84.0,82.21393190937896,316.52275411645905
7.59,-16.68,5.55,-44.04,0.59,-1.94,-0.03,8.0,-100.0,84.0,82.21393190937896,316.52275411645905
7.6,0.15,-6.03,21.04,0.19,-3.04,0.01,-23.0,-100.0,78.0,47.41884119208313,116.1932416066369
7.61,0.15,-6.03,21.04,0.19,-3.04,0.01,-23.0,-100.0,78.0,21.887553540768323,174.51997236459488
7.62,1.44,-5.45,8.02,0.28,-2.39,0.03,-23.0,-100.0,78.0,21.887553540768323,174.51997236459488
7.63,1.44,-5.45,8.02,0.28,-2.39,0.03,-23.0,-100.0,78.0,9.80288222922218,137.8841713013427
7.65,3.1,-1.73,7.99,0.08,-0.36,0.03,-23.0,-100.0,78.0,9.80288222922218,137.8841713013427
7.66,-0.66,-0.56,9.63,0.0,-0.05,0.04,-23.0,-100.0,78.0,8.743168761953529,21.199438419840458
7.67,-0.66,-0.56,9.63,0.0,-0.05,0.04,-23.0,-100.0,78.0,9.66882102430281,3.6687199450282586
7.68,0.54,-0.49,9.74,-0.0,-0.05,0.04,-23.0,-100.0,78.0,9.66882102430281,3.6687199450282586
7.7,-0.17,-0.57,9.7,-0.01,0.0,0.04,-23.0,-100.0,78.0,9.767256523712275,3.6687199450282586
7.71,-0.17,-0.57,9.7,-0.01,0.0,0.04,-23.0,-100.0,78.0,9.718220001625811,2.362365508345388
7.72,0.73,-0.64,9.77,-0.01,-0.02,0.04,-23.0,-100.0,78.0,9.718220001625811,2.362365508345388
7.73,0.73,-0.64,9.77,-0.01,-0.02,0.04,-23.0,-100.0,78.0,9.818115908869684,2.6256224662019982
7.75,0.24,-0.31,9.67,-0.0,-0.0,0.04,-18.0,-100.0,81.0,9.818115908869684,2.6256224662019982
7.76,0.41,-0.44,9.77,0.0,-0.02,0.04,-18.0,-100.0,81.0,9.677943996531495,2.291831180523293
7.77,0.41,-0.44,9.77,0.0,-0.02,0.04,-18.0,-100.0,81.0,9.788493244621462,2.5623451563018373
7.78,0.58,-0.51,9.69,-0.0,-0.02,0.04,-18.0,-100.0,81.0,9.788493244621462,2.5623451563018373
