time,ax,ay,az,gx,gy,gz,normAccel,normGyr
24.71,0.03,1.85,11.58,0.04,-0.29,0.01,11.726883644003635,16.782871769485926
24.72,0.03,1.85,11.58,0.04,-0.29,0.01,11.726883644003635,16.782871769485926
24.73,0.03,1.85,11.58,0.04,-0.29,0.01,11.726883644003635,16.782871769485926
24.74,-0.45,0.7,8.14,0.06,-0.3,0.02,8.182426290532655,17.566553358616023
24.75,-0.45,0.7,8.14,0.06,-0.3,0.02,8.182426290532655,17.566553358616023
24.76,-1.39,-1.24,9.74,0.03,-0.16,0.03,9.916516525474055,9.484139074809152
24.77,-1.94,0.04,12.56,-0.0,0.09,0.03,12.709004681720753,5.4355549072846
24.78,-1.94,0.04,12.56,-0.0,0.09,0.03,12.709004681720753,5.4355549072846
24.79,-0.2,0.84,8.79,-0.01,0.17,0.0,8.8323100036174,9.757119664652095
24.8,-0.2,0.84,8.79,-0.01,0.17,0.0,8.8323100036174,9.757119664652095
24.81,-0.2,0.84,8.79,-0.01,0.17,0.0,8.8323100036174,9.757119664652095
24.82,0.78,0.61,10.75,0.0,0.01,-0.05,10.795508325224894,2.9215229778371645
24.83,1.25,0.1,13.42,0.01,-0.11,-0.08,13.478460594593138,7.814102514698565
24.84,1.25,0.1,13.42,0.01,-0.11,-0.08,13.478460594593138,7.814102514698565
24.85,0.74,-0.1,10.14,0.02,-0.03,-0.08,10.167457892708482,5.027684247751685
24.86,0.74,-0.1,10.14,0.02,-0.03,-0.08,10.167457892708482,5.027684247751685
24.87,0.4999999999999573,0.1050000000000364,10.7050000000001,0.0250000000000008,0.0200000000000088,-0.0900000000000017,10.71718479825752,5.473171653059993
24.88,0.26,0.31,11.27,0.03,0.07,-0.1,11.27726030558841,7.201967809577154
24.89,0.26,0.31,11.27,0.03,0.07,-0.1,11.27726030558841,7.201967809577154
24.9,1.14,2.31,9.71,0.04,0.05,-0.13,10.045884729579571,8.302947268906784
24.91,0.86,2.41,11.77,0.11,-0.2,-0.1,12.044940846679156,14.278034680435866
24.92,0.86,2.41,11.77,0.11,-0.2,-0.1,12.044940846679156,14.278034680435866
24.93,0.34,4.35,10.25,0.17,-0.57,-0.06,11.140044883212994,34.25310189594801
24.94,0.34,4.35,10.25,0.17,-0.57,-0.06,11.140044883212994,34.25310189594801
24.95,0.58,4.61,6.63,0.19,-0.72,0.03,8.096011363628389,42.69977338109094
24.96,-0.110000000000092,4.738750000000017,7.377500000000099,0.5600000000000493,-0.916250000000026,0.1525000000000163,8.768999818251888,62.143349860147175
24.97,-0.7999999999999389,4.867499999999989,8.124999999999932,0.9299999999999672,-1.1124999999999825,0.2749999999999891,9.505166029586158,84.56090845642666
24.98,-1.4900000000000304,4.996250000000006,8.872500000000032,1.3000000000000165,-1.3087500000000087,0.3975000000000054,10.290960611745666,108.11810471981742
24.99,-2.1799999999998776,5.124999999999977,9.619999999999866,1.6699999999999342,-1.5049999999999653,0.5199999999999783,11.115863664151187,132.2071401987243
25.0,-2.869999999999969,5.253749999999994,10.367499999999966,2.039999999999984,-1.7012499999999915,0.6424999999999946,11.971793738304173,156.58274902727788
25.01,-3.559999999999816,5.382499999999966,11.1149999999998,2.4099999999999016,-1.897499999999948,0.7649999999999674,12.852553491427058,181.1292706561903
25.02,-4.2499999999999085,5.511249999999983,11.8624999999999,2.779999999999951,-2.0937499999999742,0.8874999999999837,13.753373506616354,205.78555368645996
25.03,-4.94,5.64,12.61,3.15,-2.29,1.01,14.670558953223289,230.51638021133138
25.040000000000003,-6.90875000000035,7.692500000000364,11.018749999999716,3.9025000000001335,-1.3712499999998369,1.770000000000135,15.11020298920581,257.78473930485023
25.05,-8.877500000000001,9.745,9.4275,4.655,-0.4524999999999999,2.53,16.206566184728956,304.66424659296337
25.06,-10.84625000000035,11.797500000000364,7.836249999999717,5.407500000000134,0.466250000000163,3.290000000000135,17.838973047095838,363.6479005116336
25.07,-12.815,13.849999999999998,6.245,6.16,1.3850000000000002,4.05,19.875783003444162,429.7806987311372
25.08,-14.78375000000035,15.902500000000362,4.653749999999717,6.912500000000134,2.3037500000001634,4.810000000000135,22.205993771390176,500.2352081951169
25.09,-16.7525,17.955,3.0625,7.664999999999999,3.2225,5.569999999999999,24.746862174829356,573.4206476008993
25.1,-18.72125000000035,20.007500000000363,1.471249999999717,8.417500000000134,4.141250000000164,6.330000000000135,27.43993138429881,648.4129669685428
25.11,-20.69,22.06,-0.12,9.17,5.06,7.09,30.244571413726465,724.6514151174264
25.12,-18.58874999999972,21.90999999999998,-0.1262500000000008,8.478749999999907,4.674999999999948,7.597500000000068,28.733354583566967,705.1498284570725
25.13,-16.48750000000019,21.76000000000001,-0.1324999999999994,7.787500000000062,4.290000000000034,8.104999999999954,27.30115038785008,689.3143799384918
25.14,-14.386249999999908,21.609999999999992,-0.1387500000000003,7.096249999999969,3.9049999999999834,8.612500000000022,25.961038897259044,677.4022253303561
25.15,-12.285000000000371,21.460000000000026,-0.1449999999999989,6.405000000000124,3.520000000000068,9.11999999999991,24.727997290520925,669.6227759348126
25.16,-10.183750000000094,21.31000000000001,-0.1512499999999997,5.713750000000031,3.135000000000017,9.627499999999978,23.618800575494987,666.1208418105206
25.17,-8.08250000000056,21.16000000000004,-0.1574999999999983,5.022500000000185,2.7500000000001026,10.134999999999865,22.65164922251823,666.9638044254417
25.18,-5.98125000000028,21.01000000000002,-0.1637499999999991,4.331250000000093,2.3650000000000517,10.642499999999933,21.845417497154962,672.1353164419736
